cpu_aggres,hostname=fk-compute3,groupname=cdfk.metric,month=2018-08-17,hours=10:00:00 average=1.383427586206892,maxvalue=2.029899999999998,minvalue=0.9766000000000048
cpu_aggres,hostname=fk-compute3,groupname=cdfk.metric,month=2018-08-17,hours=11:00:00 average=1.2297533333332922,maxvalue=1.7627999999999986,minvalue=0.9097000000000008
cpu_aggres,hostname=fk-compute3,groupname=cdfk.metric,month=2018-08-17,hours=12:00:00 average=1.325946666666681,maxvalue=1.8462999999999994,minvalue=0.9474000000000018
cpu_aggres,hostname=fk-compute3,groupname=cdfk.metric,month=2018-08-17,hours=13:00:00 average=1.10681666666666,maxvalue=1.6113,minvalue=0.7425999999999959
cpu_aggres,hostname=fk-compute3,groupname=cdfk.metric,month=2018-08-17,hours=14:00:00 average=1.1025316666666782,maxvalue=5.712900000000005,minvalue=0.5922000000000054
cpu_aggres,hostname=fk-compute3,groupname=cdfk.metric,month=2018-08-17,hours=15:00:00 average=0.8797433333333373,maxvalue=1.3855999999999966,minvalue=0.4963999999999942
cpu_aggres,hostname=fk-compute3,groupname=cdfk.metric,month=2018-08-17,hours=16:00:00 average=0.818395000000038,maxvalue=1.2186999999999983,minvalue=0.40449999999999875
cpu_aggres,hostname=fk-compute3,groupname=cdfk.metric,month=2018-08-17,hours=17:00:00 average=0.6193833333333316,maxvalue=0.9010999999999996,minvalue=0.4210999999999956
cpu_aggres,hostname=fk-compute3,groupname=cdfk.metric,month=2018-08-17,hours=18:00:00 average=0.5282066666666623,maxvalue=0.8551999999999964,minvalue=0.3627999999999929
cpu_aggres,hostname=fk-compute3,groupname=cdfk.metric,month=2018-08-17,hours=19:00:00 average=0.5343616666666691,maxvalue=5.460800000000006,minvalue=0.31690000000000396
cpu_aggres,hostname=fk-compute3,groupname=cdfk.metric,month=2018-08-17,hours=20:00:00 average=0.42560499999999024,maxvalue=0.5879999999999939,minvalue=0.30859999999999843
cpu_aggres,hostname=fk-compute3,groupname=cdfk.metric,month=2018-08-17,hours=21:00:00 average=0.5501366666666883,maxvalue=2.6966000000000037,minvalue=0.31270000000000664
cpu_aggres,hostname=fk-compute3,groupname=cdfk.metric,month=2018-08-17,hours=22:00:00 average=0.6241549999999876,maxvalue=3.6170000000000044,minvalue=0.3836000000000013
cpu_aggres,hostname=fk-compute3,groupname=cdfk.metric,month=2018-08-17,hours=23:00:00 average=0.8443349999999867,maxvalue=1.5524999999999949,minvalue=0.5005000000000024
cpu_aggres,hostname=fk-compute3,groupname=cdfk.metric,month=2018-08-18,hours=00:00:00 average=1.1436299999999875,maxvalue=1.6781000000000006,minvalue=0.6966000000000037
cpu_aggres,hostname=fk-compute3,groupname=cdfk.metric,month=2018-08-18,hours=01:00:00 average=1.463451666666657,maxvalue=2.033699999999996,minvalue=0.9679000000000002
cpu_aggres,hostname=fk-compute3,groupname=cdfk.metric,month=2018-08-18,hours=02:00:00 average=1.6203516666666644,maxvalue=2.306299999999993,minvalue=1.3315999999999946
cpu_aggres,hostname=fk-compute3,groupname=cdfk.metric,month=2018-08-18,hours=03:00:00 average=1.6220733333333186,maxvalue=2.152000000000001,minvalue=1.126800000000003
cpu_aggres,hostname=fk-compute3,groupname=cdfk.metric,month=2018-08-18,hours=04:00:00 average=1.5512966666666728,maxvalue=2.172700000000006,minvalue=1.1603999999999957
cpu_aggres,hostname=fk-compute3,groupname=cdfk.metric,month=2018-08-18,hours=05:00:00 average=1.6153266666666752,maxvalue=2.2099000000000046,minvalue=1.0853000000000037
cpu_aggres,hostname=fk-compute3,groupname=cdfk.metric,month=2018-08-18,hours=06:00:00 average=1.6492800000000045,maxvalue=2.2439999999999998,minvalue=1.143500000000003
cpu_aggres,hostname=fk-compute3,groupname=cdfk.metric,month=2018-08-18,hours=07:00:00 average=1.5945116666666905,maxvalue=2.3349999999999937,minvalue=1.1606000000000023
cpu_aggres,hostname=fk-compute3,groupname=cdfk.metric,month=2018-08-18,hours=08:00:00 average=1.568641666666636,maxvalue=2.026200000000003,minvalue=1.1478000000000037
cpu_aggres,hostname=fk-compute3,groupname=cdfk.metric,month=2018-08-18,hours=09:00:00 average=1.351821666666666,maxvalue=1.9257999999999953,minvalue=0.7886000000000024
cpu_aggres,hostname=fk-compute3,groupname=cdfk.metric,month=2018-08-18,hours=10:00:00 average=1.3370383333333251,maxvalue=2.0678000000000054,minvalue=0.796999999999997
cpu_aggres,hostname=fk-compute3,groupname=cdfk.metric,month=2018-08-18,hours=11:00:00 average=1.1560900000000771,maxvalue=1.6704000000000008,minvalue=0.7216999999999985
cpu_aggres,hostname=fk-compute3,groupname=cdfk.metric,month=2018-08-18,hours=12:00:00 average=1.1316566666666716,maxvalue=1.5537000000000063,minvalue=0.6842000000000041
cpu_aggres,hostname=fk-compute3,groupname=cdfk.metric,month=2018-08-18,hours=13:00:00 average=1.0927999999999969,maxvalue=1.5617000000000019,minvalue=0.6924000000000063
cpu_aggres,hostname=fk-compute3,groupname=cdfk.metric,month=2018-08-18,hours=14:00:00 average=1.1276433333333813,maxvalue=2.563900000000004,minvalue=0.7386000000000053
cpu_aggres,hostname=fk-compute3,groupname=cdfk.metric,month=2018-08-18,hours=15:00:00 average=0.9140450000000016,maxvalue=1.243700000000004,minvalue=0.4421999999999997
