cpu_aggres,hostname=rongyilai3,groupname=ryl.merchant,month=2018-08-17,hours=10:00:00 average=12.274349999999998,maxvalue=16.884200000000007,minvalue=9.072699999999998
cpu_aggres,hostname=rongyilai3,groupname=ryl.merchant,month=2018-08-17,hours=11:00:00 average=9.855119999999985,maxvalue=17.1156,minvalue=4.969099999999997
cpu_aggres,hostname=rongyilai3,groupname=ryl.merchant,month=2018-08-17,hours=12:00:00 average=9.661855000000003,maxvalue=13.477099999999993,minvalue=6.463499999999996
cpu_aggres,hostname=rongyilai3,groupname=ryl.merchant,month=2018-08-17,hours=13:00:00 average=9.766741666666618,maxvalue=15.838399999999993,minvalue=6.157600000000002
cpu_aggres,hostname=rongyilai3,groupname=ryl.merchant,month=2018-08-17,hours=14:00:00 average=7.7354549999999875,maxvalue=12.4478,minvalue=4.207700000000003
cpu_aggres,hostname=rongyilai3,groupname=ryl.merchant,month=2018-08-17,hours=15:00:00 average=6.758703333333344,maxvalue=11.864000000000004,minvalue=3.4801999999999964
cpu_aggres,hostname=rongyilai3,groupname=ryl.merchant,month=2018-08-17,hours=16:00:00 average=5.887978333333322,maxvalue=10.498999999999995,minvalue=2.103899999999996
cpu_aggres,hostname=rongyilai3,groupname=ryl.merchant,month=2018-08-17,hours=17:00:00 average=5.425205000000005,maxvalue=11.700299999999999,minvalue=2.8637999999999977
cpu_aggres,hostname=rongyilai3,groupname=ryl.merchant,month=2018-08-17,hours=18:00:00 average=4.258379999999988,maxvalue=8.2059,minvalue=1.3850999999999942
cpu_aggres,hostname=rongyilai3,groupname=ryl.merchant,month=2018-08-17,hours=19:00:00 average=3.6866983333333536,maxvalue=9.924800000000005,minvalue=0.8927000000000049
cpu_aggres,hostname=rongyilai3,groupname=ryl.merchant,month=2018-08-17,hours=20:00:00 average=3.2994600000000105,maxvalue=6.460800000000006,minvalue=1.025899999999993
cpu_aggres,hostname=rongyilai3,groupname=ryl.merchant,month=2018-08-17,hours=21:00:00 average=3.171264999999991,maxvalue=7.404300000000006,minvalue=1.1182000000000016
cpu_aggres,hostname=rongyilai3,groupname=ryl.merchant,month=2018-08-17,hours=22:00:00 average=4.270101666666704,maxvalue=8.022099999999995,minvalue=1.560299999999998
cpu_aggres,hostname=rongyilai3,groupname=ryl.merchant,month=2018-08-17,hours=23:00:00 average=5.89422500000002,maxvalue=11.304299999999998,minvalue=2.194999999999993
cpu_aggres,hostname=rongyilai3,groupname=ryl.merchant,month=2018-08-18,hours=00:00:00 average=8.737608333333313,maxvalue=14.382499999999993,minvalue=4.316999999999993
cpu_aggres,hostname=rongyilai3,groupname=ryl.merchant,month=2018-08-18,hours=01:00:00 average=11.664138333333327,maxvalue=18.045699999999997,minvalue=8.705799999999996
cpu_aggres,hostname=rongyilai3,groupname=ryl.merchant,month=2018-08-18,hours=02:00:00 average=12.382776666666658,maxvalue=17.849400000000003,minvalue=8.010400000000004
cpu_aggres,hostname=rongyilai3,groupname=ryl.merchant,month=2018-08-18,hours=03:00:00 average=13.986178333333342,maxvalue=20.905500000000004,minvalue=8.086200000000005
cpu_aggres,hostname=rongyilai3,groupname=ryl.merchant,month=2018-08-18,hours=04:00:00 average=13.118144999999984,maxvalue=21.279600000000002,minvalue=8.534599999999998
cpu_aggres,hostname=rongyilai3,groupname=ryl.merchant,month=2018-08-18,hours=05:00:00 average=13.613316666666691,maxvalue=21.016499999999994,minvalue=8.808999999999997
cpu_aggres,hostname=rongyilai3,groupname=ryl.merchant,month=2018-08-18,hours=06:00:00 average=12.803068333333329,maxvalue=18.123199999999997,minvalue=9.013400000000004
cpu_aggres,hostname=rongyilai3,groupname=ryl.merchant,month=2018-08-18,hours=07:00:00 average=14.476131666666703,maxvalue=22.742500000000007,minvalue=8.299899999999994
cpu_aggres,hostname=rongyilai3,groupname=ryl.merchant,month=2018-08-18,hours=08:00:00 average=14.027323333333285,maxvalue=19.509500000000003,minvalue=9.5561
cpu_aggres,hostname=rongyilai3,groupname=ryl.merchant,month=2018-08-18,hours=09:00:00 average=13.889235,maxvalue=20.723100000000002,minvalue=7.755300000000005
cpu_aggres,hostname=rongyilai3,groupname=ryl.merchant,month=2018-08-18,hours=10:00:00 average=10.95587500000002,maxvalue=15.915000000000006,minvalue=7.2043000000000035
cpu_aggres,hostname=rongyilai3,groupname=ryl.merchant,month=2018-08-18,hours=11:00:00 average=10.611191666666656,maxvalue=17.987799999999993,minvalue=6.808700000000002
cpu_aggres,hostname=rongyilai3,groupname=ryl.merchant,month=2018-08-18,hours=12:00:00 average=9.259873333333331,maxvalue=16.672200000000004,minvalue=6.2327999999999975
cpu_aggres,hostname=rongyilai3,groupname=ryl.merchant,month=2018-08-18,hours=13:00:00 average=8.154780000000002,maxvalue=12.349599999999995,minvalue=4.941999999999993
cpu_aggres,hostname=rongyilai3,groupname=ryl.merchant,month=2018-08-18,hours=14:00:00 average=9.380011666666661,maxvalue=14.528300000000002,minvalue=5.778700000000001
cpu_aggres,hostname=rongyilai3,groupname=ryl.merchant,month=2018-08-18,hours=15:00:00 average=7.398915000000017,maxvalue=11.815399999999997,minvalue=3.340299999999999
cpu_aggres,hostname=rongyilai3,groupname=ryl.merchant,month=2018-08-18,hours=16:00:00 average=6.776836666666654,maxvalue=12.044200000000004,minvalue=3.2643000000000058
cpu_aggres,hostname=rongyilai3,groupname=ryl.merchant,month=2018-08-18,hours=17:00:00 average=5.402008333333384,maxvalue=10.25,minvalue=2.044700000000006
cpu_aggres,hostname=rongyilai3,groupname=ryl.merchant,month=2018-08-18,hours=18:00:00 average=4.683841666666638,maxvalue=8.958699999999993,minvalue=1.9275999999999982
cpu_aggres,hostname=rongyilai3,groupname=ryl.merchant,month=2018-08-18,hours=19:00:00 average=4.307410000000019,maxvalue=11.8232,minvalue=1.7532000000000068
cpu_aggres,hostname=rongyilai3,groupname=ryl.merchant,month=2018-08-18,hours=20:00:00 average=3.9839249999999993,maxvalue=8.0227,minvalue=1.368700000000004
cpu_aggres,hostname=rongyilai3,groupname=ryl.merchant,month=2018-08-18,hours=21:00:00 average=3.45988333333338,maxvalue=8.242800000000003,minvalue=1.0096999999999952
cpu_aggres,hostname=rongyilai3,groupname=ryl.merchant,month=2018-08-18,hours=22:00:00 average=4.0253299999999825,maxvalue=7.469300000000004,minvalue=1.343500000000006
cpu_aggres,hostname=rongyilai3,groupname=ryl.merchant,month=2018-08-18,hours=23:00:00 average=6.194653333333321,maxvalue=12.125799999999998,minvalue=2.0777999999999963
cpu_aggres,hostname=rongyilai3,groupname=ryl.merchant,month=2018-08-19,hours=00:00:00 average=8.379155000000026,maxvalue=13.233599999999996,minvalue=4.049400000000006
cpu_aggres,hostname=rongyilai3,groupname=ryl.merchant,month=2018-08-19,hours=01:00:00 average=12.641641666666672,maxvalue=18.060100000000006,minvalue=7.688500000000005
cpu_aggres,hostname=rongyilai3,groupname=ryl.merchant,month=2018-08-19,hours=02:00:00 average=13.195164999999989,maxvalue=18.554500000000004,minvalue=9.186700000000002
cpu_aggres,hostname=rongyilai3,groupname=ryl.merchant,month=2018-08-19,hours=03:00:00 average=13.746284999999986,maxvalue=22.060500000000005,minvalue=9.319599999999994
cpu_aggres,hostname=rongyilai3,groupname=ryl.merchant,month=2018-08-19,hours=04:00:00 average=13.35693666666667,maxvalue=18.867099999999994,minvalue=8.938999999999993
cpu_aggres,hostname=rongyilai3,groupname=ryl.merchant,month=2018-08-19,hours=05:00:00 average=13.767546666666647,maxvalue=18.565299999999993,minvalue=9.150899999999993
cpu_aggres,hostname=rongyilai3,groupname=ryl.merchant,month=2018-08-19,hours=06:00:00 average=12.909108333333307,maxvalue=18.914199999999994,minvalue=8.157799999999995
cpu_aggres,hostname=rongyilai3,groupname=ryl.merchant,month=2018-08-19,hours=07:00:00 average=14.495590000000007,maxvalue=20.443700000000007,minvalue=9.536900000000003
cpu_aggres,hostname=rongyilai3,groupname=ryl.merchant,month=2018-08-19,hours=08:00:00 average=13.788025000000005,maxvalue=20.461600000000004,minvalue=9.877099999999999
cpu_aggres,hostname=rongyilai3,groupname=ryl.merchant,month=2018-08-19,hours=09:00:00 average=13.227669999999975,maxvalue=22.516099999999994,minvalue=7.952600000000004
cpu_aggres,hostname=rongyilai3,groupname=ryl.merchant,month=2018-08-19,hours=10:00:00 average=11.348201666666682,maxvalue=16.9456,minvalue=7.634500000000003
cpu_aggres,hostname=rongyilai3,groupname=ryl.merchant,month=2018-08-19,hours=11:00:00 average=10.560331666666656,maxvalue=15.156800000000004,minvalue=7.1196000000000055
cpu_aggres,hostname=rongyilai3,groupname=ryl.merchant,month=2018-08-19,hours=12:00:00 average=9.921901666666685,maxvalue=14.3981,minvalue=6.448899999999995
cpu_aggres,hostname=rongyilai3,groupname=ryl.merchant,month=2018-08-19,hours=13:00:00 average=9.330960000000005,maxvalue=13.822000000000003,minvalue=6.0164999999999935
cpu_aggres,hostname=rongyilai3,groupname=ryl.merchant,month=2018-08-19,hours=14:00:00 average=8.778480000000002,maxvalue=13.858000000000004,minvalue=4.560599999999994
cpu_aggres,hostname=rongyilai3,groupname=ryl.merchant,month=2018-08-19,hours=15:00:00 average=7.423351666666633,maxvalue=11.908299999999997,minvalue=3.6311000000000035
cpu_aggres,hostname=rongyilai3,groupname=ryl.merchant,month=2018-08-19,hours=16:00:00 average=6.680134999999993,maxvalue=12.922399999999996,minvalue=3.2061000000000064
cpu_aggres,hostname=rongyilai3,groupname=ryl.merchant,month=2018-08-19,hours=17:00:00 average=5.501510000000053,maxvalue=10.822999999999993,minvalue=2.8793000000000006
cpu_aggres,hostname=rongyilai3,groupname=ryl.merchant,month=2018-08-19,hours=18:00:00 average=4.508233333333365,maxvalue=9.121300000000005,minvalue=1.6273000000000053
cpu_aggres,hostname=rongyilai3,groupname=ryl.merchant,month=2018-08-19,hours=19:00:00 average=3.831301666666633,maxvalue=7.1799000000000035,minvalue=1.2852000000000032
cpu_aggres,hostname=rongyilai3,groupname=ryl.merchant,month=2018-08-19,hours=20:00:00 average=3.714658333333304,maxvalue=7.517499999999998,minvalue=1.1016000000000048
cpu_aggres,hostname=rongyilai3,groupname=ryl.merchant,month=2018-08-19,hours=21:00:00 average=3.473885000000024,maxvalue=7.001400000000004,minvalue=0.9847000000000037
cpu_aggres,hostname=rongyilai3,groupname=ryl.merchant,month=2018-08-19,hours=22:00:00 average=4.349445000000003,maxvalue=9.739999999999995,minvalue=0.884200000000007
cpu_aggres,hostname=rongyilai3,groupname=ryl.merchant,month=2018-08-19,hours=23:00:00 average=6.150318333333345,maxvalue=9.381,minvalue=2.1783999999999963
cpu_aggres,hostname=rongyilai3,groupname=ryl.merchant,month=2018-08-20,hours=00:00:00 average=8.901473333333328,maxvalue=14.319199999999995,minvalue=3.974900000000005
cpu_aggres,hostname=rongyilai3,groupname=ryl.merchant,month=2018-08-20,hours=01:00:00 average=12.622800000000026,maxvalue=18.714399999999998,minvalue=6.415499999999994
cpu_aggres,hostname=rongyilai3,groupname=ryl.merchant,month=2018-08-20,hours=02:00:00 average=14.385393333333369,maxvalue=20.122200000000007,minvalue=9.4709
cpu_aggres,hostname=rongyilai3,groupname=ryl.merchant,month=2018-08-20,hours=03:00:00 average=14.19242833333331,maxvalue=21.179599999999994,minvalue=8.893299999999996
cpu_aggres,hostname=rongyilai3,groupname=ryl.merchant,month=2018-08-20,hours=04:00:00 average=13.33375833333335,maxvalue=19.5527,minvalue=7.923100000000005
cpu_aggres,hostname=rongyilai3,groupname=ryl.merchant,month=2018-08-20,hours=05:00:00 average=14.825195000000022,maxvalue=20.756600000000006,minvalue=10.276799999999994
cpu_aggres,hostname=rongyilai3,groupname=ryl.merchant,month=2018-08-20,hours=06:00:00 average=15.329236666666674,maxvalue=22.4705,minvalue=9.620999999999995
cpu_aggres,hostname=rongyilai3,groupname=ryl.merchant,month=2018-08-20,hours=07:00:00 average=15.96262833333337,maxvalue=23.976200000000006,minvalue=9.169200000000004
cpu_aggres,hostname=rongyilai3,groupname=ryl.merchant,month=2018-08-20,hours=08:00:00 average=15.809989999999999,maxvalue=23.202600000000004,minvalue=10.317700000000002
cpu_aggres,hostname=rongyilai3,groupname=ryl.merchant,month=2018-08-20,hours=09:00:00 average=15.090601666666672,maxvalue=22.6858,minvalue=9.130399999999995
cpu_aggres,hostname=rongyilai3,groupname=ryl.merchant,month=2018-08-20,hours=10:00:00 average=14.130208333333343,maxvalue=22.122699999999995,minvalue=8.442700000000002
cpu_aggres,hostname=rongyilai3,groupname=ryl.merchant,month=2018-08-20,hours=11:00:00 average=11.465433333333351,maxvalue=17.872100000000003,minvalue=7.9983
