cpu_aggres,hostname=encryptor3,groupname=sa.encryptor,month=2018-08-17,hours=10:00:00 average=1.5666750000000036,maxvalue=1.9510999999999967,minvalue=1.2276999999999987
cpu_aggres,hostname=encryptor3,groupname=sa.encryptor,month=2018-08-17,hours=11:00:00 average=1.6783333333333417,maxvalue=2.3730999999999938,minvalue=1.3275000000000006
cpu_aggres,hostname=encryptor3,groupname=sa.encryptor,month=2018-08-17,hours=12:00:00 average=1.8415883333333625,maxvalue=2.428600000000003,minvalue=1.4740000000000038
cpu_aggres,hostname=encryptor3,groupname=sa.encryptor,month=2018-08-17,hours=13:00:00 average=1.557553333333317,maxvalue=2.594999999999999,minvalue=1.185299999999998
cpu_aggres,hostname=encryptor3,groupname=sa.encryptor,month=2018-08-17,hours=14:00:00 average=1.4968816666666669,maxvalue=1.933400000000006,minvalue=1.0685000000000002
cpu_aggres,hostname=encryptor3,groupname=sa.encryptor,month=2018-08-17,hours=15:00:00 average=1.0272849999999778,maxvalue=1.653899999999993,minvalue=0.6924000000000063
cpu_aggres,hostname=encryptor3,groupname=sa.encryptor,month=2018-08-17,hours=16:00:00 average=0.9411833333333419,maxvalue=1.7626000000000062,minvalue=0.5463000000000022
cpu_aggres,hostname=encryptor3,groupname=sa.encryptor,month=2018-08-17,hours=17:00:00 average=0.703108333333347,maxvalue=2.036199999999994,minvalue=0.5337999999999994
cpu_aggres,hostname=encryptor3,groupname=sa.encryptor,month=2018-08-17,hours=18:00:00 average=0.5513833333333338,maxvalue=0.8050000000000068,minvalue=0.3836000000000013
cpu_aggres,hostname=encryptor3,groupname=sa.encryptor,month=2018-08-17,hours=19:00:00 average=0.42216166666663923,maxvalue=0.7381000000000029,minvalue=0.3042999999999978
cpu_aggres,hostname=encryptor3,groupname=sa.encryptor,month=2018-08-17,hours=20:00:00 average=0.3887066666666641,maxvalue=0.6171999999999969,minvalue=0.3044000000000011
cpu_aggres,hostname=encryptor3,groupname=sa.encryptor,month=2018-08-17,hours=21:00:00 average=0.5078049999999763,maxvalue=1.377600000000001,minvalue=0.3293000000000035
cpu_aggres,hostname=encryptor3,groupname=sa.encryptor,month=2018-08-17,hours=22:00:00 average=1.0238166666667041,maxvalue=2.8512000000000057,minvalue=0.6799000000000035
cpu_aggres,hostname=encryptor3,groupname=sa.encryptor,month=2018-08-17,hours=23:00:00 average=1.092086666666674,maxvalue=1.9252000000000038,minvalue=0.8635000000000019
cpu_aggres,hostname=encryptor3,groupname=sa.encryptor,month=2018-08-18,hours=00:00:00 average=1.3728733333333736,maxvalue=2.1942999999999984,minvalue=0.984800000000007
cpu_aggres,hostname=encryptor3,groupname=sa.encryptor,month=2018-08-18,hours=01:00:00 average=1.944313333333369,maxvalue=2.5153999999999996,minvalue=1.4069999999999965
