cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-17,hours=10:00:00 average=1.9229464285714357,maxvalue=2.3481000000000023,minvalue=1.7811999999999983
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-18,hours=22:00:00 average=1.936781666666647,maxvalue=2.414599999999993,minvalue=1.7651000000000039
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-18,hours=23:00:00 average=1.9228650000000158,maxvalue=2.2235000000000014,minvalue=1.7819999999999965
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-19,hours=00:00:00 average=1.941333333333347,maxvalue=2.4669999999999987,minvalue=1.7573000000000008
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-19,hours=01:00:00 average=1.955101666666664,maxvalue=2.382499999999993,minvalue=1.773300000000006
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-19,hours=02:00:00 average=1.9322766666666524,maxvalue=2.457800000000006,minvalue=1.6911000000000058
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-19,hours=03:00:00 average=1.9305383333332884,maxvalue=2.2232999999999947,minvalue=1.764799999999994
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-19,hours=04:00:00 average=1.9560833333333107,maxvalue=2.373199999999997,minvalue=1.8237000000000023
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-19,hours=05:00:00 average=1.9891633333333658,maxvalue=2.448999999999998,minvalue=1.8314000000000021
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-19,hours=06:00:00 average=1.967686666666637,maxvalue=2.240399999999994,minvalue=1.790300000000002
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-19,hours=07:00:00 average=1.964196666666652,maxvalue=2.5497000000000014,minvalue=1.8144000000000062
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-19,hours=08:00:00 average=1.9475816666666503,maxvalue=2.3739999999999952,minvalue=1.7981000000000051
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-19,hours=09:00:00 average=1.9544950000000227,maxvalue=2.282600000000002,minvalue=1.8071000000000055
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-19,hours=10:00:00 average=1.9573616666666709,maxvalue=2.382099999999994,minvalue=1.7986999999999966
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-19,hours=11:00:00 average=1.966001666666699,maxvalue=2.583600000000004,minvalue=1.8140999999999963
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-19,hours=12:00:00 average=1.975968333333327,maxvalue=2.5160999999999945,minvalue=1.806600000000003
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-19,hours=13:00:00 average=1.9773783333333341,maxvalue=2.3659999999999997,minvalue=1.7820999999999998
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-19,hours=14:00:00 average=1.9399616666666617,maxvalue=3.3773999999999944,minvalue=1.7242999999999995
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-19,hours=15:00:00 average=1.9353833333333057,maxvalue=2.248800000000003,minvalue=1.7729999999999961
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-19,hours=16:00:00 average=1.959888333333339,maxvalue=2.725999999999999,minvalue=1.772900000000007
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-19,hours=17:00:00 average=1.8797150000000045,maxvalue=2.2087999999999965,minvalue=1.7313000000000045
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-19,hours=18:00:00 average=1.8761183333333662,maxvalue=2.2498999999999967,minvalue=1.7240000000000038
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-19,hours=19:00:00 average=1.8551416666666398,maxvalue=2.2587000000000046,minvalue=1.6825999999999937
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-19,hours=20:00:00 average=1.840434999999971,maxvalue=2.3406999999999982,minvalue=1.6240999999999985
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-19,hours=21:00:00 average=1.955201666666639,maxvalue=5.275099999999995,minvalue=1.723399999999998
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-19,hours=22:00:00 average=1.8763466666666488,maxvalue=2.206800000000001,minvalue=1.6422000000000025
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-19,hours=23:00:00 average=1.9280533333333096,maxvalue=2.289100000000005,minvalue=1.755899999999997
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-20,hours=00:00:00 average=1.9492249999999842,maxvalue=2.3071000000000055,minvalue=1.732200000000006
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-20,hours=01:00:00 average=1.941228333333342,maxvalue=2.281499999999994,minvalue=1.773300000000006
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-20,hours=02:00:00 average=1.9831316666666794,maxvalue=2.4236999999999966,minvalue=1.7901999999999987
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-20,hours=03:00:00 average=1.9476983333333209,maxvalue=2.2660999999999945,minvalue=1.7744
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-20,hours=04:00:00 average=1.99038666666668,maxvalue=2.657499999999999,minvalue=1.8401000000000067
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-20,hours=05:00:00 average=1.9679800000000256,maxvalue=2.483099999999993,minvalue=1.7497000000000043
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-20,hours=06:00:00 average=2.0628949999999833,maxvalue=2.783299999999997,minvalue=1.8477000000000032
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-20,hours=07:00:00 average=1.9945716666666442,maxvalue=2.374200000000002,minvalue=1.815100000000001
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-20,hours=08:00:00 average=2.0141916666666617,maxvalue=2.423100000000005,minvalue=1.8067999999999955
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-20,hours=09:00:00 average=1.9802733333333293,maxvalue=2.2897999999999996,minvalue=1.8226999999999975
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-20,hours=10:00:00 average=2.0021183333333568,maxvalue=2.349500000000006,minvalue=1.8719999999999999
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-20,hours=11:00:00 average=1.981058333333337,maxvalue=2.6000999999999976,minvalue=1.8068999999999988
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-20,hours=12:00:00 average=2.051088333333368,maxvalue=2.5626000000000033,minvalue=1.7990000000000066
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-20,hours=13:00:00 average=1.997466666666682,maxvalue=2.3988999999999976,minvalue=1.8319000000000045
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-20,hours=14:00:00 average=1.9983033333333111,maxvalue=3.373500000000007,minvalue=1.7660000000000053
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-20,hours=15:00:00 average=1.9957199999999773,maxvalue=2.5734999999999957,minvalue=1.789900000000003
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-20,hours=16:00:00 average=1.9728733333333395,maxvalue=2.400899999999993,minvalue=1.8068999999999988
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-20,hours=17:00:00 average=1.9332516666666635,maxvalue=2.392300000000006,minvalue=1.7312000000000012
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-20,hours=18:00:00 average=1.928988333333308,maxvalue=2.3414999999999964,minvalue=1.7982999999999976
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-20,hours=19:00:00 average=1.9021499999999492,maxvalue=2.3752000000000066,minvalue=1.7563999999999993
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-20,hours=20:00:00 average=1.9014233333333408,maxvalue=2.306200000000004,minvalue=1.7406000000000006
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-20,hours=21:00:00 average=2.0012299999999925,maxvalue=4.806200000000004,minvalue=1.772900000000007
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-20,hours=22:00:00 average=1.9672249999999707,maxvalue=2.3739999999999952,minvalue=1.7820999999999998
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-20,hours=23:00:00 average=1.9720216666666914,maxvalue=2.464100000000002,minvalue=1.7820999999999998
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-21,hours=00:00:00 average=1.9834416666666783,maxvalue=2.307699999999997,minvalue=1.8149999999999977
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-21,hours=01:00:00 average=1.992041666666637,maxvalue=2.365799999999993,minvalue=1.8406999999999982
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-21,hours=02:00:00 average=2.0081949999999864,maxvalue=2.4488000000000056,minvalue=1.7982999999999976
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-21,hours=03:00:00 average=2.011593333333323,maxvalue=2.5845000000000056,minvalue=1.806200000000004
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-21,hours=04:00:00 average=2.0709166666666903,maxvalue=2.944900000000004,minvalue=1.823999999999998
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-21,hours=05:00:00 average=2.016316666666654,maxvalue=2.3917,minvalue=1.8319999999999936
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-21,hours=06:00:00 average=2.017083333333332,maxvalue=2.549999999999997,minvalue=1.856800000000007
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-21,hours=07:00:00 average=2.0163166666666257,maxvalue=2.406000000000006,minvalue=1.8567000000000036
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-21,hours=08:00:00 average=2.014560000000003,maxvalue=2.5057999999999936,minvalue=1.8397999999999968
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-21,hours=09:00:00 average=1.9850233333333165,maxvalue=2.390500000000003,minvalue=1.7901999999999987
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-21,hours=10:00:00 average=2.02115000000002,maxvalue=2.4801999999999964,minvalue=1.8157000000000068
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-21,hours=11:00:00 average=2.0191833333333307,maxvalue=2.3747999999999934,minvalue=1.8234000000000066
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-21,hours=12:00:00 average=2.0174450000000235,maxvalue=2.7670999999999992,minvalue=1.823999999999998
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-21,hours=13:00:00 average=2.075298333333336,maxvalue=2.665700000000001,minvalue=1.8974000000000046
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-21,hours=14:00:00 average=2.0193016666666495,maxvalue=3.2226,minvalue=1.8649000000000058
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-21,hours=15:00:00 average=1.939975000000004,maxvalue=2.341300000000004,minvalue=1.740700000000004
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-21,hours=16:00:00 average=1.9980633333332918,maxvalue=2.9676999999999936,minvalue=1.8396000000000043
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-21,hours=17:00:00 average=1.972766666666672,maxvalue=2.4369999999999976,minvalue=1.7985999999999933
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-21,hours=18:00:00 average=1.921865000000011,maxvalue=2.224100000000007,minvalue=1.7242999999999995
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-21,hours=19:00:00 average=1.9314433333333199,maxvalue=2.500399999999999,minvalue=1.7490999999999985
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-21,hours=20:00:00 average=1.9137916666666683,maxvalue=2.509600000000006,minvalue=1.740700000000004
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-21,hours=21:00:00 average=2.051566666666659,maxvalue=4.973600000000005,minvalue=1.758499999999998
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-21,hours=22:00:00 average=1.9559016666666764,maxvalue=2.3833000000000055,minvalue=1.7664000000000044
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-21,hours=23:00:00 average=1.9993499999999926,maxvalue=2.4236999999999966,minvalue=1.7908000000000044
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-22,hours=00:00:00 average=2.000535000000042,maxvalue=2.3902999999999963,minvalue=1.8316999999999979
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-22,hours=01:00:00 average=2.0065950000000043,maxvalue=2.482699999999994,minvalue=1.8399
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-22,hours=02:00:00 average=2.0075450000000075,maxvalue=2.518199999999993,minvalue=1.8563000000000045
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-22,hours=03:00:00 average=2.021825000000007,maxvalue=2.3507000000000033,minvalue=1.8234999999999957
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-22,hours=04:00:00 average=2.0559616666666614,maxvalue=2.702299999999994,minvalue=1.8571000000000026
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-22,hours=05:00:00 average=2.0479600000000033,maxvalue=2.4236999999999966,minvalue=1.873199999999997
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-22,hours=06:00:00 average=2.05559833333335,maxvalue=2.4091999999999985,minvalue=1.8898999999999972
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-22,hours=07:00:00 average=2.0525016666666573,maxvalue=2.406000000000006,minvalue=1.8819000000000017
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-22,hours=08:00:00 average=2.092156666666682,maxvalue=2.608000000000004,minvalue=1.8656000000000006
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-22,hours=09:00:00 average=2.0250016666666824,maxvalue=2.5424000000000007,minvalue=1.8645000000000067
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-22,hours=10:00:00 average=1.9832149999999444,maxvalue=2.4158000000000044,minvalue=1.8075000000000045
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-22,hours=11:00:00 average=2.0207433333333,maxvalue=2.4155999999999977,minvalue=1.8487999999999971
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-22,hours=12:00:00 average=2.0468183333333343,maxvalue=2.4819999999999993,minvalue=1.857600000000005
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-22,hours=13:00:00 average=2.104929999999996,maxvalue=2.615300000000005,minvalue=1.8979999999999961
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-22,hours=14:00:00 average=2.0001716666666454,maxvalue=3.2239000000000004,minvalue=1.7835000000000036
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-22,hours=15:00:00 average=2.013128333333313,maxvalue=2.483699999999999,minvalue=1.881600000000006
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-22,hours=16:00:00 average=2.010948333333374,maxvalue=2.649799999999999,minvalue=1.8238000000000056
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-22,hours=17:00:00 average=1.972311666666684,maxvalue=2.3906999999999954,minvalue=1.7908000000000044
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-22,hours=18:00:00 average=1.9700949999999722,maxvalue=2.2242999999999995,minvalue=1.7494999999999976
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-22,hours=19:00:00 average=1.9603033333333713,maxvalue=2.4412999999999982,minvalue=1.8149999999999977
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-22,hours=20:00:00 average=1.9406166666666707,maxvalue=2.1825000000000045,minvalue=1.7905999999999977
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-22,hours=21:00:00 average=2.078469999999996,maxvalue=4.966499999999996,minvalue=1.8156000000000034
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-22,hours=22:00:00 average=2.00448333333334,maxvalue=2.500399999999999,minvalue=1.8405000000000058
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-22,hours=23:00:00 average=1.9975516666666522,maxvalue=2.3910999999999945,minvalue=1.8323000000000036
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-23,hours=00:00:00 average=2.031163333333353,maxvalue=2.398300000000006,minvalue=1.8659999999999997
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-23,hours=01:00:00 average=2.003333333333316,maxvalue=2.4244999999999948,minvalue=1.8401000000000067
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-23,hours=02:00:00 average=2.0485933333333435,maxvalue=2.664100000000005,minvalue=1.7664000000000044
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-23,hours=03:00:00 average=2.0340533333333184,maxvalue=2.4728000000000065,minvalue=1.8739000000000061
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-23,hours=04:00:00 average=2.048375000000007,maxvalue=2.5083999999999946,minvalue=1.906400000000005
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-23,hours=05:00:00 average=2.0322466666666656,maxvalue=2.424999999999997,minvalue=1.889799999999994
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-23,hours=06:00:00 average=2.1015833333333376,maxvalue=2.4723999999999933,minvalue=1.8652000000000015
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-23,hours=07:00:00 average=2.0503549999999535,maxvalue=2.691199999999995,minvalue=1.8571000000000026
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-23,hours=08:00:00 average=2.1402866666666682,maxvalue=9.188400000000001,minvalue=1.8736999999999995
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-23,hours=09:00:00 average=2.0728950000000452,maxvalue=2.3747999999999934,minvalue=1.8902999999999963
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-23,hours=10:00:00 average=2.0308283333333605,maxvalue=2.3988999999999976,minvalue=1.8656000000000006
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-23,hours=11:00:00 average=2.0450683333332904,maxvalue=2.5331999999999937,minvalue=1.881299999999996
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-23,hours=12:00:00 average=2.0830683333333155,maxvalue=2.4405,minvalue=1.8829999999999956
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-23,hours=13:00:00 average=2.0905816666666652,maxvalue=2.742500000000007,minvalue=1.931600000000003
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-23,hours=14:00:00 average=2.0711083333333278,maxvalue=3.446799999999996,minvalue=1.8910999999999945
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-23,hours=15:00:00 average=2.0714450000000113,maxvalue=2.597300000000004,minvalue=1.881699999999995
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-23,hours=16:00:00 average=2.0188983333333397,maxvalue=2.6259000000000015,minvalue=1.823999999999998
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-23,hours=17:00:00 average=1.9792683333333656,maxvalue=2.2837999999999994,minvalue=1.8319999999999936
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-23,hours=18:00:00 average=1.9809016666666537,maxvalue=2.583600000000004,minvalue=1.8153999999999968
cpu_aggres,hostname=fk-crawl1,groupname=cdfk.crawl,month=2018-08-23,hours=19:00:00 average=1.983208333333323,maxvalue=2.467399999999998,minvalue=1.8241000000000014
