cpu_aggres,hostname=msgsvr-work1,groupname=common.msg,month=2018-08-17,hours=10:00:00 average=3.8412107142857224,maxvalue=5.180000000000007,minvalue=2.6965000000000003
cpu_aggres,hostname=msgsvr-work1,groupname=common.msg,month=2018-08-17,hours=11:00:00 average=3.493685000000042,maxvalue=5.105099999999993,minvalue=2.8264000000000067
cpu_aggres,hostname=msgsvr-work1,groupname=common.msg,month=2018-08-17,hours=12:00:00 average=4.241606666666684,maxvalue=7.246200000000002,minvalue=3.0422999999999973
cpu_aggres,hostname=msgsvr-work1,groupname=common.msg,month=2018-08-17,hours=13:00:00 average=3.302663333333328,maxvalue=4.603200000000001,minvalue=2.5583000000000027
cpu_aggres,hostname=msgsvr-work1,groupname=common.msg,month=2018-08-17,hours=14:00:00 average=3.177735000000027,maxvalue=4.109800000000007,minvalue=2.4672999999999945
cpu_aggres,hostname=msgsvr-work1,groupname=common.msg,month=2018-08-17,hours=15:00:00 average=2.9459250000000026,maxvalue=3.8601000000000028,minvalue=2.1872999999999934
cpu_aggres,hostname=msgsvr-work1,groupname=common.msg,month=2018-08-17,hours=16:00:00 average=2.7008950000000027,maxvalue=3.9589,minvalue=1.715599999999995
cpu_aggres,hostname=msgsvr-work1,groupname=common.msg,month=2018-08-17,hours=17:00:00 average=3.496525000000048,maxvalue=12.751000000000005,minvalue=2.4586999999999932
cpu_aggres,hostname=msgsvr-work1,groupname=common.msg,month=2018-08-17,hours=18:00:00 average=2.4128083333333166,maxvalue=4.659899999999993,minvalue=1.953000000000003
cpu_aggres,hostname=msgsvr-work1,groupname=common.msg,month=2018-08-17,hours=19:00:00 average=2.2513166666666677,maxvalue=5.460700000000003,minvalue=1.8696000000000055
cpu_aggres,hostname=msgsvr-work1,groupname=common.msg,month=2018-08-17,hours=20:00:00 average=2.296923333333339,maxvalue=3.447100000000006,minvalue=1.865799999999993
cpu_aggres,hostname=msgsvr-work1,groupname=common.msg,month=2018-08-17,hours=21:00:00 average=2.1771349999999927,maxvalue=2.8751000000000033,minvalue=1.8111999999999995
cpu_aggres,hostname=msgsvr-work1,groupname=common.msg,month=2018-08-17,hours=22:00:00 average=2.293348333333327,maxvalue=2.8717999999999932,minvalue=1.919399999999996
cpu_aggres,hostname=msgsvr-work1,groupname=common.msg,month=2018-08-17,hours=23:00:00 average=2.5737516666666522,maxvalue=3.5618999999999943,minvalue=2.148600000000002
cpu_aggres,hostname=msgsvr-work1,groupname=common.msg,month=2018-08-18,hours=00:00:00 average=3.0101383333333445,maxvalue=3.862399999999994,minvalue=2.4080000000000013
cpu_aggres,hostname=msgsvr-work1,groupname=common.msg,month=2018-08-18,hours=01:00:00 average=4.698140000000009,maxvalue=5.420400000000001,minvalue=3.9923
cpu_aggres,hostname=msgsvr-work1,groupname=common.msg,month=2018-08-18,hours=02:00:00 average=9.329931666666681,maxvalue=11.527199999999993,minvalue=6.474699999999999
cpu_aggres,hostname=msgsvr-work1,groupname=common.msg,month=2018-08-18,hours=03:00:00 average=6.413309999999996,maxvalue=15.153400000000005,minvalue=3.9509000000000043
cpu_aggres,hostname=msgsvr-work1,groupname=common.msg,month=2018-08-18,hours=04:00:00 average=4.838976666666696,maxvalue=6.643299999999996,minvalue=3.239699999999999
cpu_aggres,hostname=msgsvr-work1,groupname=common.msg,month=2018-08-18,hours=05:00:00 average=3.864815000000007,maxvalue=5.155000000000001,minvalue=3.0688999999999993
cpu_aggres,hostname=msgsvr-work1,groupname=common.msg,month=2018-08-18,hours=06:00:00 average=4.51662166666668,maxvalue=9.144499999999994,minvalue=3.1647999999999996
cpu_aggres,hostname=msgsvr-work1,groupname=common.msg,month=2018-08-18,hours=07:00:00 average=10.302318333333318,maxvalue=20.386399999999995,minvalue=3.4120999999999952
cpu_aggres,hostname=msgsvr-work1,groupname=common.msg,month=2018-08-18,hours=08:00:00 average=4.226861666666707,maxvalue=5.424899999999994,minvalue=3.2946000000000026
cpu_aggres,hostname=msgsvr-work1,groupname=common.msg,month=2018-08-18,hours=09:00:00 average=3.979919999999993,maxvalue=5.412999999999997,minvalue=3.1319000000000017
cpu_aggres,hostname=msgsvr-work1,groupname=common.msg,month=2018-08-18,hours=10:00:00 average=3.5154983333333263,maxvalue=5.218699999999998,minvalue=2.826599999999999
cpu_aggres,hostname=msgsvr-work1,groupname=common.msg,month=2018-08-18,hours=11:00:00 average=3.257895000000019,maxvalue=4.619500000000002,minvalue=2.684600000000003
cpu_aggres,hostname=msgsvr-work1,groupname=common.msg,month=2018-08-18,hours=12:00:00 average=4.3588166666666694,maxvalue=8.664199999999994,minvalue=3.0349999999999966
cpu_aggres,hostname=msgsvr-work1,groupname=common.msg,month=2018-08-18,hours=13:00:00 average=3.279705000000021,maxvalue=4.585700000000003,minvalue=2.625799999999998
cpu_aggres,hostname=msgsvr-work1,groupname=common.msg,month=2018-08-18,hours=14:00:00 average=3.6687216666666416,maxvalue=8.911100000000005,minvalue=2.6462999999999965
cpu_aggres,hostname=msgsvr-work1,groupname=common.msg,month=2018-08-18,hours=15:00:00 average=3.0757616666666507,maxvalue=4.653899999999993,minvalue=2.533600000000007
cpu_aggres,hostname=msgsvr-work1,groupname=common.msg,month=2018-08-18,hours=16:00:00 average=2.8512799999999885,maxvalue=4.042299999999997,minvalue=1.9073000000000064
cpu_aggres,hostname=msgsvr-work1,groupname=common.msg,month=2018-08-18,hours=17:00:00 average=3.398399999999981,maxvalue=8.114900000000006,minvalue=1.8149999999999977
cpu_aggres,hostname=msgsvr-work1,groupname=common.msg,month=2018-08-18,hours=18:00:00 average=2.7336083333333505,maxvalue=15.912000000000006,minvalue=2.028499999999994
cpu_aggres,hostname=msgsvr-work1,groupname=common.msg,month=2018-08-18,hours=19:00:00 average=2.2883833333333286,maxvalue=5.369500000000002,minvalue=1.9111000000000047
cpu_aggres,hostname=msgsvr-work1,groupname=common.msg,month=2018-08-18,hours=20:00:00 average=2.3172583333333137,maxvalue=3.0725999999999942,minvalue=1.961500000000001
cpu_aggres,hostname=msgsvr-work1,groupname=common.msg,month=2018-08-18,hours=21:00:00 average=2.2613133333333337,maxvalue=2.892700000000005,minvalue=1.903099999999995
cpu_aggres,hostname=msgsvr-work1,groupname=common.msg,month=2018-08-18,hours=22:00:00 average=2.386644999999959,maxvalue=3.0260999999999996,minvalue=1.932299999999998
cpu_aggres,hostname=msgsvr-work1,groupname=common.msg,month=2018-08-18,hours=23:00:00 average=2.719213333333329,maxvalue=3.2938000000000045,minvalue=2.307699999999997
cpu_aggres,hostname=msgsvr-work1,groupname=common.msg,month=2018-08-19,hours=00:00:00 average=3.1582066666666293,maxvalue=4.0976,minvalue=2.6170999999999935
cpu_aggres,hostname=msgsvr-work1,groupname=common.msg,month=2018-08-19,hours=01:00:00 average=4.888836666666677,maxvalue=6.060900000000004,minvalue=4.139200000000002
cpu_aggres,hostname=msgsvr-work1,groupname=common.msg,month=2018-08-19,hours=02:00:00 average=11.416236666666663,maxvalue=15.381100000000004,minvalue=6.201700000000002
cpu_aggres,hostname=msgsvr-work1,groupname=common.msg,month=2018-08-19,hours=03:00:00 average=6.486813333333345,maxvalue=15.525800000000004,minvalue=4.0793000000000035
cpu_aggres,hostname=msgsvr-work1,groupname=common.msg,month=2018-08-19,hours=04:00:00 average=4.940563333333316,maxvalue=6.0839,minvalue=3.988500000000002
cpu_aggres,hostname=msgsvr-work1,groupname=common.msg,month=2018-08-19,hours=05:00:00 average=4.842086666666688,maxvalue=6.432599999999994,minvalue=3.748900000000006
cpu_aggres,hostname=msgsvr-work1,groupname=common.msg,month=2018-08-19,hours=06:00:00 average=4.162583333333316,maxvalue=5.068100000000001,minvalue=3.1946999999999974
cpu_aggres,hostname=msgsvr-work1,groupname=common.msg,month=2018-08-19,hours=07:00:00 average=7.268793333333349,maxvalue=18.2551,minvalue=3.3819000000000017
cpu_aggres,hostname=msgsvr-work1,groupname=common.msg,month=2018-08-19,hours=08:00:00 average=4.1691500000000445,maxvalue=5.618399999999994,minvalue=3.114999999999995
cpu_aggres,hostname=msgsvr-work1,groupname=common.msg,month=2018-08-19,hours=09:00:00 average=3.964451666666662,maxvalue=5.531400000000005,minvalue=3.046999999999997
cpu_aggres,hostname=msgsvr-work1,groupname=common.msg,month=2018-08-19,hours=10:00:00 average=3.6758800000000065,maxvalue=4.739999999999995,minvalue=2.926000000000002
cpu_aggres,hostname=msgsvr-work1,groupname=common.msg,month=2018-08-19,hours=11:00:00 average=3.5529833333333016,maxvalue=4.650499999999994,minvalue=2.880600000000001
