cpu_aggres,hostname=qbus5,groupname=common.qbus,month=2018-08-17,hours=10:00:00 average=29.32827499999999,maxvalue=31.070300000000003,minvalue=27.914199999999994
cpu_aggres,hostname=qbus5,groupname=common.qbus,month=2018-08-17,hours=11:00:00 average=28.696885000000023,maxvalue=31.174599999999998,minvalue=27.251400000000004
cpu_aggres,hostname=qbus5,groupname=common.qbus,month=2018-08-17,hours=12:00:00 average=29.153471666666675,maxvalue=31.517300000000006,minvalue=27.421800000000005
cpu_aggres,hostname=qbus5,groupname=common.qbus,month=2018-08-17,hours=13:00:00 average=28.97264500000003,maxvalue=31.081000000000003,minvalue=27.0043
cpu_aggres,hostname=qbus5,groupname=common.qbus,month=2018-08-17,hours=14:00:00 average=28.47569499999996,maxvalue=31.5043,minvalue=26.7817
cpu_aggres,hostname=qbus5,groupname=common.qbus,month=2018-08-17,hours=15:00:00 average=26.606404999999967,maxvalue=29.030299999999997,minvalue=24.693200000000004
cpu_aggres,hostname=qbus5,groupname=common.qbus,month=2018-08-17,hours=16:00:00 average=26.425875000000005,maxvalue=28.745999999999995,minvalue=24.491299999999995
cpu_aggres,hostname=qbus5,groupname=common.qbus,month=2018-08-17,hours=17:00:00 average=25.80626333333332,maxvalue=26.974800000000002,minvalue=24.400499999999994
cpu_aggres,hostname=qbus5,groupname=common.qbus,month=2018-08-17,hours=18:00:00 average=24.76478999999999,maxvalue=26.382900000000006,minvalue=23.3553
cpu_aggres,hostname=qbus5,groupname=common.qbus,month=2018-08-17,hours=19:00:00 average=24.142014999999986,maxvalue=25.336200000000005,minvalue=22.929000000000002
cpu_aggres,hostname=qbus5,groupname=common.qbus,month=2018-08-17,hours=20:00:00 average=23.41890499999998,maxvalue=24.486800000000002,minvalue=22.172399999999996
cpu_aggres,hostname=qbus5,groupname=common.qbus,month=2018-08-17,hours=21:00:00 average=23.849143333333316,maxvalue=25.1943,minvalue=22.349000000000004
cpu_aggres,hostname=qbus5,groupname=common.qbus,month=2018-08-17,hours=22:00:00 average=24.952074999999994,maxvalue=26.3647,minvalue=23.595
cpu_aggres,hostname=qbus5,groupname=common.qbus,month=2018-08-17,hours=23:00:00 average=26.400985000000006,maxvalue=28.593900000000005,minvalue=24.8968
cpu_aggres,hostname=qbus5,groupname=common.qbus,month=2018-08-18,hours=00:00:00 average=27.91354833333331,maxvalue=30.527699999999996,minvalue=25.622299999999996
cpu_aggres,hostname=qbus5,groupname=common.qbus,month=2018-08-18,hours=01:00:00 average=29.53207666666664,maxvalue=31.990700000000004,minvalue=27.250699999999995
cpu_aggres,hostname=qbus5,groupname=common.qbus,month=2018-08-18,hours=02:00:00 average=31.29637166666666,maxvalue=34.3618,minvalue=28.584000000000003
cpu_aggres,hostname=qbus5,groupname=common.qbus,month=2018-08-18,hours=03:00:00 average=30.871425000000002,maxvalue=34.0411,minvalue=29.262
cpu_aggres,hostname=qbus5,groupname=common.qbus,month=2018-08-18,hours=04:00:00 average=30.835953333333308,maxvalue=34.481700000000004,minvalue=28.424899999999994
cpu_aggres,hostname=qbus5,groupname=common.qbus,month=2018-08-18,hours=05:00:00 average=29.848683333333355,maxvalue=33.913799999999995,minvalue=27.9418
cpu_aggres,hostname=qbus5,groupname=common.qbus,month=2018-08-18,hours=06:00:00 average=30.46318833333335,maxvalue=32.6202,minvalue=28.653999999999996
cpu_aggres,hostname=qbus5,groupname=common.qbus,month=2018-08-18,hours=07:00:00 average=30.935431666666688,maxvalue=34.140100000000004,minvalue=28.7971
cpu_aggres,hostname=qbus5,groupname=common.qbus,month=2018-08-18,hours=08:00:00 average=30.84010166666667,maxvalue=33.2616,minvalue=28.7462
cpu_aggres,hostname=qbus5,groupname=common.qbus,month=2018-08-18,hours=09:00:00 average=29.632819999999967,maxvalue=33.3648,minvalue=25.415800000000004
cpu_aggres,hostname=qbus5,groupname=common.qbus,month=2018-08-18,hours=10:00:00 average=25.91613499999997,maxvalue=27.085899999999995,minvalue=24.395399999999995
cpu_aggres,hostname=qbus5,groupname=common.qbus,month=2018-08-18,hours=11:00:00 average=25.519766666666683,maxvalue=26.688900000000004,minvalue=24.5651
cpu_aggres,hostname=qbus5,groupname=common.qbus,month=2018-08-18,hours=12:00:00 average=30.920420000000007,maxvalue=35.14790000000001,minvalue=24.423599999999993
cpu_aggres,hostname=qbus5,groupname=common.qbus,month=2018-08-18,hours=13:00:00 average=28.286800000000014,maxvalue=32.1536,minvalue=25.253299999999996
cpu_aggres,hostname=qbus5,groupname=common.qbus,month=2018-08-18,hours=14:00:00 average=28.84892166666667,maxvalue=32.461299999999994,minvalue=26.985500000000002
cpu_aggres,hostname=qbus5,groupname=common.qbus,month=2018-08-18,hours=15:00:00 average=27.919378333333327,maxvalue=29.9225,minvalue=25.971999999999994
