cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-17,hours=10:00:00 average=4.293317857142853,maxvalue=42.5042,minvalue=1.7920000000000016
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-19,hours=09:00:00 average=1.8061100000000039,maxvalue=2.9997999999999934,minvalue=1.5992999999999995
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-19,hours=10:00:00 average=2.0446816666666905,maxvalue=11.371799999999993,minvalue=1.5574000000000012
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-19,hours=11:00:00 average=1.7390749999999855,maxvalue=2.2113999999999976,minvalue=1.4980000000000047
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-19,hours=12:00:00 average=1.7839249999999822,maxvalue=2.218900000000005,minvalue=1.5655000000000001
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-19,hours=13:00:00 average=1.730000000000004,maxvalue=1.9756,minvalue=1.557299999999998
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-19,hours=14:00:00 average=1.6668350000000203,maxvalue=3.072400000000002,minvalue=1.4386999999999972
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-19,hours=15:00:00 average=1.5181566666667123,maxvalue=1.7147999999999968,minvalue=1.3725000000000023
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-19,hours=16:00:00 average=1.8408349999999984,maxvalue=4.323400000000007,minvalue=1.3555999999999955
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-19,hours=17:00:00 average=7.897281666666672,maxvalue=10.305000000000007,minvalue=1.4802999999999997
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-19,hours=18:00:00 average=4.251129999999975,maxvalue=9.301900000000003,minvalue=1.3462999999999994
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-19,hours=19:00:00 average=1.4326616666666752,maxvalue=2.5752999999999986,minvalue=1.2800000000000011
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-19,hours=20:00:00 average=1.403490000000005,maxvalue=1.6714999999999947,minvalue=1.2381000000000029
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-19,hours=21:00:00 average=1.5227550000000463,maxvalue=4.894999999999996,minvalue=1.2463999999999942
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-19,hours=22:00:00 average=4.062031666666684,maxvalue=10.7453,minvalue=1.3969000000000023
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-19,hours=23:00:00 average=4.024061666666668,maxvalue=4.903899999999993,minvalue=2.799199999999999
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-20,hours=00:00:00 average=4.348599999999976,maxvalue=5.306100000000001,minvalue=2.7412000000000063
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-20,hours=01:00:00 average=4.66940000000001,maxvalue=6.194199999999995,minvalue=2.824799999999996
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-20,hours=02:00:00 average=4.940023333333343,maxvalue=6.761700000000005,minvalue=2.927899999999994
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-20,hours=03:00:00 average=4.948408333333319,maxvalue=6.6188999999999965,minvalue=3.0702
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-20,hours=04:00:00 average=4.924888333333357,maxvalue=6.6188999999999965,minvalue=3.0452999999999975
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-20,hours=05:00:00 average=4.501829999999998,maxvalue=6.273200000000003,minvalue=2.683899999999994
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-20,hours=06:00:00 average=3.027134999999987,maxvalue=4.259399999999999,minvalue=1.7081000000000017
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-20,hours=07:00:00 average=1.9005783333333426,maxvalue=2.4376000000000033,minvalue=1.6661000000000001
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-20,hours=08:00:00 average=1.9295950000000062,maxvalue=2.3626000000000005,minvalue=1.6580000000000013
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-20,hours=09:00:00 average=1.8815566666666683,maxvalue=3.3730000000000047,minvalue=1.6069999999999993
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-20,hours=10:00:00 average=2.098160000000007,maxvalue=17.5094,minvalue=1.582499999999996
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-20,hours=11:00:00 average=1.7946249999999964,maxvalue=2.1343999999999994,minvalue=1.5237999999999943
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-20,hours=12:00:00 average=1.8079433333333412,maxvalue=2.2607,minvalue=1.5823000000000036
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-20,hours=13:00:00 average=1.751923333333309,maxvalue=2.1855999999999938,minvalue=1.5153999999999996
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-20,hours=14:00:00 average=1.6720216666666516,maxvalue=3.1299999999999955,minvalue=1.4557999999999964
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-20,hours=15:00:00 average=1.5711416666666622,maxvalue=2.1003999999999934,minvalue=1.3970000000000056
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-20,hours=16:00:00 average=1.8931749999999994,maxvalue=4.035200000000003,minvalue=1.3136999999999972
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-20,hours=17:00:00 average=7.831544999999991,maxvalue=9.793199999999999,minvalue=1.3887
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-20,hours=18:00:00 average=5.157291666666609,maxvalue=9.884699999999995,minvalue=1.4805999999999955
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-20,hours=19:00:00 average=1.4673733333333843,maxvalue=2.525499999999994,minvalue=1.2545999999999964
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-20,hours=20:00:00 average=1.4230166666666832,maxvalue=1.7138000000000062,minvalue=1.2710000000000008
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-20,hours=21:00:00 average=1.5439150000000126,maxvalue=5.002899999999997,minvalue=1.2288000000000068
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-20,hours=22:00:00 average=4.252573333333345,maxvalue=11.545000000000002,minvalue=1.4138999999999982
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-20,hours=23:00:00 average=4.090766666666639,maxvalue=5.156899999999993,minvalue=2.7321000000000026
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-21,hours=00:00:00 average=4.3964383333333075,maxvalue=5.488799999999998,minvalue=2.8686000000000007
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-21,hours=01:00:00 average=4.749175000000051,maxvalue=6.415199999999999,minvalue=3.019599999999997
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-21,hours=02:00:00 average=5.007301666666635,maxvalue=6.530699999999996,minvalue=3.145399999999995
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-21,hours=03:00:00 average=4.958075000000008,maxvalue=6.918300000000002,minvalue=3.0538999999999987
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-21,hours=04:00:00 average=4.9229633333333,maxvalue=6.669499999999999,minvalue=3.2276999999999987
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-21,hours=05:00:00 average=4.554426666666657,maxvalue=6.466300000000004,minvalue=2.843500000000006
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-21,hours=06:00:00 average=4.028208333333367,maxvalue=59.6435,minvalue=1.9257999999999953
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-21,hours=07:00:00 average=2.186651666666677,maxvalue=3.5516999999999967,minvalue=1.7757000000000005
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-21,hours=08:00:00 average=2.030358333333382,maxvalue=3.317999999999998,minvalue=1.7256
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-21,hours=09:00:00 average=1.9730483333333098,maxvalue=3.506699999999995,minvalue=1.7249999999999943
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-21,hours=10:00:00 average=1.9161199999999923,maxvalue=3.5755999999999943,minvalue=1.6928000000000054
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-21,hours=11:00:00 average=1.870661666666635,maxvalue=2.5283000000000015,minvalue=1.6902000000000044
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-21,hours=12:00:00 average=1.8805983333333103,maxvalue=3.0146000000000015,minvalue=1.6162999999999954
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-21,hours=13:00:00 average=1.752169999999964,maxvalue=1.9595000000000056,minvalue=1.5485999999999933
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-21,hours=14:00:00 average=1.6942333333333153,maxvalue=3.2827999999999946,minvalue=1.490399999999994
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-21,hours=15:00:00 average=1.5463383333333098,maxvalue=2.1093000000000046,minvalue=1.3892000000000024
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-21,hours=16:00:00 average=2.0836466666667093,maxvalue=4.8023000000000025,minvalue=1.3633999999999986
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-21,hours=17:00:00 average=8.036453333333313,maxvalue=10.745500000000007,minvalue=1.4478000000000009
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-21,hours=18:00:00 average=7.560245000000023,maxvalue=10.245999999999995,minvalue=3.6363999999999947
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-21,hours=19:00:00 average=2.4404333333333454,maxvalue=4.596199999999996,minvalue=1.2882000000000033
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-21,hours=20:00:00 average=1.4479399999999885,maxvalue=2.023600000000002,minvalue=1.2794999999999987
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-21,hours=21:00:00 average=1.5716400000000164,maxvalue=4.855199999999996,minvalue=1.296599999999998
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-21,hours=22:00:00 average=4.417651666666686,maxvalue=10.800700000000006,minvalue=1.5974999999999966
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-21,hours=23:00:00 average=4.132695000000041,maxvalue=5.397199999999998,minvalue=2.6813999999999965
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-22,hours=00:00:00 average=4.385556666666659,maxvalue=5.468599999999995,minvalue=2.9172999999999973
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-22,hours=01:00:00 average=4.77271833333333,maxvalue=5.982500000000002,minvalue=2.977400000000003
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-22,hours=02:00:00 average=4.996001666666686,maxvalue=6.3152999999999935,minvalue=3.297300000000007
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-22,hours=03:00:00 average=5.0169899999999785,maxvalue=6.209999999999994,minvalue=3.0859999999999985
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-22,hours=04:00:00 average=4.857893333333337,maxvalue=6.249499999999998,minvalue=3.0631000000000057
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-22,hours=05:00:00 average=4.525338333333309,maxvalue=6.384100000000004,minvalue=2.7608000000000033
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-22,hours=06:00:00 average=3.2515733333333543,maxvalue=18.055000000000007,minvalue=1.7835000000000036
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-22,hours=07:00:00 average=3.2882483333333568,maxvalue=48.396,minvalue=1.7245999999999952
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-22,hours=08:00:00 average=2.402965000000009,maxvalue=5.7547,minvalue=1.8923000000000059
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-22,hours=09:00:00 average=2.1552949999999953,maxvalue=4.548100000000005,minvalue=1.7914999999999992
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-22,hours=10:00:00 average=2.041576666666657,maxvalue=4.920400000000001,minvalue=1.6483999999999952
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-22,hours=11:00:00 average=1.8958566666667025,maxvalue=2.691100000000006,minvalue=1.6488999999999976
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-22,hours=12:00:00 average=1.957068333333325,maxvalue=2.286199999999994,minvalue=1.75
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-22,hours=13:00:00 average=1.9393983333333438,maxvalue=3.566599999999994,minvalue=1.6995000000000005
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-22,hours=14:00:00 average=1.7725733333333409,maxvalue=3.257400000000004,minvalue=1.5567000000000064
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-22,hours=15:00:00 average=1.6559749999999838,maxvalue=2.2587000000000046,minvalue=1.4813999999999936
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-22,hours=16:00:00 average=2.162083333333328,maxvalue=6.156599999999997,minvalue=1.3552999999999997
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-22,hours=17:00:00 average=8.054561666666672,maxvalue=9.518600000000006,minvalue=1.4465000000000003
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-22,hours=18:00:00 average=7.844778333333338,maxvalue=10.179299999999998,minvalue=6.1329000000000065
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-22,hours=19:00:00 average=4.196006666666648,maxvalue=8.829499999999996,minvalue=1.5220000000000056
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-22,hours=20:00:00 average=1.4970233333333596,maxvalue=2.0077,minvalue=1.329499999999996
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-22,hours=21:00:00 average=1.6049849999999992,maxvalue=4.889499999999998,minvalue=1.3382000000000005
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-22,hours=22:00:00 average=4.55630166666667,maxvalue=13.899699999999996,minvalue=1.455200000000005
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-22,hours=23:00:00 average=4.065626666666674,maxvalue=4.900800000000004,minvalue=2.5978000000000065
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-23,hours=00:00:00 average=4.363504999999989,maxvalue=5.537800000000004,minvalue=2.7760999999999996
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-23,hours=01:00:00 average=4.761451666666673,maxvalue=6.296800000000005,minvalue=3.010000000000005
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-23,hours=02:00:00 average=4.943850000000012,maxvalue=6.361999999999995,minvalue=3.2612000000000023
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-23,hours=03:00:00 average=4.948593333333321,maxvalue=6.358800000000002,minvalue=3.221999999999994
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-23,hours=04:00:00 average=4.907205000000005,maxvalue=6.478499999999997,minvalue=2.8756000000000057
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-23,hours=05:00:00 average=4.733841666666706,maxvalue=6.337299999999999,minvalue=2.970799999999997
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-23,hours=06:00:00 average=3.216591666666673,maxvalue=3.9438999999999993,minvalue=1.8263000000000034
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-23,hours=07:00:00 average=2.261569999999992,maxvalue=16.536600000000007,minvalue=1.7750999999999948
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-23,hours=08:00:00 average=2.0339483333333135,maxvalue=2.4882999999999953,minvalue=1.8085999999999984
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-23,hours=09:00:00 average=2.159416666666658,maxvalue=8.930800000000005,minvalue=1.6833000000000027
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-23,hours=10:00:00 average=1.8981483333333102,maxvalue=3.203400000000002,minvalue=1.6491999999999933
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-23,hours=11:00:00 average=1.841176666666712,maxvalue=2.8345999999999947,minvalue=1.5905000000000058
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-23,hours=12:00:00 average=1.8739016666666686,maxvalue=2.110600000000005,minvalue=1.6491999999999933
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-23,hours=13:00:00 average=1.8428400000000096,maxvalue=2.3357000000000028,minvalue=1.5992999999999995
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-23,hours=14:00:00 average=1.7728666666667152,maxvalue=3.2744,minvalue=1.5567000000000064
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-23,hours=15:00:00 average=1.607081666666673,maxvalue=1.9502999999999986,minvalue=1.3804999999999978
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-23,hours=16:00:00 average=2.087124999999986,maxvalue=3.6661,minvalue=1.355400000000003
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-23,hours=17:00:00 average=7.871678333333321,maxvalue=10.814700000000002,minvalue=1.4891999999999967
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-23,hours=18:00:00 average=7.674921666666648,maxvalue=9.296700000000001,minvalue=5.6077999999999975
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-23,hours=19:00:00 average=2.7755016666666847,maxvalue=4.694400000000002,minvalue=1.305099999999996
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-23,hours=20:00:00 average=1.49734500000001,maxvalue=1.8412000000000006,minvalue=1.3462999999999994
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-23,hours=21:00:00 average=1.5189733333333209,maxvalue=2.175600000000003,minvalue=1.3298000000000059
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-23,hours=22:00:00 average=4.971081666666677,maxvalue=14.255399999999995,minvalue=1.6229000000000013
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-23,hours=23:00:00 average=4.263853333333316,maxvalue=5.1972999999999985,minvalue=3.0206000000000017
cpu_aggres,hostname=biz-repay4,groupname=cdbiz.in,month=2018-08-24,hours=00:00:00 average=4.568421666666637,maxvalue=5.765000000000001,minvalue=2.8588000000000022
