cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-17,hours=10:00:00 average=5.052867857142843,maxvalue=8.8733,minvalue=2.615799999999993
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-18,hours=17:00:00 average=1.9673916666666713,maxvalue=3.508200000000002,minvalue=0.7665999999999968
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-18,hours=18:00:00 average=1.6893166666666701,maxvalue=2.8234000000000066,minvalue=0.7913999999999959
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-18,hours=19:00:00 average=1.5815433333333146,maxvalue=12.808800000000005,minvalue=0.5555999999999983
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-18,hours=20:00:00 average=1.1743483333333273,maxvalue=2.1563000000000017,minvalue=0.5053000000000054
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-18,hours=21:00:00 average=1.4396500000000287,maxvalue=6.668899999999994,minvalue=0.5392999999999972
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-18,hours=22:00:00 average=1.7673350000000028,maxvalue=3.2821,minvalue=0.8850999999999942
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-18,hours=23:00:00 average=3.244538333333338,maxvalue=5.175200000000004,minvalue=1.645300000000006
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-19,hours=00:00:00 average=4.488911666666652,maxvalue=6.681899999999999,minvalue=2.953800000000001
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-19,hours=01:00:00 average=5.755709999999979,maxvalue=10.072699999999998,minvalue=3.1925999999999988
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-19,hours=02:00:00 average=6.412621666666666,maxvalue=9.1939,minvalue=3.920599999999993
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-19,hours=03:00:00 average=6.504856666666683,maxvalue=9.516199999999998,minvalue=3.582899999999995
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-19,hours=04:00:00 average=6.556499999999986,maxvalue=10.227800000000002,minvalue=4.194100000000006
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-19,hours=05:00:00 average=6.6389150000000114,maxvalue=10.276799999999994,minvalue=3.999300000000005
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-19,hours=06:00:00 average=6.624798333333317,maxvalue=10.544600000000003,minvalue=4.203000000000003
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-19,hours=07:00:00 average=6.504958333333349,maxvalue=10.268299999999996,minvalue=3.4728000000000065
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-19,hours=08:00:00 average=6.5201033333333385,maxvalue=10.710400000000007,minvalue=3.770399999999995
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-19,hours=09:00:00 average=5.885881666666691,maxvalue=10.114199999999997,minvalue=3.3448999999999955
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-19,hours=10:00:00 average=5.502211666666653,maxvalue=8.670299999999997,minvalue=3.4365999999999985
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-19,hours=11:00:00 average=5.105103333333375,maxvalue=7.776799999999994,minvalue=2.5002000000000066
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-19,hours=12:00:00 average=4.478665000000007,maxvalue=7.107200000000006,minvalue=2.0936999999999983
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-19,hours=13:00:00 average=4.8884533333333025,maxvalue=11.580699999999993,minvalue=2.7089
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-19,hours=14:00:00 average=4.643385000000038,maxvalue=7.331699999999998,minvalue=3.070700000000002
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-19,hours=15:00:00 average=3.4201550000000083,maxvalue=6.299000000000007,minvalue=1.4073000000000064
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-19,hours=16:00:00 average=2.799811666666699,maxvalue=9.506500000000003,minvalue=1.2464999999999975
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-19,hours=17:00:00 average=1.986776666666671,maxvalue=4.130499999999998,minvalue=0.9765000000000015
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-19,hours=18:00:00 average=1.7737549999999942,maxvalue=3.1170999999999935,minvalue=0.6984999999999957
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-19,hours=19:00:00 average=1.6143016666666767,maxvalue=11.257199999999997,minvalue=0.6394999999999982
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-19,hours=20:00:00 average=1.2309333333333257,maxvalue=1.8513999999999982,minvalue=0.5049999999999955
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-19,hours=21:00:00 average=1.4596316666666524,maxvalue=6.303200000000004,minvalue=0.5388999999999982
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-19,hours=22:00:00 average=2.0187283333333,maxvalue=3.827299999999994,minvalue=0.817300000000003
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-19,hours=23:00:00 average=3.347678333333377,maxvalue=5.340900000000005,minvalue=2.057699999999997
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-20,hours=00:00:00 average=4.551576666666691,maxvalue=7.992599999999996,minvalue=2.9603000000000037
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-20,hours=01:00:00 average=6.413819999999973,maxvalue=9.654799999999994,minvalue=3.7553000000000054
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-20,hours=02:00:00 average=10.562248333333343,maxvalue=17.072100000000006,minvalue=5.7561000000000035
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-20,hours=03:00:00 average=11.170336666666657,maxvalue=18.995500000000007,minvalue=7.652600000000007
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-20,hours=04:00:00 average=11.019331666666702,maxvalue=14.737300000000005,minvalue=7.840000000000003
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-20,hours=05:00:00 average=11.632923333333338,maxvalue=15.573099999999997,minvalue=8.706299999999999
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-20,hours=06:00:00 average=11.944588333333328,maxvalue=14.637900000000002,minvalue=9.046300000000002
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-20,hours=07:00:00 average=10.284148333333334,maxvalue=16.727400000000003,minvalue=7.722200000000001
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-20,hours=08:00:00 average=8.207378333333324,maxvalue=13.043099999999995,minvalue=4.687899999999999
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-20,hours=09:00:00 average=6.630261666666684,maxvalue=9.486800000000002,minvalue=4.686700000000002
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-20,hours=10:00:00 average=6.592506666666651,maxvalue=16.162300000000002,minvalue=2.9873000000000047
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-20,hours=11:00:00 average=5.493346666666682,maxvalue=15.638199999999998,minvalue=0.7172999999999945
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-20,hours=12:00:00 average=10.004230000000007,maxvalue=44.0689,minvalue=0.5314999999999941
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-20,hours=13:00:00 average=5.244783333333331,maxvalue=8.5912,minvalue=3.185699999999997
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-20,hours=14:00:00 average=4.913949999999971,maxvalue=8.4482,minvalue=2.8766999999999996
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-20,hours=15:00:00 average=3.2474016666666756,maxvalue=4.977599999999995,minvalue=1.558400000000006
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-20,hours=16:00:00 average=2.7581249999999926,maxvalue=4.402100000000004,minvalue=1.0947000000000031
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-20,hours=17:00:00 average=2.1125233333333284,maxvalue=4.041399999999996,minvalue=1.0356000000000023
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-20,hours=18:00:00 average=1.853841666666682,maxvalue=3.5657000000000068,minvalue=0.833200000000005
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-20,hours=19:00:00 average=1.4461433333333105,maxvalue=12.626400000000004,minvalue=0.6649000000000029
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-20,hours=20:00:00 average=1.2398133333333305,maxvalue=2.5426999999999964,minvalue=0.504800000000003
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-20,hours=21:00:00 average=1.4518099999999947,maxvalue=6.422799999999995,minvalue=0.563999999999993
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-20,hours=22:00:00 average=2.055390000000017,maxvalue=3.3037999999999954,minvalue=0.8846999999999952
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-20,hours=23:00:00 average=3.0991116666666727,maxvalue=5.097899999999996,minvalue=1.6350999999999942
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-21,hours=00:00:00 average=4.850394999999978,maxvalue=7.191800000000001,minvalue=2.5130999999999943
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-21,hours=01:00:00 average=6.968981666666679,maxvalue=9.034800000000004,minvalue=3.6821000000000055
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-21,hours=02:00:00 average=8.350721666666672,maxvalue=12.7106,minvalue=4.909999999999997
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-21,hours=03:00:00 average=7.9762549999999806,maxvalue=12.162300000000002,minvalue=4.8740999999999985
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-21,hours=04:00:00 average=6.695041666666668,maxvalue=9.587400000000002,minvalue=4.603800000000007
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-21,hours=05:00:00 average=6.672575000000023,maxvalue=9.679599999999994,minvalue=4.308199999999999
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-21,hours=06:00:00 average=7.262308333333337,maxvalue=10.668400000000005,minvalue=4.149100000000004
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-21,hours=07:00:00 average=8.168278333333305,maxvalue=12.435400000000001,minvalue=4.826300000000003
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-21,hours=08:00:00 average=8.881540000000001,maxvalue=11.752300000000005,minvalue=5.665000000000006
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-21,hours=09:00:00 average=7.622606666666655,maxvalue=12.651300000000006,minvalue=3.1154999999999973
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-21,hours=10:00:00 average=7.027871666666655,maxvalue=10.555700000000002,minvalue=3.588300000000004
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-21,hours=11:00:00 average=6.310945000000018,maxvalue=9.767399999999995,minvalue=3.4107000000000056
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-21,hours=12:00:00 average=6.910408333333336,maxvalue=9.647599999999997,minvalue=4.676500000000004
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-21,hours=13:00:00 average=6.262566666666672,maxvalue=11.578100000000006,minvalue=3.3850999999999942
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-21,hours=14:00:00 average=4.432498333333328,maxvalue=7.0916,minvalue=2.6824000000000012
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-21,hours=15:00:00 average=3.209249999999983,maxvalue=5.5896999999999935,minvalue=1.8027000000000015
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-21,hours=16:00:00 average=2.955379999999977,maxvalue=4.619399999999999,minvalue=1.6418000000000035
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-21,hours=17:00:00 average=2.2241883333333305,maxvalue=4.1888000000000005,minvalue=1.0524000000000058
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-21,hours=18:00:00 average=1.7556083333333419,maxvalue=2.9726,minvalue=0.7321000000000026
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-21,hours=19:00:00 average=1.5702083333333121,maxvalue=12.845299999999995,minvalue=0.6812999999999931
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-21,hours=20:00:00 average=1.225653333333355,maxvalue=2.2053999999999974,minvalue=0.6567000000000007
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-21,hours=21:00:00 average=1.5021516666666344,maxvalue=9.128500000000003,minvalue=0.5304000000000002
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-21,hours=22:00:00 average=2.0123033333333495,maxvalue=3.3378000000000014,minvalue=0.8840000000000003
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-21,hours=23:00:00 average=3.2121883333333443,maxvalue=5.204999999999998,minvalue=1.931200000000004
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-22,hours=00:00:00 average=4.79358666666667,maxvalue=7.383600000000001,minvalue=2.059100000000001
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-22,hours=01:00:00 average=6.217533333333364,maxvalue=9.1832,minvalue=3.411900000000003
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-22,hours=02:00:00 average=8.726968333333318,maxvalue=11.7059,minvalue=5.003799999999998
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-22,hours=03:00:00 average=7.829239999999984,maxvalue=12.775000000000006,minvalue=5.3422999999999945
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-22,hours=04:00:00 average=6.831953333333317,maxvalue=8.958600000000004,minvalue=4.485900000000001
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-22,hours=05:00:00 average=7.850645000000014,maxvalue=11.828000000000003,minvalue=5.128900000000002
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-22,hours=06:00:00 average=7.515896666666677,maxvalue=10.5659,minvalue=3.6079000000000008
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-22,hours=07:00:00 average=8.224166666666648,maxvalue=14.652100000000004,minvalue=5.5518
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-22,hours=08:00:00 average=7.304960000000008,maxvalue=10.606099999999998,minvalue=4.369900000000001
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-22,hours=09:00:00 average=6.934164999999965,maxvalue=10.2774,minvalue=4.063500000000005
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-22,hours=10:00:00 average=6.397143333333318,maxvalue=8.918000000000006,minvalue=3.5559999999999974
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-22,hours=11:00:00 average=7.078851666666651,maxvalue=10.282399999999996,minvalue=4.5578
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-22,hours=12:00:00 average=5.611003333333329,maxvalue=9.512900000000002,minvalue=0.5237000000000052
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-22,hours=13:00:00 average=8.753534999999985,maxvalue=42.7465,minvalue=0.5999000000000052
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-22,hours=14:00:00 average=6.55455666666667,maxvalue=8.950400000000002,minvalue=4.969999999999999
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-22,hours=15:00:00 average=6.826574999999991,maxvalue=9.583699999999993,minvalue=4.952799999999996
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-22,hours=16:00:00 average=5.9757999999999925,maxvalue=8.555000000000007,minvalue=4.602999999999994
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-22,hours=17:00:00 average=5.23051333333332,maxvalue=6.569299999999998,minvalue=2.8769000000000062
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-22,hours=18:00:00 average=1.9091033333333343,maxvalue=3.382800000000003,minvalue=0.7249000000000052
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-22,hours=19:00:00 average=1.6379500000000036,maxvalue=11.196399999999997,minvalue=0.5986000000000047
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-22,hours=20:00:00 average=1.1822566666666603,maxvalue=3.445700000000002,minvalue=0.5302999999999969
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-22,hours=21:00:00 average=1.6011983333333148,maxvalue=5.4591000000000065,minvalue=0.6898999999999944
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-22,hours=22:00:00 average=2.125443333333351,maxvalue=3.445700000000002,minvalue=1.0610999999999962
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-22,hours=23:00:00 average=3.357875000000007,maxvalue=5.869500000000002,minvalue=2.1992000000000047
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-23,hours=00:00:00 average=4.608310000000003,maxvalue=8.227699999999999,minvalue=2.5551999999999992
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-23,hours=01:00:00 average=6.303060000000002,maxvalue=10.293199999999999,minvalue=4.638000000000005
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-23,hours=02:00:00 average=7.324878333333359,maxvalue=10.618899999999996,minvalue=4.788899999999998
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-23,hours=03:00:00 average=9.343064999999996,maxvalue=15.3703,minvalue=6.454899999999995
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-23,hours=04:00:00 average=9.179140000000004,maxvalue=11.852199999999996,minvalue=5.417500000000004
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-23,hours=05:00:00 average=7.8914500000000345,maxvalue=11.155299999999997,minvalue=4.943399999999997
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-23,hours=06:00:00 average=7.101361666666648,maxvalue=12.615399999999994,minvalue=1.9248999999999938
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-23,hours=07:00:00 average=7.808645000000013,maxvalue=12.486199999999997,minvalue=4.913899999999998
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-23,hours=08:00:00 average=7.3748199999999855,maxvalue=12.648899999999998,minvalue=4.223299999999995
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-23,hours=09:00:00 average=6.694853333333356,maxvalue=25.279700000000005,minvalue=0.5905000000000058
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-23,hours=10:00:00 average=5.96514999999998,maxvalue=9.776899999999998,minvalue=3.1983000000000033
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-23,hours=11:00:00 average=5.2075066666666885,maxvalue=7.313599999999994,minvalue=2.9890999999999934
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-23,hours=12:00:00 average=5.2579783333333125,maxvalue=7.924599999999998,minvalue=3.2369999999999948
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-23,hours=13:00:00 average=4.955798333333334,maxvalue=13.218400000000003,minvalue=1.0123999999999995
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-23,hours=14:00:00 average=4.424886666666623,maxvalue=6.486500000000007,minvalue=2.5050999999999988
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-23,hours=15:00:00 average=3.2249899999999627,maxvalue=5.549000000000007,minvalue=2.031499999999994
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-23,hours=16:00:00 average=2.6854516666666655,maxvalue=5.733099999999993,minvalue=1.213399999999993
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-23,hours=17:00:00 average=1.991983333333323,maxvalue=3.2010999999999967,minvalue=1.0942000000000007
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-23,hours=18:00:00 average=1.7744466666666483,maxvalue=2.971900000000005,minvalue=0.6981999999999999
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-23,hours=19:00:00 average=1.5823266666667024,maxvalue=12.757900000000006,minvalue=0.5550000000000068
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-23,hours=20:00:00 average=1.326266666666669,maxvalue=2.5504999999999995,minvalue=0.6647999999999996
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-23,hours=21:00:00 average=1.7274716666666592,maxvalue=4.2804,minvalue=0.6059000000000054
cpu_aggres,hostname=fk-dmp1,groupname=cdfk.decengine,month=2018-08-23,hours=22:00:00 average=2.2258150000000256,maxvalue=4.1466000000000065,minvalue=0.968900000000005
