cpu_aggres,hostname=hadoop-bd1,groupname=bigdata.test,month=2018-08-17,hours=10:00:00 average=4.207144827586205,maxvalue=5.972899999999996,minvalue=3.592500000000001
cpu_aggres,hostname=hadoop-bd1,groupname=bigdata.test,month=2018-08-17,hours=11:00:00 average=4.375828333333374,maxvalue=7.598699999999994,minvalue=3.7545999999999964
cpu_aggres,hostname=hadoop-bd1,groupname=bigdata.test,month=2018-08-17,hours=12:00:00 average=4.458976271186458,maxvalue=7.376900000000006,minvalue=3.7212999999999994
cpu_aggres,hostname=hadoop-bd1,groupname=bigdata.test,month=2018-08-17,hours=13:00:00 average=4.447208196721277,maxvalue=7.177400000000006,minvalue=3.643799999999999
cpu_aggres,hostname=hadoop-bd1,groupname=bigdata.test,month=2018-08-17,hours=14:00:00 average=4.438591666666682,maxvalue=6.926100000000005,minvalue=3.8708000000000027
cpu_aggres,hostname=hadoop-bd1,groupname=bigdata.test,month=2018-08-17,hours=15:00:00 average=4.440701666666683,maxvalue=7.651799999999994,minvalue=3.701899999999995
cpu_aggres,hostname=hadoop-bd1,groupname=bigdata.test,month=2018-08-17,hours=16:00:00 average=4.477771666666641,maxvalue=7.046199999999999,minvalue=3.618799999999993
cpu_aggres,hostname=hadoop-bd1,groupname=bigdata.test,month=2018-08-17,hours=17:00:00 average=4.535374999999988,maxvalue=7.295000000000002,minvalue=3.9716999999999985
cpu_aggres,hostname=hadoop-bd1,groupname=bigdata.test,month=2018-08-17,hours=18:00:00 average=4.54395333333332,maxvalue=7.445300000000003,minvalue=3.633499999999998
cpu_aggres,hostname=hadoop-bd1,groupname=bigdata.test,month=2018-08-17,hours=19:00:00 average=4.761801666666685,maxvalue=15.661000000000001,minvalue=3.619500000000002
cpu_aggres,hostname=hadoop-bd1,groupname=bigdata.test,month=2018-08-17,hours=20:00:00 average=4.493708333333359,maxvalue=7.1888000000000005,minvalue=3.790300000000002
cpu_aggres,hostname=hadoop-bd1,groupname=bigdata.test,month=2018-08-17,hours=21:00:00 average=4.484189999999998,maxvalue=7.1214999999999975,minvalue=3.6458999999999975
cpu_aggres,hostname=hadoop-bd1,groupname=bigdata.test,month=2018-08-17,hours=22:00:00 average=4.51110333333331,maxvalue=7.317300000000003,minvalue=3.968100000000007
cpu_aggres,hostname=hadoop-bd1,groupname=bigdata.test,month=2018-08-17,hours=23:00:00 average=4.589116666666712,maxvalue=7.4103000000000065,minvalue=3.741900000000001
cpu_aggres,hostname=hadoop-bd1,groupname=bigdata.test,month=2018-08-18,hours=00:00:00 average=4.634875000000008,maxvalue=7.983999999999995,minvalue=3.8126000000000033
cpu_aggres,hostname=hadoop-bd1,groupname=bigdata.test,month=2018-08-18,hours=01:00:00 average=4.578983333333326,maxvalue=7.6466000000000065,minvalue=3.8111999999999995
cpu_aggres,hostname=hadoop-bd1,groupname=bigdata.test,month=2018-08-18,hours=02:00:00 average=4.606141666666673,maxvalue=7.569999999999993,minvalue=3.7365000000000066
cpu_aggres,hostname=hadoop-bd1,groupname=bigdata.test,month=2018-08-18,hours=03:00:00 average=4.566386666666659,maxvalue=7.653099999999995,minvalue=3.9475999999999942
cpu_aggres,hostname=hadoop-bd1,groupname=bigdata.test,month=2018-08-18,hours=04:00:00 average=4.557565000000054,maxvalue=7.269099999999995,minvalue=3.9206999999999965
cpu_aggres,hostname=hadoop-bd1,groupname=bigdata.test,month=2018-08-18,hours=05:00:00 average=4.548655000000025,maxvalue=7.7472000000000065,minvalue=3.6370000000000005
cpu_aggres,hostname=hadoop-bd1,groupname=bigdata.test,month=2018-08-18,hours=06:00:00 average=4.620196666666686,maxvalue=7.333200000000005,minvalue=3.5819999999999936
cpu_aggres,hostname=hadoop-bd1,groupname=bigdata.test,month=2018-08-18,hours=07:00:00 average=4.620856666666668,maxvalue=7.7908999999999935,minvalue=3.686099999999996
cpu_aggres,hostname=hadoop-bd1,groupname=bigdata.test,month=2018-08-18,hours=08:00:00 average=4.6146016666666725,maxvalue=7.596800000000002,minvalue=3.6884000000000015
cpu_aggres,hostname=hadoop-bd1,groupname=bigdata.test,month=2018-08-18,hours=09:00:00 average=4.650986666666697,maxvalue=7.705299999999994,minvalue=3.650599999999997
cpu_aggres,hostname=hadoop-bd1,groupname=bigdata.test,month=2018-08-18,hours=10:00:00 average=4.642693333333327,maxvalue=7.397300000000001,minvalue=3.7827999999999946
cpu_aggres,hostname=hadoop-bd1,groupname=bigdata.test,month=2018-08-18,hours=11:00:00 average=4.637093333333311,maxvalue=7.349599999999995,minvalue=3.7449000000000012
cpu_aggres,hostname=hadoop-bd1,groupname=bigdata.test,month=2018-08-18,hours=12:00:00 average=4.665013333333306,maxvalue=8.049800000000005,minvalue=3.6428999999999974
cpu_aggres,hostname=hadoop-bd1,groupname=bigdata.test,month=2018-08-18,hours=13:00:00 average=4.644436666666678,maxvalue=7.392899999999997,minvalue=3.452299999999994
cpu_aggres,hostname=hadoop-bd1,groupname=bigdata.test,month=2018-08-18,hours=14:00:00 average=4.636569999999992,maxvalue=7.684600000000003,minvalue=3.7609000000000066
cpu_aggres,hostname=hadoop-bd1,groupname=bigdata.test,month=2018-08-18,hours=15:00:00 average=4.552396666666652,maxvalue=7.680899999999994,minvalue=3.527699999999996
cpu_aggres,hostname=hadoop-bd1,groupname=bigdata.test,month=2018-08-18,hours=16:00:00 average=4.562004999999971,maxvalue=7.348399999999998,minvalue=4.120999999999995
cpu_aggres,hostname=hadoop-bd1,groupname=bigdata.test,month=2018-08-18,hours=17:00:00 average=4.543091666666626,maxvalue=7.3178999999999945,minvalue=3.643500000000003
cpu_aggres,hostname=hadoop-bd1,groupname=bigdata.test,month=2018-08-18,hours=18:00:00 average=4.545076666666645,maxvalue=7.4739,minvalue=4.099900000000005
cpu_aggres,hostname=hadoop-bd1,groupname=bigdata.test,month=2018-08-18,hours=19:00:00 average=4.72934333333329,maxvalue=15.778599999999997,minvalue=3.3914000000000044
cpu_aggres,hostname=hadoop-bd1,groupname=bigdata.test,month=2018-08-18,hours=20:00:00 average=4.500875000000022,maxvalue=7.022900000000007,minvalue=3.595799999999997
cpu_aggres,hostname=hadoop-bd1,groupname=bigdata.test,month=2018-08-18,hours=21:00:00 average=4.542376666666669,maxvalue=7.647099999999995,minvalue=3.645700000000005
cpu_aggres,hostname=hadoop-bd1,groupname=bigdata.test,month=2018-08-18,hours=22:00:00 average=4.573331666666675,maxvalue=7.5458,minvalue=3.627899999999997
cpu_aggres,hostname=hadoop-bd1,groupname=bigdata.test,month=2018-08-18,hours=23:00:00 average=4.6268166666666275,maxvalue=7.497500000000002,minvalue=3.876099999999994
cpu_aggres,hostname=hadoop-bd1,groupname=bigdata.test,month=2018-08-19,hours=00:00:00 average=4.670106666666641,maxvalue=8.168199999999999,minvalue=3.510400000000004
cpu_aggres,hostname=hadoop-bd1,groupname=bigdata.test,month=2018-08-19,hours=01:00:00 average=4.645296666666667,maxvalue=7.306600000000003,minvalue=3.8597000000000037
cpu_aggres,hostname=hadoop-bd1,groupname=bigdata.test,month=2018-08-19,hours=02:00:00 average=4.5950966666666915,maxvalue=7.7938000000000045,minvalue=3.784499999999994
cpu_aggres,hostname=hadoop-bd1,groupname=bigdata.test,month=2018-08-19,hours=03:00:00 average=4.72112833333334,maxvalue=7.624399999999994,minvalue=4.039199999999994
cpu_aggres,hostname=hadoop-bd1,groupname=bigdata.test,month=2018-08-19,hours=04:00:00 average=4.705648333333343,maxvalue=7.0882000000000005,minvalue=3.8045000000000044
cpu_aggres,hostname=hadoop-bd1,groupname=bigdata.test,month=2018-08-19,hours=05:00:00 average=4.5516766666666655,maxvalue=7.626199999999997,minvalue=3.722300000000004
cpu_aggres,hostname=hadoop-bd1,groupname=bigdata.test,month=2018-08-19,hours=06:00:00 average=4.581036666666677,maxvalue=7.231899999999996,minvalue=3.9835999999999956
cpu_aggres,hostname=hadoop-bd1,groupname=bigdata.test,month=2018-08-19,hours=07:00:00 average=4.550876666666653,maxvalue=7.338300000000004,minvalue=3.538899999999998
cpu_aggres,hostname=hadoop-bd1,groupname=bigdata.test,month=2018-08-19,hours=08:00:00 average=4.596183333333315,maxvalue=7.465000000000003,minvalue=3.827299999999994
cpu_aggres,hostname=hadoop-bd1,groupname=bigdata.test,month=2018-08-19,hours=09:00:00 average=4.588589999999996,maxvalue=7.744100000000003,minvalue=3.712999999999994
