cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-17,hours=10:00:00 average=8.202799999999996,maxvalue=13.6554,minvalue=6.746600000000001
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-18,hours=16:00:00 average=7.1315516666666525,maxvalue=14.022999999999996,minvalue=5.346100000000007
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-18,hours=17:00:00 average=6.508593333333323,maxvalue=11.037999999999997,minvalue=4.3887
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-18,hours=18:00:00 average=6.069413333333344,maxvalue=13.055599999999998,minvalue=4.3426000000000045
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-18,hours=19:00:00 average=5.601668333333365,maxvalue=11.063199999999995,minvalue=3.4017999999999944
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-18,hours=20:00:00 average=5.373211666666691,maxvalue=11.7012,minvalue=3.0792
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-18,hours=21:00:00 average=5.466483333333329,maxvalue=11.773399999999995,minvalue=3.4525000000000006
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-18,hours=22:00:00 average=6.116474999999937,maxvalue=13.436300000000003,minvalue=3.960899999999995
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-18,hours=23:00:00 average=6.8139916666666664,maxvalue=14.593400000000003,minvalue=4.760999999999996
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-19,hours=00:00:00 average=7.454961666666634,maxvalue=11.718400000000003,minvalue=5.7664999999999935
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-19,hours=01:00:00 average=7.781678333333346,maxvalue=11.964100000000002,minvalue=6.429299999999998
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-19,hours=02:00:00 average=8.062134999999984,maxvalue=16.0214,minvalue=6.502600000000001
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-19,hours=03:00:00 average=8.177115,maxvalue=14.959699999999998,minvalue=6.502899999999997
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-19,hours=04:00:00 average=8.151881666666654,maxvalue=14.719099999999997,minvalue=6.592699999999994
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-19,hours=05:00:00 average=8.234271666666672,maxvalue=15.807100000000005,minvalue=6.617699999999999
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-19,hours=06:00:00 average=7.986496666666653,maxvalue=11.491100000000003,minvalue=6.421300000000002
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-19,hours=07:00:00 average=8.101098333333383,maxvalue=12.227999999999994,minvalue=6.437700000000007
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-19,hours=08:00:00 average=8.129455000000021,maxvalue=15.933099999999996,minvalue=6.571100000000001
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-19,hours=09:00:00 average=7.958931666666686,maxvalue=12.778899999999993,minvalue=6.241100000000003
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-19,hours=10:00:00 average=7.789233333333328,maxvalue=13.776899999999998,minvalue=5.682900000000004
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-19,hours=11:00:00 average=7.720710000000011,maxvalue=11.8921,minvalue=6.441199999999995
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-19,hours=12:00:00 average=7.79725333333333,maxvalue=14.721100000000007,minvalue=5.927800000000005
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-19,hours=13:00:00 average=7.565105000000045,maxvalue=11.913300000000007,minvalue=5.780199999999994
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-19,hours=14:00:00 average=7.6667116666666715,maxvalue=13.884600000000006,minvalue=5.709199999999996
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-19,hours=15:00:00 average=7.202785000000006,maxvalue=10.769900000000007,minvalue=5.565200000000004
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-19,hours=16:00:00 average=7.237909999999999,maxvalue=20.106899999999996,minvalue=5.3125
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-19,hours=17:00:00 average=6.47725166666666,maxvalue=12.738600000000005,minvalue=4.640799999999999
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-19,hours=18:00:00 average=6.189778333333322,maxvalue=10.540199999999999,minvalue=4.169200000000004
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-19,hours=19:00:00 average=5.5395383333333115,maxvalue=10.618300000000005,minvalue=3.7587000000000046
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-19,hours=20:00:00 average=5.492861666666656,maxvalue=11.189400000000006,minvalue=3.1988999999999947
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-19,hours=21:00:00 average=5.313514999999995,maxvalue=7.997900000000001,minvalue=3.5334000000000003
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-19,hours=22:00:00 average=6.460260000000005,maxvalue=18.233099999999993,minvalue=4.254400000000004
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-19,hours=23:00:00 average=6.788289999999961,maxvalue=11.743700000000004,minvalue=5.378900000000002
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-20,hours=00:00:00 average=7.60615166666669,maxvalue=14.887900000000002,minvalue=5.832300000000004
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-20,hours=01:00:00 average=7.7634266666666605,maxvalue=10.042000000000002,minvalue=6.821100000000001
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-20,hours=02:00:00 average=8.260085000000018,maxvalue=15.110500000000002,minvalue=6.0305000000000035
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-20,hours=03:00:00 average=8.039473333333333,maxvalue=10.445899999999995,minvalue=7.135900000000007
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-20,hours=04:00:00 average=8.560835000000012,maxvalue=22.112499999999997,minvalue=6.691400000000002
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-20,hours=05:00:00 average=8.142423333333326,maxvalue=13.904700000000005,minvalue=6.555300000000003
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-20,hours=06:00:00 average=8.449498333333366,maxvalue=16.889499999999998,minvalue=6.7761
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-20,hours=07:00:00 average=8.22840833333332,maxvalue=11.765,minvalue=6.777299999999997
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-20,hours=08:00:00 average=8.41705499999999,maxvalue=15.622299999999996,minvalue=6.932599999999994
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-20,hours=09:00:00 average=8.809321666666648,maxvalue=16.681200000000004,minvalue=7.167599999999993
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-20,hours=10:00:00 average=8.591831666666678,maxvalue=22.0163,minvalue=6.778099999999995
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-20,hours=11:00:00 average=8.064216666666695,maxvalue=15.698999999999998,minvalue=5.890500000000003
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-20,hours=12:00:00 average=10.591863333333322,maxvalue=18.802000000000007,minvalue=6.184200000000004
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-20,hours=13:00:00 average=7.844405000000009,maxvalue=13.271900000000002,minvalue=6.428100000000001
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-20,hours=14:00:00 average=7.777356666666677,maxvalue=16.290499999999994,minvalue=6.3297000000000025
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-20,hours=15:00:00 average=7.471564999999984,maxvalue=13.801000000000002,minvalue=5.699299999999994
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-20,hours=16:00:00 average=7.211720000000014,maxvalue=17.432299999999998,minvalue=4.608599999999996
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-20,hours=17:00:00 average=6.540436666666679,maxvalue=12.644599999999997,minvalue=4.876599999999996
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-20,hours=18:00:00 average=6.217079999999996,maxvalue=14.750100000000003,minvalue=3.6340000000000003
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-20,hours=19:00:00 average=5.653908333333305,maxvalue=12.971000000000004,minvalue=4.162999999999997
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-20,hours=20:00:00 average=5.424581666666668,maxvalue=11.483099999999993,minvalue=3.4668000000000063
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-20,hours=21:00:00 average=5.471853333333357,maxvalue=10.957499999999996,minvalue=4.070499999999996
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-20,hours=22:00:00 average=6.410069999999948,maxvalue=19.978099999999998,minvalue=4.432199999999995
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-20,hours=23:00:00 average=7.178271666666632,maxvalue=13.404300000000006,minvalue=4.994500000000002
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-21,hours=00:00:00 average=7.6478333333332955,maxvalue=17.155699999999996,minvalue=5.300700000000006
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-21,hours=01:00:00 average=8.191141666666653,maxvalue=14.561700000000002,minvalue=6.533699999999996
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-21,hours=02:00:00 average=8.333354999999997,maxvalue=17.5702,minvalue=6.9114
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-21,hours=03:00:00 average=8.334586666666652,maxvalue=19.576499999999996,minvalue=6.778700000000001
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-21,hours=04:00:00 average=8.372954999999976,maxvalue=18.337100000000007,minvalue=6.7420999999999935
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-21,hours=05:00:00 average=8.177570000000003,maxvalue=11.464500000000001,minvalue=6.6551000000000045
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-21,hours=06:00:00 average=8.177405000000007,maxvalue=11.822000000000003,minvalue=6.834699999999998
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-21,hours=07:00:00 average=8.214784999999992,maxvalue=11.385499999999993,minvalue=6.610600000000005
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-21,hours=08:00:00 average=8.527320000000003,maxvalue=22.949200000000005,minvalue=6.813900000000004
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-21,hours=09:00:00 average=8.124634999999984,maxvalue=13.090999999999994,minvalue=6.687799999999996
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-21,hours=10:00:00 average=7.879191666666657,maxvalue=12.987300000000005,minvalue=6.239699999999999
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-21,hours=11:00:00 average=7.619626666666662,maxvalue=14.516499999999994,minvalue=5.9803
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-21,hours=12:00:00 average=7.73710833333331,maxvalue=13.0766,minvalue=5.911500000000004
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-21,hours=13:00:00 average=7.703285000000037,maxvalue=18.1961,minvalue=5.7958
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-21,hours=14:00:00 average=7.703555000000037,maxvalue=15.572900000000004,minvalue=5.304400000000001
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-21,hours=15:00:00 average=6.927230000000009,maxvalue=9.759100000000004,minvalue=5.815399999999997
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-21,hours=16:00:00 average=6.871525000000005,maxvalue=11.3626,minvalue=5.298299999999998
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-21,hours=17:00:00 average=6.318778333333341,maxvalue=10.296800000000005,minvalue=4.178200000000004
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-21,hours=18:00:00 average=6.119736666666668,maxvalue=10.152500000000003,minvalue=3.769599999999997
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-21,hours=19:00:00 average=5.55298999999998,maxvalue=11.515600000000006,minvalue=4.222899999999996
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-21,hours=20:00:00 average=5.382301666666635,maxvalue=14.529700000000005,minvalue=3.5220000000000056
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-21,hours=21:00:00 average=5.432305000000014,maxvalue=10.481300000000005,minvalue=3.043300000000002
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-21,hours=22:00:00 average=6.093039999999988,maxvalue=12.4987,minvalue=4.473699999999994
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-21,hours=23:00:00 average=6.7012616666666815,maxvalue=9.1798,minvalue=5.027799999999999
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-22,hours=00:00:00 average=7.464663333333334,maxvalue=14.1143,minvalue=6.1447
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-22,hours=01:00:00 average=7.883968333333328,maxvalue=12.517300000000006,minvalue=6.214200000000005
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-22,hours=02:00:00 average=8.206895000000017,maxvalue=14.584000000000003,minvalue=6.325000000000003
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-22,hours=03:00:00 average=8.242679999999993,maxvalue=14.735799999999998,minvalue=6.956800000000001
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-22,hours=04:00:00 average=8.143371666666653,maxvalue=14.761399999999995,minvalue=6.5869
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-22,hours=05:00:00 average=8.393703333333363,maxvalue=17.061800000000005,minvalue=6.7988
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-22,hours=06:00:00 average=8.174251666666649,maxvalue=13.817400000000006,minvalue=6.816900000000004
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-22,hours=07:00:00 average=8.294063333333341,maxvalue=15.126999999999995,minvalue=6.735699999999994
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-22,hours=08:00:00 average=8.266576666666666,maxvalue=13.932599999999994,minvalue=6.840999999999994
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-22,hours=09:00:00 average=8.14421333333334,maxvalue=16.457499999999996,minvalue=6.537800000000004
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-22,hours=10:00:00 average=7.846423333333362,maxvalue=15.095799999999997,minvalue=6.2712999999999965
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-22,hours=11:00:00 average=7.910416666666649,maxvalue=19.758799999999994,minvalue=5.935599999999994
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-22,hours=12:00:00 average=7.778656666666691,maxvalue=16.1468,minvalue=6.344099999999997
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-22,hours=13:00:00 average=7.499791666666667,maxvalue=12.578299999999999,minvalue=5.760300000000001
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-22,hours=14:00:00 average=7.305464999999984,maxvalue=11.582499999999996,minvalue=4.975099999999998
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-22,hours=15:00:00 average=7.065756666666644,maxvalue=15.530100000000004,minvalue=5.546899999999994
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-22,hours=16:00:00 average=6.8559500000000355,maxvalue=12.774600000000007,minvalue=4.184799999999996
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-22,hours=17:00:00 average=6.435143333333343,maxvalue=13.090599999999995,minvalue=4.4051000000000045
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-22,hours=18:00:00 average=5.943076666666656,maxvalue=12.486400000000003,minvalue=3.740700000000004
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-22,hours=19:00:00 average=5.462991666666724,maxvalue=11.864599999999996,minvalue=3.5307999999999993
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-22,hours=20:00:00 average=5.0420500000000175,maxvalue=9.7012,minvalue=3.1747000000000014
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-22,hours=21:00:00 average=5.318361666666675,maxvalue=9.766400000000004,minvalue=3.603499999999997
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-22,hours=22:00:00 average=5.997919999999965,maxvalue=14.147800000000004,minvalue=3.785899999999998
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-22,hours=23:00:00 average=6.814215000000061,maxvalue=17.048100000000005,minvalue=4.385499999999993
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-23,hours=00:00:00 average=7.09878999999998,maxvalue=13.5013,minvalue=5.214799999999997
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-23,hours=01:00:00 average=7.955468333333343,maxvalue=15.533100000000005,minvalue=5.771199999999993
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-23,hours=02:00:00 average=8.00650833333333,maxvalue=12.382900000000006,minvalue=6.215599999999995
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-23,hours=03:00:00 average=8.199693333333315,maxvalue=16.743399999999994,minvalue=6.298000000000002
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-23,hours=04:00:00 average=8.117941666666638,maxvalue=15.273700000000005,minvalue=6.5833999999999975
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-23,hours=05:00:00 average=8.385778333333334,maxvalue=20.5223,minvalue=6.575299999999999
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-23,hours=06:00:00 average=7.982086666666689,maxvalue=10.055800000000005,minvalue=6.2305999999999955
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-23,hours=07:00:00 average=8.363088333333323,maxvalue=16.291399999999996,minvalue=6.3466999999999985
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-23,hours=08:00:00 average=8.301736666666699,maxvalue=13.666300000000007,minvalue=6.362499999999997
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-23,hours=09:00:00 average=7.993641666666662,maxvalue=13.386700000000005,minvalue=5.982500000000002
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-23,hours=10:00:00 average=7.767336666666679,maxvalue=14.573700000000002,minvalue=6.1954000000000065
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-23,hours=11:00:00 average=8.01490833333331,maxvalue=18.826800000000006,minvalue=5.603999999999999
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-23,hours=12:00:00 average=7.620013333333347,maxvalue=11.724500000000006,minvalue=6.352599999999995
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-23,hours=13:00:00 average=7.760339999999957,maxvalue=15.869600000000005,minvalue=5.700800000000001
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-23,hours=14:00:00 average=7.357354999999998,maxvalue=10.831599999999995,minvalue=5.184799999999996
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-23,hours=15:00:00 average=7.374894999999995,maxvalue=16.645700000000005,minvalue=5.523200000000003
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-23,hours=16:00:00 average=6.659188333333319,maxvalue=9.9525,minvalue=4.7039999999999935
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-23,hours=17:00:00 average=6.658833333333334,maxvalue=18.489500000000007,minvalue=4.253100000000003
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-23,hours=18:00:00 average=5.832306666666639,maxvalue=13.7881,minvalue=3.7413999999999987
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-23,hours=19:00:00 average=5.591248333333326,maxvalue=15.391999999999996,minvalue=3.568700000000007
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-23,hours=20:00:00 average=5.2503533333333365,maxvalue=10.654600000000002,minvalue=2.952600000000004
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-23,hours=21:00:00 average=5.247873333333345,maxvalue=13.038899999999998,minvalue=3.6159999999999997
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-23,hours=22:00:00 average=6.162984999999978,maxvalue=15.123500000000007,minvalue=3.2102000000000004
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-23,hours=23:00:00 average=6.973034999999982,maxvalue=22.605599999999995,minvalue=4.954999999999998
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-24,hours=00:00:00 average=7.336036666666658,maxvalue=10.963899999999995,minvalue=5.460499999999996
cpu_aggres,hostname=bi_hadoop2,groupname=bi.sensors,month=2018-08-24,hours=01:00:00 average=7.9786400000000555,maxvalue=13.399799999999999,minvalue=6.380799999999994
