cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-17,hours=10:00:00 average=3.165785714285704,maxvalue=5.745999999999995,minvalue=1.5345999999999975
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-18,hours=21:00:00 average=4.405693333333346,maxvalue=11.525599999999997,minvalue=0.4170000000000016
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-18,hours=22:00:00 average=1.0270383333333513,maxvalue=2.010000000000005,minvalue=0.49209999999999354
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-18,hours=23:00:00 average=1.756818333333328,maxvalue=3.5109999999999957,minvalue=0.7587000000000046
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-19,hours=00:00:00 average=2.459791666666689,maxvalue=4.037400000000005,minvalue=1.4181999999999988
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-19,hours=01:00:00 average=3.2858650000000296,maxvalue=6.0305000000000035,minvalue=1.7348999999999961
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-19,hours=02:00:00 average=3.7681233333333495,maxvalue=5.3382000000000005,minvalue=2.335099999999997
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-19,hours=03:00:00 average=3.943653333333316,maxvalue=5.507300000000001,minvalue=1.834699999999998
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-19,hours=04:00:00 average=3.885180000000048,maxvalue=6.814599999999999,minvalue=2.251099999999994
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-19,hours=05:00:00 average=3.589510000000004,maxvalue=5.337800000000001,minvalue=1.6928999999999945
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-19,hours=06:00:00 average=3.8647766666666996,maxvalue=6.3319000000000045,minvalue=2.235200000000006
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-19,hours=07:00:00 average=3.9168700000000314,maxvalue=6.879599999999996,minvalue=1.6260999999999939
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-19,hours=08:00:00 average=3.897269999999992,maxvalue=7.825800000000001,minvalue=2.0434000000000054
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-19,hours=09:00:00 average=3.466731666666675,maxvalue=6.381399999999999,minvalue=1.5926000000000045
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-19,hours=10:00:00 average=2.9309583333333507,maxvalue=5.670100000000005,minvalue=1.5091000000000037
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-19,hours=11:00:00 average=2.6117433333333366,maxvalue=4.421499999999995,minvalue=1.3259000000000043
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-19,hours=12:00:00 average=2.591653333333312,maxvalue=4.664199999999994,minvalue=1.167199999999994
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-19,hours=13:00:00 average=2.557821666666669,maxvalue=4.4454000000000065,minvalue=1.1844999999999999
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-19,hours=14:00:00 average=2.3986449999999735,maxvalue=3.6950999999999965,minvalue=1.4012000000000029
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-19,hours=15:00:00 average=2.008049999999969,maxvalue=3.1774000000000058,minvalue=1.0424000000000007
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-19,hours=16:00:00 average=1.7416383333333698,maxvalue=3.8448999999999955,minvalue=0.5671999999999997
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-19,hours=17:00:00 average=1.3233366666666626,maxvalue=2.5357000000000056,minvalue=0.6753999999999962
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-19,hours=18:00:00 average=1.1183000000000334,maxvalue=2.1428999999999974,minvalue=0.5169999999999959
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-19,hours=19:00:00 average=0.8987416666666661,maxvalue=1.8185000000000002,minvalue=0.40860000000000696
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-19,hours=20:00:00 average=0.727058333333332,maxvalue=1.3756999999999948,minvalue=0.40040000000000475
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-19,hours=21:00:00 average=4.715581666666665,maxvalue=10.900599999999997,minvalue=0.4586999999999932
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-19,hours=22:00:00 average=1.2187783333333329,maxvalue=2.185299999999998,minvalue=0.542199999999994
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-19,hours=23:00:00 average=1.9042149999999651,maxvalue=3.578000000000003,minvalue=0.9505999999999943
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-20,hours=00:00:00 average=2.8638149999999882,maxvalue=4.763499999999993,minvalue=1.6011000000000024
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-20,hours=01:00:00 average=4.014298333333343,maxvalue=6.231200000000001,minvalue=2.3186000000000035
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-20,hours=02:00:00 average=4.988446666666647,maxvalue=8.869399999999999,minvalue=2.944100000000006
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-20,hours=03:00:00 average=4.667240000000049,maxvalue=7.549199999999999,minvalue=2.6436000000000064
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-20,hours=04:00:00 average=4.30358333333335,maxvalue=6.464299999999994,minvalue=2.3434000000000026
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-20,hours=05:00:00 average=4.604064999999977,maxvalue=7.808499999999995,minvalue=1.5010000000000048
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-20,hours=06:00:00 average=5.205923333333303,maxvalue=16.049599999999998,minvalue=2.9121999999999986
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-20,hours=07:00:00 average=5.101203333333331,maxvalue=8.059399999999997,minvalue=3.1855000000000047
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-20,hours=08:00:00 average=5.131318333333368,maxvalue=9.750600000000006,minvalue=2.9857999999999976
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-20,hours=09:00:00 average=4.599656666666675,maxvalue=7.282899999999998,minvalue=2.677499999999995
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-20,hours=10:00:00 average=4.104225000000014,maxvalue=6.842500000000001,minvalue=2.6691000000000003
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-20,hours=11:00:00 average=3.504858333333317,maxvalue=5.213499999999996,minvalue=2.0352000000000032
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-20,hours=12:00:00 average=3.1301283333333316,maxvalue=5.722899999999996,minvalue=1.6680999999999955
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-20,hours=13:00:00 average=2.992191666666699,maxvalue=4.336600000000004,minvalue=1.5679999999999978
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-20,hours=14:00:00 average=2.7815966666666867,maxvalue=4.663399999999996,minvalue=1.259600000000006
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-20,hours=15:00:00 average=2.1442666666666668,maxvalue=4.195899999999995,minvalue=1.017399999999995
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-20,hours=16:00:00 average=1.6916133333333363,maxvalue=3.194100000000006,minvalue=0.6337999999999937
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-20,hours=17:00:00 average=1.3334849999999818,maxvalue=2.4686999999999983,minvalue=0.7254999999999967
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-20,hours=18:00:00 average=1.1007816666666628,maxvalue=2.3186000000000035,minvalue=0.46699999999999875
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-20,hours=19:00:00 average=0.8384100000000103,maxvalue=2.936800000000005,minvalue=0.40030000000000143
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-20,hours=20:00:00 average=0.8105516666666972,maxvalue=1.3259000000000043,minvalue=0.3919999999999959
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-20,hours=21:00:00 average=5.233143333333317,maxvalue=11.0073,minvalue=0.40030000000000143
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-20,hours=22:00:00 average=1.2447833333333307,maxvalue=2.0430000000000064,minvalue=0.4753999999999934
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-20,hours=23:00:00 average=1.864481666666677,maxvalue=3.9620000000000033,minvalue=0.7424000000000035
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-21,hours=00:00:00 average=2.7553966666666696,maxvalue=4.429100000000005,minvalue=1.2590000000000003
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-21,hours=01:00:00 average=4.363860000000017,maxvalue=7.2327999999999975,minvalue=2.001499999999993
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-21,hours=02:00:00 average=4.888211666666663,maxvalue=7.927199999999999,minvalue=2.7861000000000047
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-21,hours=03:00:00 average=5.107453333333339,maxvalue=7.399100000000004,minvalue=3.295199999999994
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-21,hours=04:00:00 average=4.311788333333325,maxvalue=6.255200000000002,minvalue=2.2768999999999977
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-21,hours=05:00:00 average=4.4731416666666775,maxvalue=7.701300000000003,minvalue=2.602400000000003
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-21,hours=06:00:00 average=4.842698333333345,maxvalue=7.429299999999998,minvalue=2.3850999999999942
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-21,hours=07:00:00 average=4.940246666666653,maxvalue=8.4362,minvalue=3.186000000000007
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-21,hours=08:00:00 average=4.886228333333321,maxvalue=6.347999999999999,minvalue=2.635300000000001
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-21,hours=09:00:00 average=4.548818333333301,maxvalue=6.6066,minvalue=2.3186000000000035
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-21,hours=10:00:00 average=3.9043933333332888,maxvalue=5.7978999999999985,minvalue=1.9355999999999938
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-21,hours=11:00:00 average=3.300611666666697,maxvalue=6.583200000000005,minvalue=1.7515999999999963
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-21,hours=12:00:00 average=3.3301099999999764,maxvalue=5.871600000000001,minvalue=0.9260000000000019
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-21,hours=13:00:00 average=2.8729616666666686,maxvalue=4.4465,minvalue=1.4425999999999988
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-21,hours=14:00:00 average=2.543191666666658,maxvalue=4.755200000000002,minvalue=1.009299999999996
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-21,hours=15:00:00 average=1.8918733333333222,maxvalue=3.3196999999999974,minvalue=0.6256000000000057
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-21,hours=16:00:00 average=1.7053533333333633,maxvalue=3.186300000000003,minvalue=0.7673000000000059
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-21,hours=17:00:00 average=1.2985516666666257,maxvalue=2.3438000000000017,minvalue=0.6419999999999959
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-21,hours=18:00:00 average=1.0779700000000219,maxvalue=1.984800000000007,minvalue=0.5836000000000041
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-21,hours=19:00:00 average=0.8618300000000261,maxvalue=1.7597999999999985,minvalue=0.44190000000000396
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-21,hours=20:00:00 average=0.7373033333333439,maxvalue=1.584699999999998,minvalue=0.3919000000000068
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-21,hours=21:00:00 average=4.371183333333292,maxvalue=7.893900000000002,minvalue=0.5002999999999957
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-21,hours=22:00:00 average=1.2128749999999684,maxvalue=2.785899999999998,minvalue=0.5170999999999992
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-21,hours=23:00:00 average=1.9510466666666701,maxvalue=3.4605999999999995,minvalue=1.0506000000000029
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-22,hours=00:00:00 average=2.9310933333333082,maxvalue=4.546599999999998,minvalue=1.2760999999999996
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-22,hours=01:00:00 average=4.069755000000001,maxvalue=6.038399999999996,minvalue=2.0934000000000026
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-22,hours=02:00:00 average=4.773564999999948,maxvalue=7.1995000000000005,minvalue=3.2028999999999996
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-22,hours=03:00:00 average=4.5619850000000355,maxvalue=10.507400000000004,minvalue=2.5272999999999968
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-22,hours=04:00:00 average=4.488516666666698,maxvalue=6.856899999999996,minvalue=2.0767000000000024
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-22,hours=05:00:00 average=4.734423333333325,maxvalue=8.300700000000006,minvalue=2.377200000000002
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-22,hours=06:00:00 average=4.864181666666667,maxvalue=8.376400000000004,minvalue=2.001800000000003
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-22,hours=07:00:00 average=5.070111666666676,maxvalue=8.430000000000007,minvalue=2.4518000000000058
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-22,hours=08:00:00 average=4.65705833333331,maxvalue=7.325800000000001,minvalue=2.2768999999999977
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-22,hours=09:00:00 average=4.306756666666644,maxvalue=7.173199999999994,minvalue=2.702299999999994
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-22,hours=10:00:00 average=3.719513333333353,maxvalue=6.755600000000001,minvalue=1.3763000000000005
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-22,hours=11:00:00 average=3.0913383333333115,maxvalue=4.678899999999999,minvalue=1.784400000000005
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-22,hours=12:00:00 average=3.011143333333351,maxvalue=4.470399999999998,minvalue=1.3593999999999937
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-22,hours=13:00:00 average=2.8365599999999915,maxvalue=5.614400000000003,minvalue=1.4098999999999933
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-22,hours=14:00:00 average=2.496596666666676,maxvalue=3.695700000000002,minvalue=1.292500000000004
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-22,hours=15:00:00 average=2.028428333333352,maxvalue=3.594700000000003,minvalue=1.1257999999999981
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-22,hours=16:00:00 average=1.7151333333333412,maxvalue=3.4775999999999954,minvalue=0.8589000000000055
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-22,hours=17:00:00 average=1.2885299999999802,maxvalue=2.4602000000000004,minvalue=0.6086999999999989
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-22,hours=18:00:00 average=1.1435900000000316,maxvalue=2.0430000000000064,minvalue=0.4252999999999929
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-22,hours=19:00:00 average=0.9050616666666542,maxvalue=2.1259000000000015,minvalue=0.3837000000000046
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-22,hours=20:00:00 average=0.6839233333333112,maxvalue=1.3259000000000043,minvalue=0.3836000000000013
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-22,hours=21:00:00 average=8.265208333333348,maxvalue=11.272400000000005,minvalue=0.5086000000000013
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-22,hours=22:00:00 average=1.3348666666666702,maxvalue=2.3016999999999967,minvalue=0.6504000000000048
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-22,hours=23:00:00 average=2.1412216666666666,maxvalue=3.127600000000001,minvalue=1.1341000000000037
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-23,hours=00:00:00 average=2.904455000000027,maxvalue=5.305700000000002,minvalue=1.4342999999999932
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-23,hours=01:00:00 average=4.322153333333318,maxvalue=6.975399999999993,minvalue=2.5938000000000017
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-23,hours=02:00:00 average=4.830928333333304,maxvalue=6.564899999999994,minvalue=2.1770000000000067
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-23,hours=03:00:00 average=5.047291666666652,maxvalue=10.026700000000005,minvalue=3.3281000000000063
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-23,hours=04:00:00 average=4.732861666666679,maxvalue=7.0398,minvalue=2.769199999999998
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-23,hours=05:00:00 average=4.509603333333345,maxvalue=7.037999999999997,minvalue=2.5430999999999955
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-23,hours=06:00:00 average=4.359128333333331,maxvalue=8.708699999999993,minvalue=0.5086000000000013
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-23,hours=07:00:00 average=4.755831666666666,maxvalue=7.417000000000002,minvalue=3.0604000000000013
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-23,hours=08:00:00 average=4.655076666666659,maxvalue=7.549199999999999,minvalue=3.0024999999999977
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-23,hours=09:00:00 average=4.377708333333331,maxvalue=10.6177,minvalue=0.4170000000000016
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-23,hours=10:00:00 average=4.03857333333336,maxvalue=6.271900000000002,minvalue=2.2516999999999996
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-23,hours=11:00:00 average=3.221811666666639,maxvalue=5.697400000000002,minvalue=1.7351000000000028
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-23,hours=12:00:00 average=3.1597016666666775,maxvalue=5.5625,minvalue=1.6015000000000015
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-23,hours=13:00:00 average=2.9656849999999935,maxvalue=4.861999999999995,minvalue=0.43380000000000507
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-23,hours=14:00:00 average=2.759421666666668,maxvalue=4.163499999999999,minvalue=1.559899999999999
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-23,hours=15:00:00 average=2.1495133333333314,maxvalue=3.8855999999999966,minvalue=1.2009000000000043
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-23,hours=16:00:00 average=1.6218966666666432,maxvalue=3.2857999999999947,minvalue=0.43370000000000175
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-23,hours=17:00:00 average=1.224286666666643,maxvalue=2.1851999999999947,minvalue=0.5087999999999937
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-23,hours=18:00:00 average=1.1278366666666813,maxvalue=2.0013000000000005,minvalue=0.6170999999999935
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-23,hours=19:00:00 average=0.8497199999999765,maxvalue=1.8512000000000057,minvalue=0.41689999999999827
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-23,hours=20:00:00 average=0.7320066666666634,maxvalue=1.3093999999999966,minvalue=0.37520000000000664
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-23,hours=21:00:00 average=7.158131666666634,maxvalue=14.917000000000002,minvalue=1.0172000000000025
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-23,hours=22:00:00 average=1.8105383333333407,maxvalue=6.4435,minvalue=0.8088999999999942
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-23,hours=23:00:00 average=2.0547133333333534,maxvalue=3.669399999999996,minvalue=0.8922000000000025
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-24,hours=00:00:00 average=3.0281366666666685,maxvalue=4.378299999999996,minvalue=1.5427999999999997
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-24,hours=01:00:00 average=4.310046666666707,maxvalue=6.281800000000004,minvalue=2.594300000000004
cpu_aggres,hostname=fk-python4,groupname=shfk.decisions,month=2018-08-24,hours=02:00:00 average=4.956778333333347,maxvalue=11.591099999999997,minvalue=0.43359999999999843
