cpu_aggres,hostname=encryptor5,groupname=sa.encryptor,month=2018-08-17,hours=10:00:00 average=1.6946607142857317,maxvalue=2.110200000000006,minvalue=1.3610000000000042
cpu_aggres,hostname=encryptor5,groupname=sa.encryptor,month=2018-08-17,hours=11:00:00 average=1.6281216666666438,maxvalue=2.374200000000002,minvalue=1.2815999999999974
cpu_aggres,hostname=encryptor5,groupname=sa.encryptor,month=2018-08-17,hours=12:00:00 average=1.786170000000027,maxvalue=2.458500000000001,minvalue=1.2904000000000053
cpu_aggres,hostname=encryptor5,groupname=sa.encryptor,month=2018-08-17,hours=13:00:00 average=1.4426766666666992,maxvalue=2.1651999999999987,minvalue=1.1940000000000026
cpu_aggres,hostname=encryptor5,groupname=sa.encryptor,month=2018-08-17,hours=14:00:00 average=1.366541666666663,maxvalue=2.259600000000006,minvalue=0.9684000000000026
cpu_aggres,hostname=encryptor5,groupname=sa.encryptor,month=2018-08-17,hours=15:00:00 average=0.9151933333333062,maxvalue=1.2938999999999936,minvalue=0.642399999999995
cpu_aggres,hostname=encryptor5,groupname=sa.encryptor,month=2018-08-17,hours=16:00:00 average=0.8637800000000055,maxvalue=1.4697000000000031,minvalue=0.5506000000000029
cpu_aggres,hostname=encryptor5,groupname=sa.encryptor,month=2018-08-17,hours=17:00:00 average=0.6238116666666542,maxvalue=0.8007999999999953,minvalue=0.43370000000000175
cpu_aggres,hostname=encryptor5,groupname=sa.encryptor,month=2018-08-17,hours=18:00:00 average=0.5239216666666522,maxvalue=0.7215999999999951,minvalue=0.33780000000000143
cpu_aggres,hostname=encryptor5,groupname=sa.encryptor,month=2018-08-17,hours=19:00:00 average=0.39610999999996466,maxvalue=0.6129999999999995,minvalue=0.2960000000000065
cpu_aggres,hostname=encryptor5,groupname=sa.encryptor,month=2018-08-17,hours=20:00:00 average=0.3774566666666601,maxvalue=0.5087000000000046,minvalue=0.2960000000000065
cpu_aggres,hostname=encryptor5,groupname=sa.encryptor,month=2018-08-17,hours=21:00:00 average=0.5692383333332884,maxvalue=2.1036,minvalue=0.31690000000000396
cpu_aggres,hostname=encryptor5,groupname=sa.encryptor,month=2018-08-17,hours=22:00:00 average=0.9105150000000037,maxvalue=2.417599999999993,minvalue=0.6007000000000033
cpu_aggres,hostname=encryptor5,groupname=sa.encryptor,month=2018-08-17,hours=23:00:00 average=1.0051916666666898,maxvalue=1.6492999999999967,minvalue=0.7760999999999996
cpu_aggres,hostname=encryptor5,groupname=sa.encryptor,month=2018-08-18,hours=00:00:00 average=1.2759900000000215,maxvalue=1.9428999999999945,minvalue=0.9428999999999945
cpu_aggres,hostname=encryptor5,groupname=sa.encryptor,month=2018-08-18,hours=01:00:00 average=1.8397816666666529,maxvalue=2.6128999999999962,minvalue=1.4029000000000025
cpu_aggres,hostname=encryptor5,groupname=sa.encryptor,month=2018-08-18,hours=02:00:00 average=2.579890000000006,maxvalue=5.002499999999998,minvalue=2.076999999999998
cpu_aggres,hostname=encryptor5,groupname=sa.encryptor,month=2018-08-18,hours=03:00:00 average=2.41986,maxvalue=3.262600000000006,minvalue=1.8382000000000005
cpu_aggres,hostname=encryptor5,groupname=sa.encryptor,month=2018-08-18,hours=04:00:00 average=2.081976666666634,maxvalue=2.697100000000006,minvalue=1.5874000000000024
cpu_aggres,hostname=encryptor5,groupname=sa.encryptor,month=2018-08-18,hours=05:00:00 average=1.9135633333333004,maxvalue=2.3914000000000044,minvalue=1.5793000000000035
cpu_aggres,hostname=encryptor5,groupname=sa.encryptor,month=2018-08-18,hours=06:00:00 average=1.923715000000044,maxvalue=2.935299999999998,minvalue=1.566199999999995
cpu_aggres,hostname=encryptor5,groupname=sa.encryptor,month=2018-08-18,hours=07:00:00 average=2.493649999999974,maxvalue=4.187100000000001,minvalue=1.767700000000005
cpu_aggres,hostname=encryptor5,groupname=sa.encryptor,month=2018-08-18,hours=08:00:00 average=2.098550000000003,maxvalue=3.1470000000000056,minvalue=1.5408999999999935
cpu_aggres,hostname=encryptor5,groupname=sa.encryptor,month=2018-08-18,hours=09:00:00 average=1.8329833333333028,maxvalue=3.318799999999996,minvalue=1.2609999999999957
