cpu_aggres,hostname=elk-stack6,groupname=sa.elk,month=2018-08-17,hours=10:00:00 average=13.449410714285705,maxvalue=59.3843,minvalue=7.494100000000003
cpu_aggres,hostname=elk-stack6,groupname=sa.elk,month=2018-08-17,hours=11:00:00 average=9.364371666666699,maxvalue=25.926900000000003,minvalue=7.636300000000006
cpu_aggres,hostname=elk-stack6,groupname=sa.elk,month=2018-08-17,hours=12:00:00 average=9.967421666666695,maxvalue=34.1002,minvalue=7.630200000000002
cpu_aggres,hostname=elk-stack6,groupname=sa.elk,month=2018-08-17,hours=13:00:00 average=8.593815000000035,maxvalue=18.033100000000005,minvalue=6.946600000000004
cpu_aggres,hostname=elk-stack6,groupname=sa.elk,month=2018-08-17,hours=14:00:00 average=7.458853333333366,maxvalue=10.347099999999998,minvalue=6.2575999999999965
cpu_aggres,hostname=elk-stack6,groupname=sa.elk,month=2018-08-17,hours=15:00:00 average=6.598211666666671,maxvalue=8.374300000000005,minvalue=5.456400000000002
cpu_aggres,hostname=elk-stack6,groupname=sa.elk,month=2018-08-17,hours=16:00:00 average=6.372843333333321,maxvalue=8.249300000000005,minvalue=5.073599999999999
cpu_aggres,hostname=elk-stack6,groupname=sa.elk,month=2018-08-17,hours=17:00:00 average=6.360524999999967,maxvalue=7.6019000000000005,minvalue=5.465599999999995
cpu_aggres,hostname=elk-stack6,groupname=sa.elk,month=2018-08-17,hours=18:00:00 average=5.3779233333333565,maxvalue=7.480800000000002,minvalue=3.987099999999998
cpu_aggres,hostname=elk-stack6,groupname=sa.elk,month=2018-08-17,hours=19:00:00 average=4.44757333333331,maxvalue=5.753299999999996,minvalue=3.515900000000002
cpu_aggres,hostname=elk-stack6,groupname=sa.elk,month=2018-08-17,hours=20:00:00 average=4.08165666666666,maxvalue=4.904700000000005,minvalue=3.3954999999999984
cpu_aggres,hostname=elk-stack6,groupname=sa.elk,month=2018-08-17,hours=21:00:00 average=4.362121666666624,maxvalue=7.376900000000006,minvalue=3.7634999999999934
cpu_aggres,hostname=elk-stack6,groupname=sa.elk,month=2018-08-17,hours=22:00:00 average=5.321778333333356,maxvalue=6.780699999999996,minvalue=3.870500000000007
cpu_aggres,hostname=elk-stack6,groupname=sa.elk,month=2018-08-17,hours=23:00:00 average=6.492133333333356,maxvalue=9.809600000000003,minvalue=4.802599999999998
cpu_aggres,hostname=elk-stack6,groupname=sa.elk,month=2018-08-18,hours=00:00:00 average=7.314271666666642,maxvalue=11.873500000000007,minvalue=1.6984999999999957
cpu_aggres,hostname=elk-stack6,groupname=sa.elk,month=2018-08-18,hours=01:00:00 average=9.345833333333331,maxvalue=10.799400000000006,minvalue=7.7620000000000005
cpu_aggres,hostname=elk-stack6,groupname=sa.elk,month=2018-08-18,hours=02:00:00 average=10.238133333333323,maxvalue=12.599000000000004,minvalue=8.695899999999995
cpu_aggres,hostname=elk-stack6,groupname=sa.elk,month=2018-08-18,hours=03:00:00 average=10.348803333333322,maxvalue=13.134200000000007,minvalue=9.129599999999996
cpu_aggres,hostname=elk-stack6,groupname=sa.elk,month=2018-08-18,hours=04:00:00 average=10.311698333333297,maxvalue=12.849199999999996,minvalue=8.745900000000006
cpu_aggres,hostname=elk-stack6,groupname=sa.elk,month=2018-08-18,hours=05:00:00 average=10.30613000000001,maxvalue=23.708799999999997,minvalue=8.968800000000002
cpu_aggres,hostname=elk-stack6,groupname=sa.elk,month=2018-08-18,hours=06:00:00 average=10.638506666666657,maxvalue=13.264399999999995,minvalue=9.450500000000005
cpu_aggres,hostname=elk-stack6,groupname=sa.elk,month=2018-08-18,hours=07:00:00 average=10.747533333333351,maxvalue=13.736900000000006,minvalue=9.569100000000006
cpu_aggres,hostname=elk-stack6,groupname=sa.elk,month=2018-08-18,hours=08:00:00 average=10.748913333333334,maxvalue=15.135999999999996,minvalue=9.564400000000006
cpu_aggres,hostname=elk-stack6,groupname=sa.elk,month=2018-08-18,hours=09:00:00 average=10.343904999999992,maxvalue=13.314800000000005,minvalue=8.798000000000002
cpu_aggres,hostname=elk-stack6,groupname=sa.elk,month=2018-08-18,hours=10:00:00 average=10.138069999999985,maxvalue=22.0017,minvalue=7.829099999999997
cpu_aggres,hostname=elk-stack6,groupname=sa.elk,month=2018-08-18,hours=11:00:00 average=7.584323333333316,maxvalue=12.003500000000003,minvalue=6.366500000000002
cpu_aggres,hostname=elk-stack6,groupname=sa.elk,month=2018-08-18,hours=12:00:00 average=8.939708333333328,maxvalue=10.810199999999995,minvalue=6.7102
cpu_aggres,hostname=elk-stack6,groupname=sa.elk,month=2018-08-18,hours=13:00:00 average=8.02307500000002,maxvalue=9.770700000000005,minvalue=6.798900000000003
cpu_aggres,hostname=elk-stack6,groupname=sa.elk,month=2018-08-18,hours=14:00:00 average=7.882963333333336,maxvalue=11.4358,minvalue=6.673599999999993
cpu_aggres,hostname=elk-stack6,groupname=sa.elk,month=2018-08-18,hours=15:00:00 average=7.10160333333333,maxvalue=10.767200000000003,minvalue=5.766999999999996
cpu_aggres,hostname=elk-stack6,groupname=sa.elk,month=2018-08-18,hours=16:00:00 average=6.752465000000015,maxvalue=9.738,minvalue=5.471100000000007
cpu_aggres,hostname=elk-stack6,groupname=sa.elk,month=2018-08-18,hours=17:00:00 average=6.225681666666645,maxvalue=7.363100000000003,minvalue=5.508799999999994
cpu_aggres,hostname=elk-stack6,groupname=sa.elk,month=2018-08-18,hours=18:00:00 average=5.642759999999996,maxvalue=7.033000000000001,minvalue=4.3089999999999975
cpu_aggres,hostname=elk-stack6,groupname=sa.elk,month=2018-08-18,hours=19:00:00 average=4.625430000000009,maxvalue=6.626499999999993,minvalue=3.7087999999999965
