cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-17,hours=10:00:00 average=17.61116428571428,maxvalue=22.284400000000005,minvalue=13.185000000000002
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-18,hours=05:00:00 average=25.500899999999987,maxvalue=31.0351,minvalue=22.652900000000002
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-18,hours=06:00:00 average=25.859059999999985,maxvalue=28.772800000000004,minvalue=23.564300000000003
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-18,hours=07:00:00 average=27.07314333333332,maxvalue=30.237099999999998,minvalue=24.925700000000006
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-18,hours=08:00:00 average=26.021391666666688,maxvalue=29.4683,minvalue=23.944699999999997
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-18,hours=09:00:00 average=24.46597,maxvalue=29.663600000000002,minvalue=20.6879
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-18,hours=10:00:00 average=18.056468333333285,maxvalue=24.156899999999993,minvalue=12.974199999999996
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-18,hours=11:00:00 average=17.647646666666702,maxvalue=20.200999999999993,minvalue=15.739599999999996
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-18,hours=12:00:00 average=21.60707000000002,maxvalue=26.793800000000005,minvalue=17.016599999999997
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-18,hours=13:00:00 average=18.24683833333333,maxvalue=24.430300000000003,minvalue=16.059200000000004
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-18,hours=14:00:00 average=17.730458333333374,maxvalue=21.094099999999997,minvalue=15.697900000000004
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-18,hours=15:00:00 average=15.98990333333333,maxvalue=20.271299999999997,minvalue=14.267600000000002
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-18,hours=16:00:00 average=15.765798333333336,maxvalue=27.316000000000003,minvalue=13.235399999999998
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-18,hours=17:00:00 average=13.808823333333322,maxvalue=16.634200000000007,minvalue=12.442899999999995
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-18,hours=18:00:00 average=12.753444999999957,maxvalue=15.581199999999995,minvalue=10.6802
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-18,hours=19:00:00 average=11.187979999999982,maxvalue=14.581000000000003,minvalue=9.891800000000003
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-18,hours=20:00:00 average=10.688844999999958,maxvalue=12.715999999999994,minvalue=9.816000000000003
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-18,hours=21:00:00 average=11.196464999999975,maxvalue=12.708200000000005,minvalue=10.058300000000003
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-18,hours=22:00:00 average=12.900315000000006,maxvalue=14.842699999999994,minvalue=11.1524
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-18,hours=23:00:00 average=15.060216666666705,maxvalue=17.367800000000003,minvalue=13.364400000000003
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-19,hours=00:00:00 average=15.39016666666663,maxvalue=31.941900000000004,minvalue=2.4435000000000002
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-19,hours=01:00:00 average=17.872230000000002,maxvalue=20.956199999999995,minvalue=15.8386
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-19,hours=02:00:00 average=20.13943833333333,maxvalue=23.031400000000005,minvalue=18.027100000000004
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-19,hours=03:00:00 average=19.326298333333327,maxvalue=22.260900000000007,minvalue=17.695899999999995
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-19,hours=04:00:00 average=19.529558333333327,maxvalue=22.885999999999996,minvalue=18.158699999999996
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-19,hours=05:00:00 average=19.244056666666637,maxvalue=22.900899999999993,minvalue=17.476100000000002
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-19,hours=06:00:00 average=18.43745166666669,maxvalue=21.3048,minvalue=16.779700000000005
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-19,hours=07:00:00 average=19.12322500000002,maxvalue=21.9473,minvalue=17.376199999999997
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-19,hours=08:00:00 average=18.016500000000022,maxvalue=21.384299999999996,minvalue=16.006100000000004
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-19,hours=09:00:00 average=17.728454999999997,maxvalue=21.122299999999996,minvalue=15.869299999999996
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-19,hours=10:00:00 average=21.025816666666643,maxvalue=40.7404,minvalue=7.246099999999998
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-19,hours=11:00:00 average=20.367931666666678,maxvalue=23.733900000000006,minvalue=18.5094
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-19,hours=12:00:00 average=21.032948333333337,maxvalue=23.774699999999996,minvalue=19.270899999999997
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-19,hours=13:00:00 average=19.816431666666645,maxvalue=23.386300000000006,minvalue=18.227199999999996
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-19,hours=14:00:00 average=18.593445000000017,maxvalue=22.885999999999996,minvalue=16.946299999999994
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-19,hours=15:00:00 average=17.23446666666665,maxvalue=21.768600000000006,minvalue=15.542000000000002
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-19,hours=16:00:00 average=17.68791999999995,maxvalue=23.447999999999993,minvalue=14.6507
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-19,hours=17:00:00 average=15.226133333333351,maxvalue=17.818200000000004,minvalue=13.605199999999996
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-19,hours=18:00:00 average=15.302983333333344,maxvalue=20.413899999999998,minvalue=12.100499999999997
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-19,hours=19:00:00 average=12.306576666666672,maxvalue=17.569699999999997,minvalue=10.773499999999999
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-19,hours=20:00:00 average=11.259353333333337,maxvalue=13.269099999999995,minvalue=10.228800000000007
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-19,hours=21:00:00 average=12.000596666666667,maxvalue=16.004400000000004,minvalue=10.799400000000006
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-19,hours=22:00:00 average=14.43524499999998,maxvalue=16.770200000000003,minvalue=12.898899999999998
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-19,hours=23:00:00 average=16.83212666666668,maxvalue=19.348799999999997,minvalue=14.903199999999998
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-20,hours=00:00:00 average=17.36714999999998,maxvalue=31.8339,minvalue=2.3101999999999947
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-20,hours=01:00:00 average=23.045104999999992,maxvalue=25.876099999999994,minvalue=20.592200000000005
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-20,hours=02:00:00 average=24.21582500000001,maxvalue=27.626999999999995,minvalue=20.8823
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-20,hours=03:00:00 average=23.949729999999988,maxvalue=27.346900000000005,minvalue=21.774500000000003
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-20,hours=04:00:00 average=24.33495666666667,maxvalue=27.6152,minvalue=22.703400000000002
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-20,hours=05:00:00 average=24.36164000000001,maxvalue=28.674800000000005,minvalue=18.084699999999998
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-20,hours=06:00:00 average=25.69872500000001,maxvalue=35.470200000000006,minvalue=10.473200000000006
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-20,hours=07:00:00 average=26.518673333333325,maxvalue=37.8004,minvalue=12.437100000000001
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-20,hours=08:00:00 average=18.173444999999987,maxvalue=31.2616,minvalue=3.4895000000000067
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-20,hours=09:00:00 average=16.651133333333306,maxvalue=28.896,minvalue=11.328699999999998
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-20,hours=10:00:00 average=20.263971666666663,maxvalue=26.045900000000003,minvalue=12.010099999999994
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-20,hours=11:00:00 average=18.48568166666665,maxvalue=21.3844,minvalue=16.830600000000004
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-20,hours=12:00:00 average=19.018030000000024,maxvalue=21.907700000000006,minvalue=17.126199999999997
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-20,hours=13:00:00 average=18.173088333333354,maxvalue=21.058000000000007,minvalue=16.5441
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-20,hours=14:00:00 average=16.463963333333325,maxvalue=19.756299999999996,minvalue=14.535899999999998
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-20,hours=15:00:00 average=14.636889999999966,maxvalue=17.954800000000006,minvalue=12.866799999999998
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-20,hours=16:00:00 average=14.508473333333313,maxvalue=18.345699999999994,minvalue=12.457999999999998
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-20,hours=17:00:00 average=13.436148333333364,maxvalue=15.4572,minvalue=11.879900000000006
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-20,hours=18:00:00 average=12.440934999999996,maxvalue=16.479,minvalue=10.080699999999993
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-20,hours=19:00:00 average=9.562671666666645,maxvalue=12.695300000000003,minvalue=8.149100000000004
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-20,hours=20:00:00 average=8.983133333333356,maxvalue=11.153300000000002,minvalue=8.116100000000003
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-20,hours=21:00:00 average=9.854891666666632,maxvalue=14.113600000000005,minvalue=8.762600000000006
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-20,hours=22:00:00 average=12.178205000000005,maxvalue=15.104699999999994,minvalue=9.896199999999993
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-20,hours=23:00:00 average=14.160966666666624,maxvalue=17.2624,minvalue=12.2303
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-21,hours=00:00:00 average=13.812901666666662,maxvalue=32.399699999999996,minvalue=2.1518999999999977
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-21,hours=01:00:00 average=17.88701666666664,maxvalue=19.929100000000005,minvalue=15.6417
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-21,hours=02:00:00 average=20.147590000000022,maxvalue=26.015600000000006,minvalue=16.4842
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-21,hours=03:00:00 average=22.513606666666675,maxvalue=26.316199999999995,minvalue=18.5398
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-21,hours=04:00:00 average=21.628726666666665,maxvalue=24.520300000000006,minvalue=19.2119
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-21,hours=05:00:00 average=21.378950000000003,maxvalue=23.873400000000004,minvalue=19.327200000000005
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-21,hours=06:00:00 average=21.111703333333324,maxvalue=24.3596,minvalue=15.226799999999997
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-21,hours=07:00:00 average=16.609611666666652,maxvalue=23.584699999999998,minvalue=14.346199999999996
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-21,hours=08:00:00 average=16.61922833333334,maxvalue=19.171999999999997,minvalue=14.331599999999995
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-21,hours=09:00:00 average=14.888595000000052,maxvalue=17.3574,minvalue=12.985200000000006
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-21,hours=10:00:00 average=14.398443333333347,maxvalue=24.566000000000003,minvalue=3.7081000000000017
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-21,hours=11:00:00 average=14.124498333333321,maxvalue=16.403999999999996,minvalue=12.974699999999999
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-21,hours=12:00:00 average=14.752873333333326,maxvalue=16.991799999999998,minvalue=13.069199999999995
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-21,hours=13:00:00 average=13.362028333333313,maxvalue=15.496399999999994,minvalue=12.315100000000001
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-21,hours=14:00:00 average=12.644933333333327,maxvalue=16.403099999999995,minvalue=11.3412
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-21,hours=15:00:00 average=11.236474999999999,maxvalue=14.006299999999996,minvalue=10.0912
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-21,hours=16:00:00 average=11.296693333333309,maxvalue=16.089699999999993,minvalue=9.629199999999997
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-21,hours=17:00:00 average=11.08228166666666,maxvalue=12.875900000000001,minvalue=9.8369
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-21,hours=18:00:00 average=11.308861666666672,maxvalue=15.825100000000006,minvalue=9.021799999999999
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-21,hours=19:00:00 average=9.058571666666694,maxvalue=13.093500000000006,minvalue=7.489400000000003
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-21,hours=20:00:00 average=8.125776666666667,maxvalue=9.3536,minvalue=7.383600000000001
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-21,hours=21:00:00 average=8.658003333333284,maxvalue=11.455600000000004,minvalue=7.761200000000002
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-21,hours=22:00:00 average=9.949981666666673,maxvalue=11.613500000000002,minvalue=8.6909
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-21,hours=23:00:00 average=11.305383333333339,maxvalue=13.117199999999997,minvalue=10.114099999999993
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-22,hours=00:00:00 average=12.557733333333317,maxvalue=24.991600000000005,minvalue=2.951499999999996
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-22,hours=01:00:00 average=16.31795000000004,maxvalue=18.154899999999998,minvalue=14.603899999999996
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-22,hours=02:00:00 average=18.50207833333333,maxvalue=22.334100000000007,minvalue=16.508899999999997
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-22,hours=03:00:00 average=17.122371666666638,maxvalue=19.355900000000005,minvalue=15.607
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-22,hours=04:00:00 average=17.02665999999998,maxvalue=20.434600000000003,minvalue=15.208200000000005
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-22,hours=05:00:00 average=16.435924999999997,maxvalue=18.784499999999994,minvalue=15.028300000000002
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-22,hours=06:00:00 average=16.913228333333322,maxvalue=25.379099999999994,minvalue=14.972999999999999
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-22,hours=07:00:00 average=19.84295666666668,maxvalue=22.7277,minvalue=17.8861
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-22,hours=08:00:00 average=17.820054999999996,maxvalue=20.673900000000003,minvalue=14.978899999999996
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-22,hours=09:00:00 average=17.16061499999998,maxvalue=23.720799999999997,minvalue=13.404200000000003
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-22,hours=10:00:00 average=13.670254999999983,maxvalue=36.6297,minvalue=3.9936000000000007
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-22,hours=11:00:00 average=13.323373333333322,maxvalue=15.283500000000004,minvalue=11.571799999999996
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-22,hours=12:00:00 average=14.135101666666671,maxvalue=16.546599999999998,minvalue=12.994900000000001
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-22,hours=13:00:00 average=12.872503333333341,maxvalue=15.235399999999998,minvalue=11.323499999999996
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-22,hours=14:00:00 average=11.80373166666665,maxvalue=13.974599999999995,minvalue=10.653199999999998
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-22,hours=15:00:00 average=10.656334999999999,maxvalue=12.846599999999995,minvalue=9.577699999999993
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-22,hours=16:00:00 average=10.803258333333332,maxvalue=15.205200000000005,minvalue=9.050200000000004
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-22,hours=17:00:00 average=9.728354999999993,maxvalue=11.278499999999994,minvalue=8.750399999999999
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-22,hours=18:00:00 average=10.247051666666664,maxvalue=14.517499999999998,minvalue=8.3686
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-22,hours=19:00:00 average=8.64973000000002,maxvalue=12.955399999999997,minvalue=7.332300000000004
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-22,hours=20:00:00 average=7.675263333333362,maxvalue=8.9516,minvalue=7.1192999999999955
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-22,hours=21:00:00 average=8.14861000000002,maxvalue=10.440600000000003,minvalue=7.296700000000001
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-22,hours=22:00:00 average=9.47112833333334,maxvalue=11.035899999999998,minvalue=8.236999999999995
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-22,hours=23:00:00 average=10.598769999999973,maxvalue=12.071399999999997,minvalue=9.674700000000001
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-23,hours=00:00:00 average=13.541061666666707,maxvalue=27.924099999999996,minvalue=2.4857999999999976
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-23,hours=01:00:00 average=18.531795000000017,maxvalue=21.414,minvalue=16.556700000000006
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-23,hours=02:00:00 average=20.444968333333378,maxvalue=23.190700000000007,minvalue=18.5492
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-23,hours=03:00:00 average=20.669561666666667,maxvalue=25.0467,minvalue=17.145300000000006
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-23,hours=04:00:00 average=19.589348333333362,maxvalue=22.233500000000006,minvalue=17.8039
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-23,hours=05:00:00 average=19.426251666666687,maxvalue=22.2222,minvalue=17.597700000000003
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-23,hours=06:00:00 average=20.569763333333356,maxvalue=26.766199999999998,minvalue=13.823700000000002
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-23,hours=07:00:00 average=21.97505333333332,maxvalue=23.988799999999998,minvalue=20.052499999999995
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-23,hours=08:00:00 average=20.953463333333303,maxvalue=23.976799999999997,minvalue=15.279799999999994
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-23,hours=09:00:00 average=19.56753999999998,maxvalue=23.726100000000002,minvalue=17.226200000000006
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-23,hours=10:00:00 average=16.460036666666653,maxvalue=29.575699999999998,minvalue=11.104600000000005
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-23,hours=11:00:00 average=15.393126666666646,maxvalue=17.976600000000005,minvalue=14.268799999999999
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-23,hours=12:00:00 average=15.852951666666655,maxvalue=17.454700000000003,minvalue=14.319599999999994
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-23,hours=13:00:00 average=15.644675000000007,maxvalue=18.044300000000007,minvalue=14.220500000000001
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-23,hours=14:00:00 average=13.986821666666671,maxvalue=16.2551,minvalue=12.005099999999999
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-23,hours=15:00:00 average=12.689796666666638,maxvalue=14.909499999999994,minvalue=11.704499999999996
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-23,hours=16:00:00 average=12.568543333333295,maxvalue=17.683999999999997,minvalue=10.785899999999998
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-23,hours=17:00:00 average=10.953836666666675,maxvalue=12.716999999999999,minvalue=10.099699999999999
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-23,hours=18:00:00 average=11.73262333333335,maxvalue=16.611599999999996,minvalue=9.263800000000003
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-23,hours=19:00:00 average=9.900043333333358,maxvalue=14.1173,minvalue=8.597099999999998
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-23,hours=20:00:00 average=8.81030666666662,maxvalue=10.371399999999994,minvalue=8.185699999999997
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-23,hours=21:00:00 average=9.359980000000036,maxvalue=10.500900000000001,minvalue=8.610799999999998
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-23,hours=22:00:00 average=11.023413333333309,maxvalue=12.906800000000004,minvalue=9.664299999999997
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-23,hours=23:00:00 average=12.347721666666672,maxvalue=14.055899999999994,minvalue=11.275599999999997
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-24,hours=00:00:00 average=15.787605000000013,maxvalue=32.9864,minvalue=2.9158000000000044
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-24,hours=01:00:00 average=19.044596666666635,maxvalue=26.100899999999996,minvalue=16.070099999999996
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-24,hours=02:00:00 average=16.566960000000037,maxvalue=31.427599999999998,minvalue=8.081400000000002
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-24,hours=03:00:00 average=15.541865000000001,maxvalue=17.355599999999995,minvalue=13.5304
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-24,hours=04:00:00 average=14.678579999999997,maxvalue=16.492900000000006,minvalue=13.106399999999994
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-24,hours=05:00:00 average=14.615591666666688,maxvalue=16.5043,minvalue=13.352500000000006
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-24,hours=06:00:00 average=14.521659999999969,maxvalue=16.135900000000007,minvalue=13.221000000000004
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-24,hours=07:00:00 average=19.63806833333335,maxvalue=28.926000000000002,minvalue=7.5535
cpu_aggres,hostname=logstash-output1,groupname=sa.elk,month=2018-08-24,hours=08:00:00 average=19.288543333333322,maxvalue=21.7967,minvalue=17.871399999999994
