cpu_aggres,hostname=fk1,groupname=shfk.fk,month=2018-08-17,hours=10:00:00 average=7.090096428571442,maxvalue=8.768299999999996,minvalue=5.755099999999999
cpu_aggres,hostname=fk1,groupname=shfk.fk,month=2018-08-17,hours=11:00:00 average=6.429748333333293,maxvalue=8.232200000000006,minvalue=5.001800000000003
cpu_aggres,hostname=fk1,groupname=shfk.fk,month=2018-08-17,hours=12:00:00 average=6.566238333333331,maxvalue=8.666300000000007,minvalue=5.1311000000000035
cpu_aggres,hostname=fk1,groupname=shfk.fk,month=2018-08-17,hours=13:00:00 average=5.46502000000001,maxvalue=7.036299999999997,minvalue=4.309600000000003
cpu_aggres,hostname=fk1,groupname=shfk.fk,month=2018-08-17,hours=14:00:00 average=5.085631666666615,maxvalue=6.917400000000001,minvalue=3.8936999999999955
cpu_aggres,hostname=fk1,groupname=shfk.fk,month=2018-08-17,hours=15:00:00 average=4.368399999999994,maxvalue=5.941100000000006,minvalue=3.279899999999998
cpu_aggres,hostname=fk1,groupname=shfk.fk,month=2018-08-17,hours=16:00:00 average=4.0818849999999856,maxvalue=7.361800000000002,minvalue=2.6640000000000015
cpu_aggres,hostname=fk1,groupname=shfk.fk,month=2018-08-17,hours=17:00:00 average=3.013806666666653,maxvalue=6.457400000000007,minvalue=2.0404000000000053
cpu_aggres,hostname=fk1,groupname=shfk.fk,month=2018-08-17,hours=18:00:00 average=2.2638833333333395,maxvalue=3.9355000000000047,minvalue=1.4575999999999993
cpu_aggres,hostname=fk1,groupname=shfk.fk,month=2018-08-17,hours=19:00:00 average=1.8794100000000356,maxvalue=4.611099999999993,minvalue=1.1235999999999962
cpu_aggres,hostname=fk1,groupname=shfk.fk,month=2018-08-17,hours=20:00:00 average=1.535288333333341,maxvalue=2.503299999999996,minvalue=0.9214000000000055
cpu_aggres,hostname=fk1,groupname=shfk.fk,month=2018-08-17,hours=21:00:00 average=2.4296500000000094,maxvalue=4.271699999999996,minvalue=1.2295000000000016
cpu_aggres,hostname=fk1,groupname=shfk.fk,month=2018-08-17,hours=22:00:00 average=2.6541433333333373,maxvalue=7.1081999999999965,minvalue=1.7323999999999984
cpu_aggres,hostname=fk1,groupname=shfk.fk,month=2018-08-17,hours=23:00:00 average=3.6955833333333175,maxvalue=5.071299999999994,minvalue=2.2299000000000007
cpu_aggres,hostname=fk1,groupname=shfk.fk,month=2018-08-18,hours=00:00:00 average=5.215135000000018,maxvalue=7.139399999999995,minvalue=3.726600000000005
cpu_aggres,hostname=fk1,groupname=shfk.fk,month=2018-08-18,hours=01:00:00 average=7.406110000000041,maxvalue=13.537599999999998,minvalue=5.310000000000002
cpu_aggres,hostname=fk1,groupname=shfk.fk,month=2018-08-18,hours=02:00:00 average=8.343429999999998,maxvalue=12.810699999999997,minvalue=6.944800000000001
cpu_aggres,hostname=fk1,groupname=shfk.fk,month=2018-08-18,hours=03:00:00 average=8.573858333333362,maxvalue=11.0732,minvalue=6.971400000000003
cpu_aggres,hostname=fk1,groupname=shfk.fk,month=2018-08-18,hours=04:00:00 average=8.322058333333317,maxvalue=14.0184,minvalue=6.949399999999997
cpu_aggres,hostname=fk1,groupname=shfk.fk,month=2018-08-18,hours=05:00:00 average=7.800181666666674,maxvalue=9.730999999999995,minvalue=6.2464999999999975
cpu_aggres,hostname=fk1,groupname=shfk.fk,month=2018-08-18,hours=06:00:00 average=8.140245000000007,maxvalue=9.828500000000005,minvalue=6.247399999999999
cpu_aggres,hostname=fk1,groupname=shfk.fk,month=2018-08-18,hours=07:00:00 average=8.564018333333337,maxvalue=10.528300000000002,minvalue=7.087400000000002
cpu_aggres,hostname=fk1,groupname=shfk.fk,month=2018-08-18,hours=08:00:00 average=8.386979999999966,maxvalue=9.610500000000002,minvalue=7.254099999999994
cpu_aggres,hostname=fk1,groupname=shfk.fk,month=2018-08-18,hours=09:00:00 average=7.674078333333327,maxvalue=9.892499999999998,minvalue=6.002600000000001
cpu_aggres,hostname=fk1,groupname=shfk.fk,month=2018-08-18,hours=10:00:00 average=6.743504999999999,maxvalue=8.526499999999999,minvalue=5.322199999999995
cpu_aggres,hostname=fk1,groupname=shfk.fk,month=2018-08-18,hours=11:00:00 average=5.968363333333315,maxvalue=7.625100000000003,minvalue=4.609700000000004
cpu_aggres,hostname=fk1,groupname=shfk.fk,month=2018-08-18,hours=12:00:00 average=6.13168166666668,maxvalue=8.882499999999993,minvalue=4.805599999999998
cpu_aggres,hostname=fk1,groupname=shfk.fk,month=2018-08-18,hours=13:00:00 average=5.515931666666646,maxvalue=6.837000000000003,minvalue=4.349699999999999
cpu_aggres,hostname=fk1,groupname=shfk.fk,month=2018-08-18,hours=14:00:00 average=5.286954999999978,maxvalue=7.044300000000007,minvalue=4.293899999999994
cpu_aggres,hostname=fk1,groupname=shfk.fk,month=2018-08-18,hours=15:00:00 average=4.501119999999986,maxvalue=5.6601,minvalue=3.2787000000000006
cpu_aggres,hostname=fk1,groupname=shfk.fk,month=2018-08-18,hours=16:00:00 average=4.499456666666703,maxvalue=10.4238,minvalue=3.045500000000004
cpu_aggres,hostname=fk1,groupname=shfk.fk,month=2018-08-18,hours=17:00:00 average=3.3050583333333208,maxvalue=4.929000000000002,minvalue=2.221599999999995
cpu_aggres,hostname=fk1,groupname=shfk.fk,month=2018-08-18,hours=18:00:00 average=2.758311666666657,maxvalue=4.2376000000000005,minvalue=1.5557000000000016
cpu_aggres,hostname=fk1,groupname=shfk.fk,month=2018-08-18,hours=19:00:00 average=2.2096983333333355,maxvalue=4.033600000000007,minvalue=1.4012000000000029
cpu_aggres,hostname=fk1,groupname=shfk.fk,month=2018-08-18,hours=20:00:00 average=1.8943866666666906,maxvalue=2.9767999999999972,minvalue=1.1946999999999974
cpu_aggres,hostname=fk1,groupname=shfk.fk,month=2018-08-18,hours=21:00:00 average=2.5159583333333018,maxvalue=3.8241000000000014,minvalue=1.2509000000000015
cpu_aggres,hostname=fk1,groupname=shfk.fk,month=2018-08-18,hours=22:00:00 average=2.672283333333354,maxvalue=5.133600000000001,minvalue=1.3115999999999985
cpu_aggres,hostname=fk1,groupname=shfk.fk,month=2018-08-18,hours=23:00:00 average=3.950386666666631,maxvalue=5.4728000000000065,minvalue=2.753699999999995
cpu_aggres,hostname=fk1,groupname=shfk.fk,month=2018-08-19,hours=00:00:00 average=5.347475000000017,maxvalue=7.203199999999995,minvalue=4.138199999999998
cpu_aggres,hostname=fk1,groupname=shfk.fk,month=2018-08-19,hours=01:00:00 average=7.227159999999984,maxvalue=9.174400000000006,minvalue=5.334500000000006
