cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-17,hours=10:00:00 average=21.778793103448265,maxvalue=24.885000000000005,minvalue=17.312399999999997
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-17,hours=23:00:00 average=16.780396666666647,maxvalue=21.912300000000002,minvalue=13.304500000000004
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-18,hours=00:00:00 average=20.220106666666666,maxvalue=24.534800000000004,minvalue=16.6734
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-18,hours=01:00:00 average=25.485838333333334,maxvalue=36.354,minvalue=19.7646
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-18,hours=02:00:00 average=29.224946666666668,maxvalue=34.017399999999995,minvalue=25.482200000000006
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-18,hours=03:00:00 average=28.977388333333323,maxvalue=34.369,minvalue=24.966499999999996
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-18,hours=04:00:00 average=27.26286333333333,maxvalue=33.177899999999994,minvalue=22.781400000000005
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-18,hours=05:00:00 average=26.097516666666664,maxvalue=31.354299999999995,minvalue=22.197699999999998
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-18,hours=06:00:00 average=25.203613333333323,maxvalue=30.626599999999996,minvalue=20.6036
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-18,hours=07:00:00 average=26.402683333333314,maxvalue=29.780299999999997,minvalue=22.885099999999994
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-18,hours=08:00:00 average=25.898054999999957,maxvalue=30.205699999999993,minvalue=22.266499999999994
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-18,hours=09:00:00 average=23.172933333333333,maxvalue=27.951099999999997,minvalue=19.061800000000005
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-18,hours=10:00:00 average=21.380228333333363,maxvalue=25.263900000000007,minvalue=16.972300000000004
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-18,hours=11:00:00 average=19.16426,maxvalue=23.0364,minvalue=15.185699999999997
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-18,hours=12:00:00 average=18.35446666666664,maxvalue=22.956500000000005,minvalue=15.339699999999993
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-18,hours=13:00:00 average=17.647141666666656,maxvalue=21.146699999999996,minvalue=13.587299999999999
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-18,hours=14:00:00 average=17.05068999999999,maxvalue=20.210700000000003,minvalue=14.174199999999999
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-18,hours=15:00:00 average=14.960448333333332,maxvalue=17.7526,minvalue=12.409400000000005
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-18,hours=16:00:00 average=14.49060666666665,maxvalue=17.6036,minvalue=11.7731
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-18,hours=17:00:00 average=11.97490666666664,maxvalue=14.6965,minvalue=9.254900000000006
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-18,hours=18:00:00 average=11.283778333333359,maxvalue=15.753200000000007,minvalue=8.585700000000003
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-18,hours=19:00:00 average=10.678809999999956,maxvalue=15.137900000000002,minvalue=8.316900000000004
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-18,hours=20:00:00 average=10.490101666666632,maxvalue=13.586299999999994,minvalue=8.454999999999998
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-18,hours=21:00:00 average=12.333158333333344,maxvalue=16.899900000000002,minvalue=8.858999999999995
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-18,hours=22:00:00 average=14.133106666666677,maxvalue=16.824799999999996,minvalue=11.606099999999998
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-18,hours=23:00:00 average=17.216730000000013,maxvalue=21.724000000000004,minvalue=14.3048
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-19,hours=00:00:00 average=20.322681666666668,maxvalue=23.981499999999997,minvalue=15.836200000000005
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-19,hours=01:00:00 average=25.07020000000003,maxvalue=30.670900000000003,minvalue=20.801299999999998
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-19,hours=02:00:00 average=28.697360000000018,maxvalue=35.082499999999996,minvalue=23.9045
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-19,hours=03:00:00 average=28.672576666666686,maxvalue=33.88249999999999,minvalue=24.867000000000004
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-19,hours=04:00:00 average=28.212450000000004,maxvalue=31.611800000000002,minvalue=24.515299999999996
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-19,hours=05:00:00 average=26.392516666666637,maxvalue=31.299300000000002,minvalue=21.524500000000003
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-19,hours=06:00:00 average=25.29263999999999,maxvalue=32.167699999999996,minvalue=21.302400000000006
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-19,hours=07:00:00 average=27.37984333333334,maxvalue=31.091300000000004,minvalue=23.369
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-19,hours=08:00:00 average=27.227200000000025,maxvalue=32.537800000000004,minvalue=22.986599999999996
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-19,hours=09:00:00 average=24.89387833333332,maxvalue=29.451899999999995,minvalue=20.861900000000006
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-19,hours=10:00:00 average=21.106705000000005,maxvalue=26.7744,minvalue=16.075699999999998
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-19,hours=11:00:00 average=19.385533333333342,maxvalue=23.796400000000006,minvalue=14.759900000000002
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-19,hours=12:00:00 average=19.574726666666663,maxvalue=23.323899999999995,minvalue=16.939400000000006
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-19,hours=13:00:00 average=18.67507833333336,maxvalue=22.4452,minvalue=15.079099999999997
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-19,hours=14:00:00 average=17.512221666666676,maxvalue=20.4705,minvalue=13.688400000000001
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-19,hours=15:00:00 average=15.453085000000002,maxvalue=19.587699999999998,minvalue=12.810100000000006
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-19,hours=16:00:00 average=14.560693333333347,maxvalue=19.769900000000007,minvalue=11.593900000000005
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-19,hours=17:00:00 average=12.54504333333334,maxvalue=15.007400000000004,minvalue=10.614500000000007
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-19,hours=18:00:00 average=11.556594999999987,maxvalue=15.971000000000004,minvalue=9.405699999999996
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-19,hours=19:00:00 average=10.859836666666666,maxvalue=17.592699999999994,minvalue=8.513400000000004
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-19,hours=20:00:00 average=10.648076666666668,maxvalue=13.9829,minvalue=8.1892
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-19,hours=21:00:00 average=12.284135000000006,maxvalue=15.4341,minvalue=9.350099999999998
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-19,hours=22:00:00 average=14.686838333333341,maxvalue=17.363299999999995,minvalue=12.207400000000007
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-19,hours=23:00:00 average=17.649168333333307,maxvalue=22.708,minvalue=14.0197
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-20,hours=00:00:00 average=21.643720000000016,maxvalue=26.478800000000007,minvalue=18.5539
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-20,hours=01:00:00 average=27.68087666666669,maxvalue=34.3689,minvalue=23.024
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-20,hours=02:00:00 average=35.482191666666665,maxvalue=42.0976,minvalue=29.293899999999994
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-20,hours=03:00:00 average=35.57818666666668,maxvalue=41.7624,minvalue=32.1062
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-20,hours=04:00:00 average=34.86997500000001,maxvalue=39.6324,minvalue=29.9786
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-20,hours=05:00:00 average=35.15263999999999,maxvalue=39.9186,minvalue=29.956599999999995
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-20,hours=06:00:00 average=34.204581666666684,maxvalue=38.9544,minvalue=30.184700000000007
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-20,hours=07:00:00 average=34.625630000000015,maxvalue=42.7311,minvalue=30.5325
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-20,hours=08:00:00 average=31.241043333333366,maxvalue=36.1637,minvalue=26.288200000000003
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-20,hours=09:00:00 average=28.782933333333332,maxvalue=34.832300000000004,minvalue=24.852199999999996
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-20,hours=10:00:00 average=26.2511466666667,maxvalue=31.6391,minvalue=22.888999999999996
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-20,hours=11:00:00 average=23.491086666666632,maxvalue=27.962699999999998,minvalue=18.1075
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-20,hours=12:00:00 average=23.955535000000012,maxvalue=31.688500000000005,minvalue=18.964600000000004
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-20,hours=13:00:00 average=20.783973333333336,maxvalue=26.138499999999993,minvalue=16.9067
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-20,hours=14:00:00 average=18.58704000000003,maxvalue=22.1314,minvalue=15.689400000000006
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-20,hours=15:00:00 average=15.844778333333338,maxvalue=19.795199999999994,minvalue=12.491500000000002
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-20,hours=16:00:00 average=14.37882833333336,maxvalue=18.252700000000004,minvalue=10.451400000000007
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-20,hours=17:00:00 average=12.54369166666666,maxvalue=14.795199999999994,minvalue=9.639200000000002
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-20,hours=18:00:00 average=11.316746666666646,maxvalue=19.110299999999995,minvalue=8.073899999999995
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-20,hours=19:00:00 average=10.40464666666665,maxvalue=15.831400000000002,minvalue=8.511899999999997
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-20,hours=20:00:00 average=10.238370000000003,maxvalue=13.936999999999998,minvalue=7.716700000000003
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-20,hours=21:00:00 average=12.068719999999985,maxvalue=17.9456,minvalue=8.420000000000002
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-20,hours=22:00:00 average=14.456806666666708,maxvalue=17.7012,minvalue=11.803399999999996
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-20,hours=23:00:00 average=17.982628333333352,maxvalue=21.480199999999996,minvalue=14.887299999999996
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-21,hours=00:00:00 average=21.751041666666666,maxvalue=26.4114,minvalue=17.836100000000002
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-21,hours=01:00:00 average=27.31125333333334,maxvalue=32.577299999999994,minvalue=21.021699999999996
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-21,hours=02:00:00 average=33.70132333333332,maxvalue=38.6395,minvalue=26.777199999999993
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-21,hours=03:00:00 average=33.26770333333333,maxvalue=38.4129,minvalue=28.706400000000002
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-21,hours=04:00:00 average=30.764656666666667,maxvalue=38.3271,minvalue=26.784400000000005
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-21,hours=05:00:00 average=29.688519999999983,maxvalue=34.7469,minvalue=24.275599999999997
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-21,hours=06:00:00 average=30.336326666666622,maxvalue=34.7774,minvalue=26.135000000000005
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-21,hours=07:00:00 average=30.131141666666664,maxvalue=33.8755,minvalue=24.6605
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-21,hours=08:00:00 average=30.693470000000005,maxvalue=36.847,minvalue=25.828199999999995
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-21,hours=09:00:00 average=27.58977333333334,maxvalue=34.469899999999996,minvalue=23.438000000000002
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-21,hours=10:00:00 average=25.02510500000001,maxvalue=29.600399999999993,minvalue=20.289299999999997
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-21,hours=11:00:00 average=22.582446666666655,maxvalue=28.057199999999995,minvalue=18.787800000000004
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-21,hours=12:00:00 average=25.006931666666645,maxvalue=30.133700000000005,minvalue=19.111199999999997
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-21,hours=13:00:00 average=24.592773333333326,maxvalue=28.691900000000004,minvalue=20.4413
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-21,hours=14:00:00 average=20.26311000000001,maxvalue=25.4131,minvalue=16.361199999999997
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-21,hours=15:00:00 average=15.428166666666712,maxvalue=19.2842,minvalue=13.033500000000004
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-21,hours=16:00:00 average=14.254615000000015,maxvalue=16.904399999999995,minvalue=11.464100000000002
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-21,hours=17:00:00 average=12.208301666666685,maxvalue=15.404499999999999,minvalue=10.270899999999997
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-21,hours=18:00:00 average=10.99775833333338,maxvalue=15.038700000000006,minvalue=9.531499999999994
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-21,hours=19:00:00 average=10.636996666666676,maxvalue=16.597499999999997,minvalue=8.601799999999997
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-21,hours=20:00:00 average=10.434625000000025,maxvalue=14.827399999999997,minvalue=7.9543000000000035
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-21,hours=21:00:00 average=12.268174999999985,maxvalue=16.671999999999997,minvalue=9.241799999999998
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-21,hours=22:00:00 average=14.46045333333332,maxvalue=17.9148,minvalue=12.669200000000004
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-21,hours=23:00:00 average=17.40162333333329,maxvalue=23.221199999999996,minvalue=14.454700000000003
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-22,hours=00:00:00 average=21.825620000000015,maxvalue=25.8429,minvalue=16.6777
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-22,hours=01:00:00 average=26.337358333333313,maxvalue=30.367599999999996,minvalue=19.404300000000006
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-22,hours=02:00:00 average=35.029414999999986,maxvalue=39.5611,minvalue=30.016999999999996
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-22,hours=03:00:00 average=37.50540333333332,maxvalue=46.334,minvalue=25.340900000000005
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-22,hours=04:00:00 average=34.75204500000001,maxvalue=42.0932,minvalue=26.783900000000003
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-22,hours=05:00:00 average=29.757740000000013,maxvalue=34.77760000000001,minvalue=26.3527
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-22,hours=06:00:00 average=28.34090500000002,maxvalue=32.7582,minvalue=22.8622
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-22,hours=07:00:00 average=30.00361166666667,maxvalue=34.422700000000006,minvalue=25.589299999999994
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-22,hours=08:00:00 average=28.732973333333334,maxvalue=33.6118,minvalue=25.0111
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-22,hours=09:00:00 average=26.82710999999999,maxvalue=31.334199999999996,minvalue=20.4007
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-22,hours=10:00:00 average=22.78994499999999,maxvalue=28.287800000000004,minvalue=18.747600000000006
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-22,hours=11:00:00 average=23.391846666666666,maxvalue=27.574299999999994,minvalue=19.721999999999994
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-22,hours=12:00:00 average=23.51812166666666,maxvalue=27.750500000000002,minvalue=18.221999999999994
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-22,hours=13:00:00 average=22.362816666666674,maxvalue=26.628200000000007,minvalue=19.080299999999994
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-22,hours=14:00:00 average=19.505738333333355,maxvalue=23.4238,minvalue=15.238600000000005
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-22,hours=15:00:00 average=16.045938333333297,maxvalue=21.431700000000006,minvalue=11.831400000000002
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-22,hours=16:00:00 average=15.76312,maxvalue=18.2693,minvalue=13.012799999999999
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-22,hours=17:00:00 average=13.80573833333331,maxvalue=17.2633,minvalue=11.440299999999993
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-22,hours=18:00:00 average=11.143913333333344,maxvalue=15.759600000000006,minvalue=8.106200000000001
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-22,hours=19:00:00 average=10.291478333333345,maxvalue=18.138099999999994,minvalue=7.613799999999998
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-22,hours=20:00:00 average=9.805840000000003,maxvalue=12.725300000000004,minvalue=7.746300000000005
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-22,hours=21:00:00 average=12.040284999999997,maxvalue=16.860100000000003,minvalue=8.046599999999998
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-22,hours=22:00:00 average=14.598839999999981,maxvalue=16.8566,minvalue=12.557699999999997
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-22,hours=23:00:00 average=17.750623333333365,maxvalue=19.806700000000006,minvalue=15.132800000000003
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-23,hours=00:00:00 average=21.537746666666692,maxvalue=25.310599999999994,minvalue=17.5287
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-23,hours=01:00:00 average=26.021741666666685,maxvalue=30.088099999999997,minvalue=20.503699999999995
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-23,hours=02:00:00 average=30.68220833333335,maxvalue=36.1642,minvalue=24.345799999999997
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-23,hours=03:00:00 average=33.223465000000004,maxvalue=38.5706,minvalue=29.796499999999995
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-23,hours=04:00:00 average=32.18444833333335,maxvalue=35.996399999999994,minvalue=29.534999999999997
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-23,hours=05:00:00 average=30.812178333333335,maxvalue=35.5574,minvalue=25.905600000000007
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-23,hours=06:00:00 average=27.825678333333315,maxvalue=36.9936,minvalue=13.799300000000002
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-23,hours=07:00:00 average=30.028626666666653,maxvalue=34.4097,minvalue=25.706000000000003
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-23,hours=08:00:00 average=27.9927,maxvalue=32.9705,minvalue=24.2063
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-23,hours=09:00:00 average=24.682196666666655,maxvalue=35.3638,minvalue=5.696299999999994
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-23,hours=10:00:00 average=23.604736666666653,maxvalue=30.357,minvalue=19.0552
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-23,hours=11:00:00 average=20.328476666666646,maxvalue=25.5479,minvalue=16.760400000000004
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-23,hours=12:00:00 average=20.668400000000005,maxvalue=23.828599999999994,minvalue=17.752499999999998
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-23,hours=13:00:00 average=19.125870000000006,maxvalue=23.813199999999995,minvalue=9.584699999999998
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-23,hours=14:00:00 average=18.12735833333332,maxvalue=21.289,minvalue=14.860100000000003
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-23,hours=15:00:00 average=15.169789999999992,maxvalue=19.208299999999994,minvalue=12.674400000000006
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-23,hours=16:00:00 average=13.79032166666667,maxvalue=17.775899999999993,minvalue=11.376000000000005
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-23,hours=17:00:00 average=11.575101666666697,maxvalue=15.149699999999996,minvalue=9.828999999999994
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-23,hours=18:00:00 average=11.018528333333336,maxvalue=16.897900000000007,minvalue=8.378799999999998
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-23,hours=19:00:00 average=10.15576999999999,maxvalue=18.465100000000007,minvalue=7.633799999999994
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-23,hours=20:00:00 average=9.899201666666684,maxvalue=12.920599999999993,minvalue=7.241
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-23,hours=21:00:00 average=11.71594833333333,maxvalue=15.492000000000004,minvalue=8.771500000000003
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-23,hours=22:00:00 average=14.968154999999982,maxvalue=18.906899999999993,minvalue=12.059200000000004
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-23,hours=23:00:00 average=18.072880000000026,maxvalue=21.603700000000003,minvalue=13.817099999999996
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-24,hours=00:00:00 average=22.209463333333346,maxvalue=26.756500000000003,minvalue=18.313500000000005
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-24,hours=01:00:00 average=27.604310000000012,maxvalue=32.453500000000005,minvalue=20.359700000000004
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-24,hours=02:00:00 average=32.19751166666667,maxvalue=48.5059,minvalue=10.1631
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-24,hours=03:00:00 average=32.81634833333332,maxvalue=49.8949,minvalue=27.990099999999998
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-24,hours=04:00:00 average=27.759559999999993,maxvalue=46.2135,minvalue=5.348500000000001
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-24,hours=05:00:00 average=31.99775666666669,maxvalue=39.0985,minvalue=26.091499999999996
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-24,hours=06:00:00 average=31.59326333333334,maxvalue=36.3789,minvalue=25.325000000000003
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-24,hours=07:00:00 average=24.72667,maxvalue=33.531499999999994,minvalue=15.308700000000002
cpu_aggres,hostname=fk-backend3,groupname=shfk.fk,month=2018-08-24,hours=08:00:00 average=25.94667500000004,maxvalue=34.7775,minvalue=20.515600000000006
