cpu_aggres,hostname=biz5,groupname=biz.biz,month=2018-08-17,hours=10:00:00 average=8.458953571428566,maxvalue=10.047600000000003,minvalue=7.200100000000006
cpu_aggres,hostname=biz5,groupname=biz.biz,month=2018-08-17,hours=11:00:00 average=6.946383333333372,maxvalue=9.5445,minvalue=3.6063000000000045
cpu_aggres,hostname=biz5,groupname=biz.biz,month=2018-08-17,hours=12:00:00 average=5.7409633333332835,maxvalue=8.738200000000006,minvalue=4.082099999999997
cpu_aggres,hostname=biz5,groupname=biz.biz,month=2018-08-17,hours=13:00:00 average=7.886368333333337,maxvalue=10.068600000000004,minvalue=6.206100000000006
cpu_aggres,hostname=biz5,groupname=biz.biz,month=2018-08-17,hours=14:00:00 average=6.37161999999995,maxvalue=9.267899999999997,minvalue=3.1129999999999995
cpu_aggres,hostname=biz5,groupname=biz.biz,month=2018-08-17,hours=15:00:00 average=3.243106666666634,maxvalue=4.7667,minvalue=2.2613000000000056
cpu_aggres,hostname=biz5,groupname=biz.biz,month=2018-08-17,hours=16:00:00 average=6.393481666666702,maxvalue=9.582700000000003,minvalue=4.171899999999994
cpu_aggres,hostname=biz5,groupname=biz.biz,month=2018-08-17,hours=17:00:00 average=10.358513333333349,maxvalue=17.382900000000006,minvalue=5.092200000000005
cpu_aggres,hostname=biz5,groupname=biz.biz,month=2018-08-17,hours=18:00:00 average=2.3568966666666853,maxvalue=5.1203,minvalue=1.0926999999999936
cpu_aggres,hostname=biz5,groupname=biz.biz,month=2018-08-17,hours=19:00:00 average=4.1646233333333385,maxvalue=5.474400000000003,minvalue=1.3680999999999983
cpu_aggres,hostname=biz5,groupname=biz.biz,month=2018-08-17,hours=20:00:00 average=3.3028600000000097,maxvalue=5.836699999999993,minvalue=0.6171999999999969
cpu_aggres,hostname=biz5,groupname=biz.biz,month=2018-08-17,hours=21:00:00 average=1.2073366666666914,maxvalue=1.8273999999999972,minvalue=0.6089999999999947
cpu_aggres,hostname=biz5,groupname=biz.biz,month=2018-08-17,hours=22:00:00 average=4.962670000000017,maxvalue=6.356499999999997,minvalue=1.9269000000000034
cpu_aggres,hostname=biz5,groupname=biz.biz,month=2018-08-17,hours=23:00:00 average=4.6395516666666765,maxvalue=6.680599999999998,minvalue=2.3613
cpu_aggres,hostname=biz5,groupname=biz.biz,month=2018-08-18,hours=00:00:00 average=4.138688333333306,maxvalue=6.588700000000003,minvalue=2.9547000000000025
cpu_aggres,hostname=biz5,groupname=biz.biz,month=2018-08-18,hours=01:00:00 average=9.56095333333333,maxvalue=13.024600000000007,minvalue=5.661299999999997
cpu_aggres,hostname=biz5,groupname=biz.biz,month=2018-08-18,hours=02:00:00 average=10.893535000000014,maxvalue=31.0698,minvalue=7.484800000000007
cpu_aggres,hostname=biz5,groupname=biz.biz,month=2018-08-18,hours=03:00:00 average=11.346896666666666,maxvalue=31.338300000000004,minvalue=6.3048
