cpu_aggres,hostname=service2,groupname=cdbiz.paysvr,month=2018-08-17,hours=10:00:00 average=15.57035357142857,maxvalue=27.198099999999997,minvalue=10.230900000000005
cpu_aggres,hostname=service2,groupname=cdbiz.paysvr,month=2018-08-17,hours=11:00:00 average=16.290025,maxvalue=39.5851,minvalue=2.416499999999999
cpu_aggres,hostname=service2,groupname=cdbiz.paysvr,month=2018-08-17,hours=12:00:00 average=4.872370000000032,maxvalue=9.264499999999998,minvalue=2.266900000000007
cpu_aggres,hostname=service2,groupname=cdbiz.paysvr,month=2018-08-17,hours=13:00:00 average=2.6766099999999966,maxvalue=4.061800000000005,minvalue=1.6154999999999973
cpu_aggres,hostname=service2,groupname=cdbiz.paysvr,month=2018-08-17,hours=14:00:00 average=2.3722050000000223,maxvalue=4.707599999999999,minvalue=1.3225999999999942
cpu_aggres,hostname=service2,groupname=cdbiz.paysvr,month=2018-08-17,hours=15:00:00 average=1.705855000000028,maxvalue=4.262699999999995,minvalue=0.9722000000000008
cpu_aggres,hostname=service2,groupname=cdbiz.paysvr,month=2018-08-17,hours=16:00:00 average=1.467185000000029,maxvalue=2.6747000000000014,minvalue=0.7467000000000041
cpu_aggres,hostname=service2,groupname=cdbiz.paysvr,month=2018-08-17,hours=17:00:00 average=6.498041666666694,maxvalue=8.682500000000005,minvalue=1.1937000000000069
cpu_aggres,hostname=service2,groupname=cdbiz.paysvr,month=2018-08-17,hours=18:00:00 average=2.0993566666666084,maxvalue=7.727099999999993,minvalue=0.6132999999999953
cpu_aggres,hostname=service2,groupname=cdbiz.paysvr,month=2018-08-17,hours=19:00:00 average=0.9717283333333455,maxvalue=8.046300000000002,minvalue=0.5255999999999972
cpu_aggres,hostname=service2,groupname=cdbiz.paysvr,month=2018-08-17,hours=20:00:00 average=0.7629133333333158,maxvalue=1.2349999999999994,minvalue=0.46299999999999386
cpu_aggres,hostname=service2,groupname=cdbiz.paysvr,month=2018-08-17,hours=21:00:00 average=1.2102266666666708,maxvalue=3.7704999999999984,minvalue=0.542199999999994
cpu_aggres,hostname=service2,groupname=cdbiz.paysvr,month=2018-08-17,hours=22:00:00 average=5.137383333333361,maxvalue=22.093599999999995,minvalue=1.0973000000000042
cpu_aggres,hostname=service2,groupname=cdbiz.paysvr,month=2018-08-17,hours=23:00:00 average=1.757846666666694,maxvalue=3.086100000000002,minvalue=1.1640000000000015
cpu_aggres,hostname=service2,groupname=cdbiz.paysvr,month=2018-08-18,hours=00:00:00 average=2.272656666666691,maxvalue=5.460099999999997,minvalue=1.3477000000000032
cpu_aggres,hostname=service2,groupname=cdbiz.paysvr,month=2018-08-18,hours=01:00:00 average=2.7047649999999805,maxvalue=4.556700000000006,minvalue=1.8614000000000033
cpu_aggres,hostname=service2,groupname=cdbiz.paysvr,month=2018-08-18,hours=02:00:00 average=4.4526100000000355,maxvalue=13.7329,minvalue=2.032600000000002
cpu_aggres,hostname=service2,groupname=cdbiz.paysvr,month=2018-08-18,hours=03:00:00 average=18.286299999999997,maxvalue=32.279799999999994,minvalue=11.237799999999993
cpu_aggres,hostname=service2,groupname=cdbiz.paysvr,month=2018-08-18,hours=04:00:00 average=8.986855000000006,maxvalue=29.876000000000005,minvalue=2.2168000000000063
cpu_aggres,hostname=service2,groupname=cdbiz.paysvr,month=2018-08-18,hours=05:00:00 average=2.9718716666666722,maxvalue=4.233800000000002,minvalue=2.0498000000000047
cpu_aggres,hostname=service2,groupname=cdbiz.paysvr,month=2018-08-18,hours=06:00:00 average=3.0560616666666505,maxvalue=5.678799999999995,minvalue=1.908299999999997
cpu_aggres,hostname=service2,groupname=cdbiz.paysvr,month=2018-08-18,hours=07:00:00 average=3.4005916666666707,maxvalue=5.027799999999999,minvalue=2.454099999999997
cpu_aggres,hostname=service2,groupname=cdbiz.paysvr,month=2018-08-18,hours=08:00:00 average=3.119453333333311,maxvalue=4.381799999999998,minvalue=1.9492000000000047
cpu_aggres,hostname=service2,groupname=cdbiz.paysvr,month=2018-08-18,hours=09:00:00 average=7.85212166666669,maxvalue=24.284499999999994,minvalue=1.8445999999999998
cpu_aggres,hostname=service2,groupname=cdbiz.paysvr,month=2018-08-18,hours=10:00:00 average=15.925303333333346,maxvalue=26.236099999999993,minvalue=9.785600000000002
cpu_aggres,hostname=service2,groupname=cdbiz.paysvr,month=2018-08-18,hours=11:00:00 average=6.898170000000022,maxvalue=28.891499999999994,minvalue=1.5610999999999962
cpu_aggres,hostname=service2,groupname=cdbiz.paysvr,month=2018-08-18,hours=12:00:00 average=4.574900000000042,maxvalue=10.767399999999995,minvalue=1.6530000000000058
cpu_aggres,hostname=service2,groupname=cdbiz.paysvr,month=2018-08-18,hours=13:00:00 average=2.7473333333333443,maxvalue=4.2779000000000025,minvalue=1.6277000000000044
cpu_aggres,hostname=service2,groupname=cdbiz.paysvr,month=2018-08-18,hours=14:00:00 average=2.1572000000000173,maxvalue=3.722300000000004,minvalue=1.206000000000003
cpu_aggres,hostname=service2,groupname=cdbiz.paysvr,month=2018-08-18,hours=15:00:00 average=1.7265966666666372,maxvalue=3.023600000000002,minvalue=0.7550999999999988
cpu_aggres,hostname=service2,groupname=cdbiz.paysvr,month=2018-08-18,hours=16:00:00 average=1.3964866666666325,maxvalue=2.204800000000006,minvalue=0.7134999999999962
cpu_aggres,hostname=service2,groupname=cdbiz.paysvr,month=2018-08-18,hours=17:00:00 average=6.098733333333342,maxvalue=10.206900000000005,minvalue=1.5190999999999946
cpu_aggres,hostname=service2,groupname=cdbiz.paysvr,month=2018-08-18,hours=18:00:00 average=2.7765916666666612,maxvalue=7.932699999999997,minvalue=0.596500000000006
cpu_aggres,hostname=service2,groupname=cdbiz.paysvr,month=2018-08-18,hours=19:00:00 average=0.9817666666666724,maxvalue=8.976699999999994,minvalue=0.479699999999994
cpu_aggres,hostname=service2,groupname=cdbiz.paysvr,month=2018-08-18,hours=20:00:00 average=0.7932466666666471,maxvalue=1.4727000000000032,minvalue=0.5087999999999937
cpu_aggres,hostname=service2,groupname=cdbiz.paysvr,month=2018-08-18,hours=21:00:00 average=1.2544433333333274,maxvalue=3.5157999999999987,minvalue=0.5172000000000025
cpu_aggres,hostname=service2,groupname=cdbiz.paysvr,month=2018-08-18,hours=22:00:00 average=4.934889999999982,maxvalue=22.565200000000004,minvalue=1.1222999999999956
cpu_aggres,hostname=service2,groupname=cdbiz.paysvr,month=2018-08-18,hours=23:00:00 average=1.8199199999999962,maxvalue=2.826499999999996,minvalue=1.2310999999999979
cpu_aggres,hostname=service2,groupname=cdbiz.paysvr,month=2018-08-19,hours=00:00:00 average=2.306741666666696,maxvalue=4.436300000000003,minvalue=1.4061999999999983
cpu_aggres,hostname=service2,groupname=cdbiz.paysvr,month=2018-08-19,hours=01:00:00 average=2.647335000000041,maxvalue=4.026899999999998,minvalue=1.6612999999999971
cpu_aggres,hostname=service2,groupname=cdbiz.paysvr,month=2018-08-19,hours=02:00:00 average=4.588250000000016,maxvalue=16.651300000000006,minvalue=2.0031000000000034
cpu_aggres,hostname=service2,groupname=cdbiz.paysvr,month=2018-08-19,hours=03:00:00 average=18.00537666666665,maxvalue=33.2576,minvalue=10.175200000000004
cpu_aggres,hostname=service2,groupname=cdbiz.paysvr,month=2018-08-19,hours=04:00:00 average=8.45154833333335,maxvalue=29.813299999999998,minvalue=2.1119000000000057
cpu_aggres,hostname=service2,groupname=cdbiz.paysvr,month=2018-08-19,hours=05:00:00 average=2.9015716666666407,maxvalue=4.124499999999998,minvalue=2.0866000000000042
cpu_aggres,hostname=service2,groupname=cdbiz.paysvr,month=2018-08-19,hours=06:00:00 average=2.881746666666672,maxvalue=4.224599999999995,minvalue=2.0579000000000036
cpu_aggres,hostname=service2,groupname=cdbiz.paysvr,month=2018-08-19,hours=07:00:00 average=3.2482750000000067,maxvalue=4.177800000000005,minvalue=2.0626000000000033
cpu_aggres,hostname=service2,groupname=cdbiz.paysvr,month=2018-08-19,hours=08:00:00 average=3.0319666666666905,maxvalue=4.1285000000000025,minvalue=2.2083999999999975
cpu_aggres,hostname=service2,groupname=cdbiz.paysvr,month=2018-08-19,hours=09:00:00 average=7.905556666666641,maxvalue=23.762900000000002,minvalue=2.1163999999999987
cpu_aggres,hostname=service2,groupname=cdbiz.paysvr,month=2018-08-19,hours=10:00:00 average=15.718869999999981,maxvalue=26.9452,minvalue=9.876400000000004
cpu_aggres,hostname=service2,groupname=cdbiz.paysvr,month=2018-08-19,hours=11:00:00 average=5.24613166666667,maxvalue=28.492000000000004,minvalue=1.794799999999995
cpu_aggres,hostname=service2,groupname=cdbiz.paysvr,month=2018-08-19,hours=12:00:00 average=4.613498333333354,maxvalue=10.169700000000006,minvalue=2.058099999999996
cpu_aggres,hostname=service2,groupname=cdbiz.paysvr,month=2018-08-19,hours=13:00:00 average=2.5151750000000277,maxvalue=3.585800000000006,minvalue=1.7276999999999987
cpu_aggres,hostname=service2,groupname=cdbiz.paysvr,month=2018-08-19,hours=14:00:00 average=2.328985000000003,maxvalue=4.111800000000002,minvalue=1.5193000000000012
cpu_aggres,hostname=service2,groupname=cdbiz.paysvr,month=2018-08-19,hours=15:00:00 average=1.816366666666653,maxvalue=2.8854999999999933,minvalue=1.009600000000006
cpu_aggres,hostname=service2,groupname=cdbiz.paysvr,month=2018-08-19,hours=16:00:00 average=1.5980566666666647,maxvalue=2.6914000000000016,minvalue=0.7467000000000041
cpu_aggres,hostname=service2,groupname=cdbiz.paysvr,month=2018-08-19,hours=17:00:00 average=6.538671666666673,maxvalue=9.358800000000002,minvalue=1.6444000000000045
cpu_aggres,hostname=service2,groupname=cdbiz.paysvr,month=2018-08-19,hours=18:00:00 average=4.154043333333362,maxvalue=9.213800000000006,minvalue=0.6216000000000008
cpu_aggres,hostname=service2,groupname=cdbiz.paysvr,month=2018-08-19,hours=19:00:00 average=1.0143849999999617,maxvalue=8.217500000000001,minvalue=0.5297000000000054
cpu_aggres,hostname=service2,groupname=cdbiz.paysvr,month=2018-08-19,hours=20:00:00 average=0.8527199999999908,maxvalue=1.606499999999997,minvalue=0.4420999999999964
cpu_aggres,hostname=service2,groupname=cdbiz.paysvr,month=2018-08-19,hours=21:00:00 average=1.4054100000000034,maxvalue=4.1680999999999955,minvalue=0.6089999999999947
cpu_aggres,hostname=service2,groupname=cdbiz.paysvr,month=2018-08-19,hours=22:00:00 average=4.77751333333336,maxvalue=21.3874,minvalue=1.2263999999999982
cpu_aggres,hostname=service2,groupname=cdbiz.paysvr,month=2018-08-19,hours=23:00:00 average=1.977291666666673,maxvalue=3.144599999999997,minvalue=1.3602999999999952
cpu_aggres,hostname=service2,groupname=cdbiz.paysvr,month=2018-08-20,hours=00:00:00 average=2.344849999999994,maxvalue=4.9902000000000015,minvalue=1.5147000000000048
cpu_aggres,hostname=service2,groupname=cdbiz.paysvr,month=2018-08-20,hours=01:00:00 average=2.8493633333333435,maxvalue=4.2801000000000045,minvalue=1.9074999999999989
cpu_aggres,hostname=service2,groupname=cdbiz.paysvr,month=2018-08-20,hours=02:00:00 average=6.755293333333341,maxvalue=26.271100000000004,minvalue=2.7767000000000053
cpu_aggres,hostname=service2,groupname=cdbiz.paysvr,month=2018-08-20,hours=03:00:00 average=18.307176666666678,maxvalue=33.6281,minvalue=10.186400000000006
cpu_aggres,hostname=service2,groupname=cdbiz.paysvr,month=2018-08-20,hours=04:00:00 average=10.277539999999988,maxvalue=33.018,minvalue=3.090199999999996
cpu_aggres,hostname=service2,groupname=cdbiz.paysvr,month=2018-08-20,hours=05:00:00 average=4.403416666666686,maxvalue=7.388999999999996,minvalue=2.755600000000001
cpu_aggres,hostname=service2,groupname=cdbiz.paysvr,month=2018-08-20,hours=06:00:00 average=4.970446666666675,maxvalue=8.023399999999995,minvalue=3.1740999999999957
cpu_aggres,hostname=service2,groupname=cdbiz.paysvr,month=2018-08-20,hours=07:00:00 average=4.598021666666682,maxvalue=6.973100000000002,minvalue=3.139700000000005
cpu_aggres,hostname=service2,groupname=cdbiz.paysvr,month=2018-08-20,hours=08:00:00 average=4.775743333333338,maxvalue=7.424099999999996,minvalue=2.768199999999993
cpu_aggres,hostname=service2,groupname=cdbiz.paysvr,month=2018-08-20,hours=09:00:00 average=9.382644999999954,maxvalue=27.501800000000003,minvalue=2.359099999999998
cpu_aggres,hostname=service2,groupname=cdbiz.paysvr,month=2018-08-20,hours=10:00:00 average=16.918989999999994,maxvalue=30.3797,minvalue=10.024699999999996
cpu_aggres,hostname=service2,groupname=cdbiz.paysvr,month=2018-08-20,hours=11:00:00 average=18.35982666666669,maxvalue=36.446,minvalue=9.290400000000005
cpu_aggres,hostname=service2,groupname=cdbiz.paysvr,month=2018-08-20,hours=12:00:00 average=17.98952,maxvalue=33.6815,minvalue=8.101299999999995
cpu_aggres,hostname=service2,groupname=cdbiz.paysvr,month=2018-08-20,hours=13:00:00 average=15.41703333333335,maxvalue=36.9011,minvalue=2.0371999999999986
cpu_aggres,hostname=service2,groupname=cdbiz.paysvr,month=2018-08-20,hours=14:00:00 average=2.523674999999969,maxvalue=3.680499999999995,minvalue=1.8031000000000006
cpu_aggres,hostname=service2,groupname=cdbiz.paysvr,month=2018-08-20,hours=15:00:00 average=1.9256116666666543,maxvalue=4.2109999999999985,minvalue=1.1226000000000056
cpu_aggres,hostname=service2,groupname=cdbiz.paysvr,month=2018-08-20,hours=16:00:00 average=1.523543333333322,maxvalue=3.1273000000000053,minvalue=0.7215999999999951
cpu_aggres,hostname=service2,groupname=cdbiz.paysvr,month=2018-08-20,hours=17:00:00 average=6.402333333333289,maxvalue=8.645600000000002,minvalue=0.9719999999999942
cpu_aggres,hostname=service2,groupname=cdbiz.paysvr,month=2018-08-20,hours=18:00:00 average=4.754684999999981,maxvalue=9.066900000000004,minvalue=0.8593999999999937
