cpu_aggres,hostname=biz1,groupname=biz.biz,month=2018-08-17,hours=10:00:00 average=8.004267857142835,maxvalue=9.358500000000006,minvalue=6.954400000000007
cpu_aggres,hostname=biz1,groupname=biz.biz,month=2018-08-17,hours=11:00:00 average=6.508556666666664,maxvalue=9.112499999999997,minvalue=3.6517999999999944
cpu_aggres,hostname=biz1,groupname=biz.biz,month=2018-08-17,hours=12:00:00 average=5.207105000000013,maxvalue=8.256799999999998,minvalue=3.8880000000000052
cpu_aggres,hostname=biz1,groupname=biz.biz,month=2018-08-17,hours=13:00:00 average=7.333121666666656,maxvalue=8.561300000000003,minvalue=5.892700000000005
cpu_aggres,hostname=biz1,groupname=biz.biz,month=2018-08-17,hours=14:00:00 average=5.828838333333323,maxvalue=8.9846,minvalue=2.770799999999994
cpu_aggres,hostname=biz1,groupname=biz.biz,month=2018-08-17,hours=15:00:00 average=2.8016116666666733,maxvalue=4.1494,minvalue=1.7865000000000038
cpu_aggres,hostname=biz1,groupname=biz.biz,month=2018-08-17,hours=16:00:00 average=5.7991650000000305,maxvalue=8.508700000000005,minvalue=3.567999999999998
cpu_aggres,hostname=biz1,groupname=biz.biz,month=2018-08-17,hours=17:00:00 average=9.748406666666682,maxvalue=14.298599999999993,minvalue=4.849999999999994
cpu_aggres,hostname=biz1,groupname=biz.biz,month=2018-08-17,hours=18:00:00 average=1.937464999999989,maxvalue=4.240499999999997,minvalue=0.7669000000000068
cpu_aggres,hostname=biz1,groupname=biz.biz,month=2018-08-17,hours=19:00:00 average=3.8783599999999723,maxvalue=4.771000000000001,minvalue=1.0190999999999946
cpu_aggres,hostname=biz1,groupname=biz.biz,month=2018-08-17,hours=20:00:00 average=3.0310849999999903,maxvalue=5.1447,minvalue=0.4625999999999948
cpu_aggres,hostname=biz1,groupname=biz.biz,month=2018-08-17,hours=21:00:00 average=0.903970000000001,maxvalue=1.5234999999999985,minvalue=0.41259999999999764
cpu_aggres,hostname=biz1,groupname=biz.biz,month=2018-08-17,hours=22:00:00 average=4.674826666666675,maxvalue=5.8629999999999995,minvalue=1.5341999999999985
cpu_aggres,hostname=biz1,groupname=biz.biz,month=2018-08-17,hours=23:00:00 average=4.336084999999983,maxvalue=6.303899999999999,minvalue=2.172300000000007
cpu_aggres,hostname=biz1,groupname=biz.biz,month=2018-08-18,hours=00:00:00 average=3.8395516666666936,maxvalue=5.727500000000006,minvalue=2.577200000000005
cpu_aggres,hostname=biz1,groupname=biz.biz,month=2018-08-18,hours=01:00:00 average=9.410929999999993,maxvalue=12.846100000000007,minvalue=5.286900000000003
cpu_aggres,hostname=biz1,groupname=biz.biz,month=2018-08-18,hours=02:00:00 average=10.51292166666667,maxvalue=28.233999999999995,minvalue=6.609999999999999
cpu_aggres,hostname=biz1,groupname=biz.biz,month=2018-08-18,hours=03:00:00 average=11.118048333333306,maxvalue=41.8069,minvalue=5.568899999999999
cpu_aggres,hostname=biz1,groupname=biz.biz,month=2018-08-18,hours=04:00:00 average=9.657856666666689,maxvalue=13.182699999999997,minvalue=6.390199999999993
cpu_aggres,hostname=biz1,groupname=biz.biz,month=2018-08-18,hours=05:00:00 average=8.101993333333283,maxvalue=10.518100000000004,minvalue=5.247100000000003
cpu_aggres,hostname=biz1,groupname=biz.biz,month=2018-08-18,hours=06:00:00 average=5.903546666666671,maxvalue=7.957400000000007,minvalue=4.130200000000002
cpu_aggres,hostname=biz1,groupname=biz.biz,month=2018-08-18,hours=07:00:00 average=9.040379999999999,maxvalue=10.543400000000005,minvalue=6.407300000000006
cpu_aggres,hostname=biz1,groupname=biz.biz,month=2018-08-18,hours=08:00:00 average=7.9279033333333615,maxvalue=10.417500000000004,minvalue=4.6815
cpu_aggres,hostname=biz1,groupname=biz.biz,month=2018-08-18,hours=09:00:00 average=5.395961666666693,maxvalue=7.375500000000002,minvalue=3.699799999999996
cpu_aggres,hostname=biz1,groupname=biz.biz,month=2018-08-18,hours=10:00:00 average=7.955983333333307,maxvalue=24.0218,minvalue=5.029499999999999
cpu_aggres,hostname=biz1,groupname=biz.biz,month=2018-08-18,hours=11:00:00 average=5.973378333333315,maxvalue=9.171800000000005,minvalue=2.9920000000000044
cpu_aggres,hostname=biz1,groupname=biz.biz,month=2018-08-18,hours=12:00:00 average=6.421605000000014,maxvalue=8.965000000000003,minvalue=2.6916999999999973
cpu_aggres,hostname=biz1,groupname=biz.biz,month=2018-08-18,hours=13:00:00 average=7.807878333333335,maxvalue=10.449799999999996,minvalue=5.434399999999997
cpu_aggres,hostname=biz1,groupname=biz.biz,month=2018-08-18,hours=14:00:00 average=5.782780000000017,maxvalue=9.089399999999998,minvalue=2.7543000000000006
cpu_aggres,hostname=biz1,groupname=biz.biz,month=2018-08-18,hours=15:00:00 average=3.120506666666685,maxvalue=4.426699999999997,minvalue=1.8088999999999942
cpu_aggres,hostname=biz1,groupname=biz.biz,month=2018-08-18,hours=16:00:00 average=5.865786666666708,maxvalue=8.394900000000007,minvalue=2.259900000000002
cpu_aggres,hostname=biz1,groupname=biz.biz,month=2018-08-18,hours=17:00:00 average=9.424078333333327,maxvalue=13.663799999999995,minvalue=5.206800000000001
cpu_aggres,hostname=biz1,groupname=biz.biz,month=2018-08-18,hours=18:00:00 average=2.7984000000000293,maxvalue=7.932299999999998,minvalue=1.0712000000000046
cpu_aggres,hostname=biz1,groupname=biz.biz,month=2018-08-18,hours=19:00:00 average=4.104635000000002,maxvalue=5.2335000000000065,minvalue=1.2443999999999988
cpu_aggres,hostname=biz1,groupname=biz.biz,month=2018-08-18,hours=20:00:00 average=3.1239883333333296,maxvalue=5.350499999999997,minvalue=0.5668000000000006
cpu_aggres,hostname=biz1,groupname=biz.biz,month=2018-08-18,hours=21:00:00 average=1.0016516666666604,maxvalue=1.8739000000000061,minvalue=0.45420000000000016
cpu_aggres,hostname=biz1,groupname=biz.biz,month=2018-08-18,hours=22:00:00 average=4.7875966666666585,maxvalue=5.784000000000006,minvalue=1.8325999999999993
cpu_aggres,hostname=biz1,groupname=biz.biz,month=2018-08-18,hours=23:00:00 average=4.839466666666695,maxvalue=7.649900000000002,minvalue=2.449399999999997
cpu_aggres,hostname=biz1,groupname=biz.biz,month=2018-08-19,hours=00:00:00 average=4.049291666666647,maxvalue=6.070999999999998,minvalue=2.9813000000000045
cpu_aggres,hostname=biz1,groupname=biz.biz,month=2018-08-19,hours=01:00:00 average=9.24549500000002,maxvalue=11.789299999999997,minvalue=4.324399999999997
cpu_aggres,hostname=biz1,groupname=biz.biz,month=2018-08-19,hours=02:00:00 average=10.440659999999994,maxvalue=40.5288,minvalue=6.761399999999995
cpu_aggres,hostname=biz1,groupname=biz.biz,month=2018-08-19,hours=03:00:00 average=10.816258333333295,maxvalue=40.3151,minvalue=5.878900000000002
cpu_aggres,hostname=biz1,groupname=biz.biz,month=2018-08-19,hours=04:00:00 average=9.733476666666675,maxvalue=12.034999999999997,minvalue=7.578100000000006
