cpu_aggres,hostname=rongyilai1,groupname=ryl.merchant,month=2018-08-17,hours=10:00:00 average=7.744407142857128,maxvalue=12.259600000000006,minvalue=3.632000000000005
cpu_aggres,hostname=rongyilai1,groupname=ryl.merchant,month=2018-08-17,hours=11:00:00 average=8.652978333333351,maxvalue=12.488500000000002,minvalue=5.672499999999999
cpu_aggres,hostname=rongyilai1,groupname=ryl.merchant,month=2018-08-17,hours=12:00:00 average=8.188066666666671,maxvalue=12.731800000000007,minvalue=5.569900000000004
cpu_aggres,hostname=rongyilai1,groupname=ryl.merchant,month=2018-08-17,hours=13:00:00 average=5.313103333333359,maxvalue=9.814400000000006,minvalue=2.1377999999999986
cpu_aggres,hostname=rongyilai1,groupname=ryl.merchant,month=2018-08-17,hours=14:00:00 average=6.508068333333327,maxvalue=14.825999999999993,minvalue=2.930099999999996
cpu_aggres,hostname=rongyilai1,groupname=ryl.merchant,month=2018-08-17,hours=15:00:00 average=5.759456666666637,maxvalue=8.0043,minvalue=3.4240999999999957
cpu_aggres,hostname=rongyilai1,groupname=ryl.merchant,month=2018-08-17,hours=16:00:00 average=4.699849999999998,maxvalue=7.479500000000002,minvalue=1.9706000000000046
cpu_aggres,hostname=rongyilai1,groupname=ryl.merchant,month=2018-08-17,hours=17:00:00 average=2.3747716666666747,maxvalue=4.987899999999996,minvalue=0.7676000000000016
cpu_aggres,hostname=rongyilai1,groupname=ryl.merchant,month=2018-08-17,hours=18:00:00 average=2.3273999999999972,maxvalue=4.9011,minvalue=0.9762999999999948
cpu_aggres,hostname=rongyilai1,groupname=ryl.merchant,month=2018-08-17,hours=19:00:00 average=2.3700683333333217,maxvalue=22.7748,minvalue=0.5589999999999975
cpu_aggres,hostname=rongyilai1,groupname=ryl.merchant,month=2018-08-17,hours=20:00:00 average=1.8686433333333667,maxvalue=3.6313999999999993,minvalue=0.7763000000000062
cpu_aggres,hostname=rongyilai1,groupname=ryl.merchant,month=2018-08-17,hours=21:00:00 average=2.0428849999999983,maxvalue=3.972999999999999,minvalue=0.8177000000000021
cpu_aggres,hostname=rongyilai1,groupname=ryl.merchant,month=2018-08-17,hours=22:00:00 average=2.912323333333319,maxvalue=5.170400000000001,minvalue=1.1680000000000064
cpu_aggres,hostname=rongyilai1,groupname=ryl.merchant,month=2018-08-17,hours=23:00:00 average=4.535550000000001,maxvalue=8.663700000000006,minvalue=1.368700000000004
cpu_aggres,hostname=rongyilai1,groupname=ryl.merchant,month=2018-08-18,hours=00:00:00 average=6.600523333333328,maxvalue=11.052499999999995,minvalue=4.124200000000002
cpu_aggres,hostname=rongyilai1,groupname=ryl.merchant,month=2018-08-18,hours=01:00:00 average=7.992293333333379,maxvalue=13.950199999999995,minvalue=3.0053000000000054
cpu_aggres,hostname=rongyilai1,groupname=ryl.merchant,month=2018-08-18,hours=02:00:00 average=10.646806666666677,maxvalue=15.358800000000002,minvalue=6.659400000000005
cpu_aggres,hostname=rongyilai1,groupname=ryl.merchant,month=2018-08-18,hours=03:00:00 average=9.047293333333315,maxvalue=14.065399999999997,minvalue=4.459699999999998
cpu_aggres,hostname=rongyilai1,groupname=ryl.merchant,month=2018-08-18,hours=04:00:00 average=11.280208333333348,maxvalue=16.3335,minvalue=7.046300000000002
cpu_aggres,hostname=rongyilai1,groupname=ryl.merchant,month=2018-08-18,hours=05:00:00 average=9.384206666666685,maxvalue=17.258399999999995,minvalue=4.736099999999993
cpu_aggres,hostname=rongyilai1,groupname=ryl.merchant,month=2018-08-18,hours=06:00:00 average=11.070174999999992,maxvalue=15.679699999999997,minvalue=8.3159
cpu_aggres,hostname=rongyilai1,groupname=ryl.merchant,month=2018-08-18,hours=07:00:00 average=9.106781666666663,maxvalue=14.865300000000005,minvalue=4.661699999999996
cpu_aggres,hostname=rongyilai1,groupname=ryl.merchant,month=2018-08-18,hours=08:00:00 average=10.914016666666654,maxvalue=15.145899999999997,minvalue=7.0855999999999995
cpu_aggres,hostname=rongyilai1,groupname=ryl.merchant,month=2018-08-18,hours=09:00:00 average=8.981858333333307,maxvalue=15.982600000000005,minvalue=3.791499999999999
cpu_aggres,hostname=rongyilai1,groupname=ryl.merchant,month=2018-08-18,hours=10:00:00 average=9.460150000000013,maxvalue=12.959599999999995,minvalue=5.903999999999996
cpu_aggres,hostname=rongyilai1,groupname=ryl.merchant,month=2018-08-18,hours=11:00:00 average=6.410475000000034,maxvalue=12.983900000000006,minvalue=3.5488
cpu_aggres,hostname=rongyilai1,groupname=ryl.merchant,month=2018-08-18,hours=12:00:00 average=7.836626666666675,maxvalue=12.837000000000003,minvalue=5.355099999999993
cpu_aggres,hostname=rongyilai1,groupname=ryl.merchant,month=2018-08-18,hours=13:00:00 average=7.321939999999998,maxvalue=12.627399999999994,minvalue=3.8815000000000026
cpu_aggres,hostname=rongyilai1,groupname=ryl.merchant,month=2018-08-18,hours=14:00:00 average=5.418538333333387,maxvalue=15.267600000000002,minvalue=2.3549000000000007
cpu_aggres,hostname=rongyilai1,groupname=ryl.merchant,month=2018-08-18,hours=15:00:00 average=6.000201666666712,maxvalue=8.909199999999998,minvalue=3.1396000000000015
cpu_aggres,hostname=rongyilai1,groupname=ryl.merchant,month=2018-08-18,hours=16:00:00 average=5.497790000000023,maxvalue=8.733099999999993,minvalue=3.3204999999999956
cpu_aggres,hostname=rongyilai1,groupname=ryl.merchant,month=2018-08-18,hours=17:00:00 average=4.130431666666681,maxvalue=6.951300000000003,minvalue=1.419300000000007
cpu_aggres,hostname=rongyilai1,groupname=ryl.merchant,month=2018-08-18,hours=18:00:00 average=3.011946666666688,maxvalue=5.0685,minvalue=1.3271000000000015
cpu_aggres,hostname=rongyilai1,groupname=ryl.merchant,month=2018-08-18,hours=19:00:00 average=2.267983333333376,maxvalue=4.724100000000007,minvalue=0.7758999999999929
cpu_aggres,hostname=rongyilai1,groupname=ryl.merchant,month=2018-08-18,hours=20:00:00 average=1.5449600000000174,maxvalue=3.5634000000000015,minvalue=0.8430000000000035
cpu_aggres,hostname=rongyilai1,groupname=ryl.merchant,month=2018-08-18,hours=21:00:00 average=2.156509999999969,maxvalue=4.297300000000007,minvalue=0.6758999999999986
cpu_aggres,hostname=rongyilai1,groupname=ryl.merchant,month=2018-08-18,hours=22:00:00 average=3.238708333333335,maxvalue=6.5686000000000035,minvalue=1.4273000000000025
cpu_aggres,hostname=rongyilai1,groupname=ryl.merchant,month=2018-08-18,hours=23:00:00 average=4.97829000000003,maxvalue=7.7964000000000055,minvalue=2.303600000000003
cpu_aggres,hostname=rongyilai1,groupname=ryl.merchant,month=2018-08-19,hours=00:00:00 average=7.544636666666676,maxvalue=11.630799999999994,minvalue=3.8075999999999937
cpu_aggres,hostname=rongyilai1,groupname=ryl.merchant,month=2018-08-19,hours=01:00:00 average=7.982146666666637,maxvalue=13.220200000000006,minvalue=3.7985999999999933
cpu_aggres,hostname=rongyilai1,groupname=ryl.merchant,month=2018-08-19,hours=02:00:00 average=11.091746666666637,maxvalue=14.547399999999996,minvalue=7.655000000000001
